rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
2,LOW SAMPLE,continuation_candidate,20,above,0.236,4h,1,0.097176,0.01287,27,0.000267,1.0,1.0,9,0.02,16,1.070379,25.513827,820.024,0.382915
3,LOW SAMPLE,continuation_candidate,20,cross,0.382,4h,3,0.074275,0.036195,70,0.015547,0.3333,0.3333,5,0.01,36.666667,2.085754,49.622253,2634.837333,0.715044
4,LOW SAMPLE,continuation_candidate,20,below,0.786,4h,1,0.056617,0.001108,99,0.047856,0.0,1.0,2,0.01,50,4.897414,4.867755,776.776,0.271337
5,ok,continuation_candidate,20,cross,0.5,4h,6,0.056405,0.016488,72.166667,0.008563,0.5,0.5,15.166667,0.115,26,3.764261,66.760663,1677.5,0.216102
6,LOW SAMPLE,continuation_candidate,20,touch,0.382,4h,2,0.055602,0.010295,57,0.010233,0.5,1.0,17.5,0.135,31.5,6.641695,3.949018,2203.5,0.312023
7,LOW SAMPLE,continuation_candidate,20,cross,0.786,4h,1,0.052123,0.017465,99,-0.031753,0.0,1.0,2,0.02,50,0.452832,47.356164,2047.224,0.458276
8,LOW SAMPLE,continuation_candidate,20,touch,1,4h,2,0.048929,0.007706,52.5,0.008324,0.0,1.0,9.5,0.045,5.5,0.630929,43.428907,1155.0,0.854857
9,LOW SAMPLE,continuation_candidate,20,touch,0.236,4h,1,0.048316,0.009541,100,0.03373,0.0,0.0,2,0.01,8,1.209779,20.316667,1378.976,0.029171
10,LOW SAMPLE,continuation_candidate,20,cross,0.618,4h,2,0.047518,0.005623,64.5,-0.021427,0.0,0.0,1,0.005,40,3.157015,39.498362,1752.512,0.856375
11,LOW SAMPLE,continuation_candidate,20,touch,0.5,4h,1,0.037508,0.005568,100,-0.011929,0.0,0.0,5,0.02,50,0.140994,186.492063,869.0,0.232751
12,ok,continuation_candidate,20,cross,1,4h,5,0.035229,0.016726,63.6,-0.009953,0.4,0.8,8.6,0.036,34.2,1.744227,29.785076,974.0,0.470242
13,LOW SAMPLE,continuation_candidate,20,below,0.5,4h,1,0.034427,0.004988,63,0.010742,0.0,0.0,27,0.21,37,3.03625,7.822294,3355.0,0.309157
14,LOW SAMPLE,continuation_candidate,20,touch,0.618,4h,1,0.026164,0.00362,89,0.021002,0.0,1.0,24,0.17,50,8.300831,2.26639,1313.488,0.743534
15,LOW SAMPLE,continuation_candidate,20,below,1,4h,1,0.023737,0.001797,95,0.015131,0.0,1.0,6,0.05,44,1.215986,19.242353,1070.0,0.436324
1,LOW SAMPLE,continuation_candidate,50,cross,0.236,4h,1,0.26109,0.010623,100,-0.134528,0.0,0.0,1,0.0,50,4.630593,3.683724,1290.976,0.558823
2,LOW SAMPLE,continuation_candidate,50,cross,0.786,4h,1,0.182162,0.017465,99,-0.143872,0.0,1.0,2,0.02,50,0.452832,47.356164,2047.224,0.458276
3,LOW SAMPLE,continuation_candidate,50,cross,0.382,4h,3,0.140402,0.036195,70,-0.008833,0.3333,0.3333,5,0.01,36.666667,2.085754,49.622253,2634.837333,0.715044
4,LOW SAMPLE,continuation_candidate,50,above,0.236,4h,1,0.097176,0.042523,27,0.024527,1.0,1.0,9,0.02,16,1.070379,25.513827,820.024,0.382915
5,LOW SAMPLE,continuation_candidate,50,touch,0.382,4h,2,0.077514,0.046108,57,0.014834,1.0,1.0,17.5,0.135,31.5,6.641695,3.949018,2203.5,0.312023
6,LOW SAMPLE,continuation_candidate,50,touch,1,4h,2,0.071594,0.007706,52.5,0.012673,0.5,1.0,9.5,0.045,5.5,0.630929,43.428907,1155.0,0.854857
7,LOW SAMPLE,continuation_candidate,50,below,0.786,4h,1,0.06407,0.001108,99,0.048662,0.0,1.0,2,0.01,50,4.897414,4.867755,776.776,0.271337
8,ok,continuation_candidate,50,cross,0.5,4h,6,0.056801,0.029614,72.166667,0.011602,0.3333,0.8333,15.166667,0.115,26,3.764261,66.760663,1677.5,0.216102
9,LOW SAMPLE,continuation_candidate,50,cross,0.618,4h,2,0.054208,0.041844,64.5,-0.05647,0.5,0.5,1,0.005,40,3.157015,39.498362,1752.512,0.856375
10,LOW SAMPLE,continuation_candidate,50,touch,0.236,4h,1,0.053397,0.009541,100,0.035558,0.0,0.0,2,0.01,8,1.209779,20.316667,1378.976,0.029171
11,LOW SAMPLE,continuation_candidate,50,touch,0.5,4h,1,0.051323,0.005568,100,-0.01548,0.0,0.0,5,0.02,50,0.140994,186.492063,869.0,0.232751
12,LOW SAMPLE,continuation_candidate,50,below,0.5,4h,1,0.049235,0.066843,63,0.023829,0.0,1.0,27,0.21,37,3.03625,7.822294,3355.0,0.309157
13,LOW SAMPLE,continuation_candidate,50,touch,0.618,4h,1,0.048666,0.00362,89,0.030095,0.0,1.0,24,0.17,50,8.300831,2.26639,1313.488,0.743534
14,ok,continuation_candidate,50,cross,1,4h,5,0.04045,0.034959,63.6,-0.011574,0.2,1.0,8.6,0.036,34.2,1.744227,29.785076,974.0,0.470242
15,LOW SAMPLE,continuation_candidate,50,below,1,4h,1,0.039342,0.004445,95,0.029128,0.0,1.0,6,0.05,44,1.215986,19.242353,1070.0,0.436324
1,LOW SAMPLE,failure_candidate,5,cross,0.5,4h,2,0.032655,0.008622,57.5,0.006794,1.0,1.0,16,0.135,12,0.533261,201.920547,1452.0,0.603091
2,LOW SAMPLE,failure_candidate,5,cross,0.786,4h,1,0.030508,0.006781,1,0.022649,1.0,1.0,2,0.0,50,1.837845,11.159292,3407.224,0.252725
3,LOW SAMPLE,failure_candidate,5,cross,0.382,4h,1,0.027876,0.005157,79,0.013863,1.0,1.0,3,0.01,50,7.810758,2.897187,1724.488,0.297419
4,LOW SAMPLE,failure_candidate,5,cross,0.236,4h,1,0.021791,0.000279,1,-0.012066,1.0,0.0,3,0.02,50,4.810603,4.084337,847.976,0.371393
5,LOW SAMPLE,failure_candidate,5,cross,1,4h,2,0.017692,0.013691,1.5,0.014153,1.0,1.0,3,0.025,44,6.882423,3.72808,2060.0,0.27908
6,LOW SAMPLE,failure_candidate,5,touch,0.5,4h,1,0.008376,0.03434,53,0.005421,1.0,1.0,11,0.08,50,9.379348,3.100376,1735.0,1.054567
7,LOW SAMPLE,failure_candidate,5,touch,0.382,4h,1,0.002833,0.021669,8,0.002225,1.0,1.0,14,0.05,50,0.277441,92.614618,3147.488,0.394028
1,LOW SAMPLE,failure_candidate,10,cross,0.786,4h,1,0.070104,0.006781,1,0.059122,1.0,1.0,2,0.0,50,1.837845,11.159292,3407.224,0.252725
2,LOW SAMPLE,failure_candidate,10,cross,0.236,4h,1,0.04026,0.000279,1,-0.035567,1.0,0.0,3,0.02,50,4.810603,4.084337,847.976,0.371393
3,LOW SAMPLE,failure_candidate,10,cross,0.5,4h,2,0.032655,0.008622,57.5,-0.003604,0.0,1.0,16,0.135,12,0.533261,201.920547,1452.0,0.603091
4,LOW SAMPLE,failure_candidate,10,cross,0.382,4h,1,0.029888,0.005157,79,0.017713,1.0,1.0,3,0.01,50,7.810758,2.897187,1724.488,0.297419
5,LOW SAMPLE,failure_candidate,10,cross,1,4h,2,0.026689,0.013691,1.5,0.023482,1.0,1.0,3,0.025,44,6.882423,3.72808,2060.0,0.27908
6,LOW SAMPLE,failure_candidate,10,touch,0.382,4h,1,0.012446,0.021669,8,0.000172,1.0,1.0,14,0.05,50,0.277441,92.614618,3147.488,0.394028
7,LOW SAMPLE,failure_candidate,10,touch,0.5,4h,1,0.011689,0.06289,53,-0.056796,0.0,1.0,11,0.08,50,9.379348,3.100376,1735.0,1.054567
1,LOW SAMPLE,failure_candidate,20,cross,0.786,4h,1,0.089449,0.006781,1,0.08149,1.0,1.0,2,0.0,50,1.837845,11.159292,3407.224,0.252725
2,LOW SAMPLE,failure_candidate,20,cross,1,4h,2,0.050068,0.013691,1.5,0.035977,1.0,1.0,3,0.025,44,6.882423,3.72808,2060.0,0.27908
3,LOW SAMPLE,failure_candidate,20,cross,0.382,4h,1,0.047508,0.005157,79,0.01747,1.0,1.0,3,0.01,50,7.810758,2.897187,1724.488,0.297419
4,LOW SAMPLE,failure_candidate,20,cross,0.236,4h,1,0.04026,0.000279,1,-0.018893,1.0,0.0,3,0.02,50,4.810603,4.084337,847.976,0.371393
5,LOW SAMPLE,failure_candidate,20,touch,0.382,4h,1,0.03728,0.029996,8,-0.017287,0.0,1.0,14,0.05,50,0.277441,92.614618,3147.488,0.394028
6,LOW SAMPLE,failure_candidate,20,cross,0.5,4h,2,0.032655,0.02483,57.5,-0.010808,0.5,1.0,16,0.135,12,0.533261,201.920547,1452.0,0.603091
7,LOW SAMPLE,failure_candidate,20,touch,0.5,4h,1,0.011689,0.121968,53,-0.082988,0.0,1.0,11,0.08,50,9.379348,3.100376,1735.0,1.054567
1,LOW SAMPLE,failure_candidate,50,cross,0.786,4h,1,0.096099,0.006781,1,0.080583,1.0,1.0,2,0.0,50,1.837845,11.159292,3407.224,0.252725
2,LOW SAMPLE,failure_candidate,50,cross,1,4h,2,0.066919,0.013691,1.5,0.051003,1.0,1.0,3,0.025,44,6.882423,3.72808,2060.0,0.27908
3,LOW SAMPLE,failure_candidate,50,cross,0.5,4h,2,0.053394,0.047683,57.5,-0.038809,0.5,1.0,16,0.135,12,0.533261,201.920547,1452.0,0.603091
4,LOW SAMPLE,failure_candidate,50,cross,0.382,4h,1,0.047508,0.132129,79,-0.088541,0.0,1.0,3,0.01,50,7.810758,2.897187,1724.488,0.297419
5,LOW SAMPLE,failure_candidate,50,cross,0.236,4h,1,0.045559,0.000279,1,-0.012902,1.0,1.0,3,0.02,50,4.810603,4.084337,847.976,0.371393
6,LOW SAMPLE,failure_candidate,50,touch,0.382,4h,1,0.039334,0.029996,8,0.00374,1.0,1.0,14,0.05,50,0.277441,92.614618,3147.488,0.394028
7,LOW SAMPLE,failure_candidate,50,touch,0.5,4h,1,0.011689,0.121968,53,-0.011309,1.0,1.0,11,0.08,50,9.379348,3.100376,1735.0,1.054567
1,LOW SAMPLE,reaction_candidate,5,touch,0.382,4h,2,0.02377,0.02377,2,-0.003969,1.0,0.5,6.5,0.025,16,2.345878,11.439402,997.488,0.52371
2,LOW SAMPLE,reaction_candidate,5,cross,0.618,4h,2,0.023095,0.023095,49,0.010968,0.5,0.5,6,0.035,30.5,6.287654,4.488639,1234.512,0.049743
3,LOW SAMPLE,reaction_candidate,5,touch,1,4h,1,0.022816,0.022816,2,-0.015034,1.0,0.0,4,0.05,50,1.2361,11.160772,11050.0,2.674905
4,LOW SAMPLE,reaction_candidate,5,below,0.5,4h,1,0.021956,0.021956,0,1.1e-05,1.0,0.0,2,0.01,30,2.68242,8.153936,3486.0,2.452499
5,LOW SAMPLE,reaction_candidate,5,above,0.5,4h,1,0.016534,0.016534,28,0.003117,1.0,1.0,19,0.19,25,2.796071,6.690113,1185.0,0.261933
6,LOW SAMPLE,reaction_candidate,5,touch,0.618,4h,2,0.01118,0.01118,6.5,-0.001494,0.5,1.0,15,0.105,6.5,8.887314,2.843019,868.012,0.13722
7,LOW SAMPLE,reaction_candidate,5,above,1,4h,1,0.009859,0.009859,3,-0.003906,1.0,0.0,4,0.02,11,2.734825,9.143046,1190.0,1.059518
8,LOW SAMPLE,reaction_candidate,5,below,1,4h,2,0.008098,0.008098,67.5,0.003267,1.0,0.0,7,0.045,26.5,1.370351,16.142184,2100.0,0.627928
9,LOW SAMPLE,reaction_candidate,5,touch,0.5,4h,2,0.007468,0.007468,70,-0.000333,1.0,0.0,20.5,0.18,30.5,1.241165,47.772268,1629.5,0.638553
10,LOW SAMPLE,reaction_candidate,5,cross,0.5,4h,1,0.007196,0.007196,100,0.003987,0.0,0.0,6,0.1,5,0.722052,26.677043,2196.0,0.309752
1,LOW SAMPLE,reaction_candidate,10,cross,0.618,4h,2,0.042734,0.042734,49,-0.001,0.5,0.5,6,0.035,30.5,6.287654,4.488639,1234.512,0.049743
2,LOW SAMPLE,reaction_candidate,10,below,0.5,4h,1,0.031984,0.031984,0,0.007945,1.0,0.0,2,0.01,30,2.68242,8.153936,3486.0,2.452499
3,LOW SAMPLE,reaction_candidate,10,touch,1,4h,1,0.028741,0.028741,2,0.003184,1.0,0.0,4,0.05,50,1.2361,11.160772,11050.0,2.674905
4,LOW SAMPLE,reaction_candidate,10,below,1,4h,2,0.028413,0.028413,67.5,0.012834,0.0,1.0,7,0.045,26.5,1.370351,16.142184,2100.0,0.627928
5,LOW SAMPLE,reaction_candidate,10,touch,0.382,4h,2,0.024599,0.024599,2,-0.006453,0.5,0.5,6.5,0.025,16,2.345878,11.439402,997.488,0.52371
6,LOW SAMPLE,reaction_candidate,10,touch,0.618,4h,2,0.022585,0.022585,6.5,0.011596,0.5,1.0,15,0.105,6.5,8.887314,2.843019,868.012,0.13722
7,LOW SAMPLE,reaction_candidate,10,above,0.5,4h,1,0.016534,0.016534,28,-0.005188,0.0,1.0,19,0.19,25,2.796071,6.690113,1185.0,0.261933
8,LOW SAMPLE,reaction_candidate,10,touch,0.5,4h,2,0.015443,0.015443,70,0.007025,0.5,0.5,20.5,0.18,30.5,1.241165,47.772268,1629.5,0.638553
9,LOW SAMPLE,reaction_candidate,10,above,1,4h,1,0.009859,0.009859,3,-0.002232,1.0,0.0,4,0.02,11,2.734825,9.143046,1190.0,1.059518
10,LOW SAMPLE,reaction_candidate,10,cross,0.5,4h,1,0.007196,0.007196,100,0.002854,0.0,0.0,6,0.1,5,0.722052,26.677043,2196.0,0.309752
1,LOW SAMPLE,reaction_candidate,20,touch,0.5,4h,2,0.06623,0.06623,70,-0.00222,0.0,1.0,20.5,0.18,30.5,1.241165,47.772268,1629.5,0.638553
2,LOW SAMPLE,reaction_candidate,20,cross,0.5,4h,1,0.052892,0.052892,100,-0.039045,0.0,0.0,6,0.1,5,0.722052,26.677043,2196.0,0.309752
3,LOW SAMPLE,reaction_candidate,20,cross,0.618,4h,2,0.047841,0.047841,49,0.001373,0.5,0.5,6,0.035,30.5,6.287654,4.488639,1234.512,0.049743
4,LOW SAMPLE,reaction_candidate,20,below,0.5,4h,1,0.031984,0.031984,0,0.012592,1.0,0.0,2,0.01,30,2.68242,8.153936,3486.0,2.452499
5,LOW SAMPLE,reaction_candidate,20,touch,0.382,4h,2,0.030567,0.030567,2,0.006177,1.0,0.5,6.5,0.025,16,2.345878,11.439402,997.488,0.52371
6,LOW SAMPLE,reaction_candidate,20,below,1,4h,2,0.028982,0.028982,67.5,0.003509,0.5,1.0,7,0.045,26.5,1.370351,16.142184,2100.0,0.627928
7,LOW SAMPLE,reaction_candidate,20,touch,1,4h,1,0.028741,0.028741,2,-0.010258,1.0,0.0,4,0.05,50,1.2361,11.160772,11050.0,2.674905
8,LOW SAMPLE,reaction_candidate,20,touch,0.618,4h,2,0.025105,0.025105,6.5,0.016406,1.0,1.0,15,0.105,6.5,8.887314,2.843019,868.012,0.13722
9,LOW SAMPLE,reaction_candidate,20,above,0.5,4h,1,0.016534,0.016534,28,-0.000463,1.0,1.0,19,0.19,25,2.796071,6.690113,1185.0,0.261933
10,LOW SAMPLE,reaction_candidate,20,above,1,4h,1,0.011812,0.011812,3,0.001488,1.0,0.0,4,0.02,11,2.734825,9.143046,1190.0,1.059518
1,LOW SAMPLE,reaction_candidate,50,cross,0.618,4h,2,0.123981,0.123981,49,0.015416,0.5,1.0,6,0.035,30.5,6.287654,4.488639,1234.512,0.049743
2,LOW SAMPLE,reaction_candidate,50,touch,1,4h,1,0.082154,0.082154,2,-0.05359,1.0,1.0,4,0.05,50,1.2361,11.160772,11050.0,2.674905
3,LOW SAMPLE,reaction_candidate,50,above,0.5,4h,1,0.077869,0.077869,28,0.050066,1.0,1.0,19,0.19,25,2.796071,6.690113,1185.0,0.261933
4,LOW SAMPLE,reaction_candidate,50,touch,0.5,4h,2,0.06623,0.06623,70,-0.003795,0.0,1.0,20.5,0.18,30.5,1.241165,47.772268,1629.5,0.638553
5,LOW SAMPLE,reaction_candidate,50,cross,0.5,4h,1,0.060954,0.060954,100,-0.017712,0.0,0.0,6,0.1,5,0.722052,26.677043,2196.0,0.309752
6,LOW SAMPLE,reaction_candidate,50,below,1,4h,2,0.048729,0.048729,67.5,-0.010693,0.5,1.0,7,0.045,26.5,1.370351,16.142184,2100.0,0.627928
7,LOW SAMPLE,reaction_candidate,50,touch,0.618,4h,2,0.045896,0.045896,6.5,0.033509,1.0,1.0,15,0.105,6.5,8.887314,2.843019,868.012,0.13722
8,LOW SAMPLE,reaction_candidate,50,below,0.5,4h,1,0.037204,0.037204,0,-0.001145,1.0,0.0,2,0.01,30,2.68242,8.153936,3486.0,2.452499
9,LOW SAMPLE,reaction_candidate,50,touch,0.382,4h,2,0.036355,0.036355,2,0.008236,1.0,0.5,6.5,0.025,16,2.345878,11.439402,997.488,0.52371
10,LOW SAMPLE,reaction_candidate,50,above,1,4h,1,0.029576,0.029576,3,0.007254,1.0,1.0,4,0.02,11,2.734825,9.143046,1190.0,1.059518
1,LOW SAMPLE,rejection_candidate,5,cross,1,4h,1,0.04153,0.006013,55,-0.008926,1.0,0.0,13,0.04,50,0.77726,30.954023,3040.0,0.071472
2,LOW SAMPLE,rejection_candidate,5,cross,0.236,4h,3,0.032673,0.008012,39.666667,-0.012859,1.0,0.6667,7,0.033333,21,3.578378,6.058354,2612.992,0.05144
3,LOW SAMPLE,rejection_candidate,5,touch,0.786,4h,2,0.030324,0.013454,55,0.017854,1.0,0.0,4,0.02,50,7.717432,2.991638,2047.224,1.024164
4,LOW SAMPLE,rejection_candidate,5,above,1,4h,3,0.029061,0.003196,47.666667,0.024263,1.0,0.0,8.333333,0.033333,29.666667,2.65189,10.840672,1770.0,1.002285
5,ok,rejection_candidate,5,touch,0.5,4h,5,0.023736,0.007833,25,-0.000379,1.0,0.0,5.2,0.03,27,3.655165,23.346266,1447.8,0.505677
6,LOW SAMPLE,rejection_candidate,5,below,0.618,4h,1,0.022876,0.005294,78,-0.014904,1.0,0.0,27,0.18,50,7.190708,2.547466,1277.488,0.137609
7,LOW SAMPLE,rejection_candidate,5,below,0.236,4h,1,0.021716,0.00144,0,-0.01986,1.0,0.0,0,0.0,4,3.536995,7.291802,830.976,0.250331
8,ok,rejection_candidate,5,touch,0.618,4h,7,0.021468,0.002901,21.285714,-0.007643,1.0,0.1429,2.428571,0.002857,41.714286,3.722998,15.740227,1548.352,0.541321
9,LOW SAMPLE,rejection_candidate,5,touch,0.236,4h,2,0.020757,0.024803,46,0.01158,1.0,0.0,3,0.005,50,5.885107,3.420182,3510.524,0.720001
10,LOW SAMPLE,rejection_candidate,5,below,0.5,4h,1,0.020384,0.012505,0,-0.018462,1.0,0.0,1,0.0,47,1.094515,19.514181,1592.0,1.012401
11,LOW SAMPLE,rejection_candidate,5,touch,1,4h,3,0.017354,0.006086,33.666667,-0.008516,1.0,0.6667,7,0.043333,26.333333,2.658119,11.453531,1143.333333,0.413649
12,LOW SAMPLE,rejection_candidate,5,above,0.382,4h,3,0.015405,0.00771,2,0.010194,1.0,0.0,4.333333,0.02,28.666667,2.668317,16.843373,788.821333,0.475702
13,LOW SAMPLE,rejection_candidate,5,below,1,4h,1,0.014987,0.001037,40,-0.012159,1.0,0.0,6,0.04,6,0.442675,51.150943,1300.0,0.217161
14,LOW SAMPLE,rejection_candidate,5,touch,0.382,4h,1,0.007971,0.003303,0,0.004244,1.0,0.0,0,0.0,45,1.459108,15.349466,2335.488,0.400304
1,LOW SAMPLE,rejection_candidate,10,below,0.5,4h,1,0.093092,0.012505,0,-0.073457,1.0,0.0,1,0.0,47,1.094515,19.514181,1592.0,1.012401
2,LOW SAMPLE,rejection_candidate,10,cross,1,4h,1,0.04153,0.006013,55,-0.010899,1.0,0.0,13,0.04,50,0.77726,30.954023,3040.0,0.071472
3,LOW SAMPLE,rejection_candidate,10,cross,0.236,4h,3,0.034327,0.008012,39.666667,-0.0025,1.0,0.6667,7,0.033333,21,3.578378,6.058354,2612.992,0.05144
4,LOW SAMPLE,rejection_candidate,10,above,0.382,4h,3,0.03123,0.00771,2,0.01615,1.0,0.0,4.333333,0.02,28.666667,2.668317,16.843373,788.821333,0.475702
5,LOW SAMPLE,rejection_candidate,10,above,1,4h,3,0.031046,0.003196,47.666667,0.01549,1.0,0.0,8.333333,0.033333,29.666667,2.65189,10.840672,1770.0,1.002285
6,LOW SAMPLE,rejection_candidate,10,touch,0.786,4h,2,0.030521,0.013454,55,0.008601,1.0,0.0,4,0.02,50,7.717432,2.991638,2047.224,1.024164
7,ok,rejection_candidate,10,touch,0.618,4h,7,0.030036,0.006578,21.285714,-0.018836,1.0,0.1429,2.428571,0.002857,41.714286,3.722998,15.740227,1548.352,0.541321
8,LOW SAMPLE,rejection_candidate,10,touch,1,4h,3,0.029808,0.008883,33.666667,-0.022289,1.0,0.6667,7,0.043333,26.333333,2.658119,11.453531,1143.333333,0.413649
9,ok,rejection_candidate,10,touch,0.5,4h,5,0.029045,0.008975,25,-0.010499,0.8,0.2,5.2,0.03,27,3.655165,23.346266,1447.8,0.505677
10,LOW SAMPLE,rejection_candidate,10,below,0.236,4h,1,0.025756,0.00144,0,-0.017968,1.0,0.0,0,0.0,4,3.536995,7.291802,830.976,0.250331
11,LOW SAMPLE,rejection_candidate,10,below,0.618,4h,1,0.024609,0.005294,78,-0.001169,1.0,0.0,27,0.18,50,7.190708,2.547466,1277.488,0.137609
12,LOW SAMPLE,rejection_candidate,10,touch,0.236,4h,2,0.020757,0.062281,46,-0.025669,0.5,0.5,3,0.005,50,5.885107,3.420182,3510.524,0.720001
13,LOW SAMPLE,rejection_candidate,10,below,1,4h,1,0.015176,0.001602,40,-0.003299,1.0,0.0,6,0.04,6,0.442675,51.150943,1300.0,0.217161
