auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.236,4h,10,1,-0.035555,0.097176,-1.2e-05,0.0,0.0,16,1.070379,25.513827,820.024,0.382915,27,9,0.02
continuation_candidate,above,0.236,4h,20,1,0.000267,0.097176,0.01287,1.0,1.0,16,1.070379,25.513827,820.024,0.382915,27,9,0.02
continuation_candidate,above,0.236,4h,5,1,-0.071037,0.097176,-1.2e-05,0.0,0.0,16,1.070379,25.513827,820.024,0.382915,27,9,0.02
continuation_candidate,above,0.236,4h,50,1,0.024527,0.097176,0.042523,1.0,1.0,16,1.070379,25.513827,820.024,0.382915,27,9,0.02
continuation_candidate,below,0.5,4h,10,1,0.016908,0.022029,0.004988,0.0,0.0,37,3.03625,7.822294,3355.0,0.309157,63,27,0.21
continuation_candidate,below,0.5,4h,20,1,0.010742,0.034427,0.004988,0.0,0.0,37,3.03625,7.822294,3355.0,0.309157,63,27,0.21
continuation_candidate,below,0.5,4h,5,1,0.011009,0.021918,0.004988,0.0,0.0,37,3.03625,7.822294,3355.0,0.309157,63,27,0.21
continuation_candidate,below,0.5,4h,50,1,0.023829,0.049235,0.066843,0.0,1.0,37,3.03625,7.822294,3355.0,0.309157,63,27,0.21
continuation_candidate,below,0.786,4h,10,1,0.036677,0.050776,0.001108,0.0,1.0,50,4.897414,4.867755,776.776,0.271337,99,2,0.01
continuation_candidate,below,0.786,4h,20,1,0.047856,0.056617,0.001108,0.0,1.0,50,4.897414,4.867755,776.776,0.271337,99,2,0.01
continuation_candidate,below,0.786,4h,5,1,0.032146,0.049266,0.001108,0.0,1.0,50,4.897414,4.867755,776.776,0.271337,99,2,0.01
continuation_candidate,below,0.786,4h,50,1,0.048662,0.06407,0.001108,0.0,1.0,50,4.897414,4.867755,776.776,0.271337,99,2,0.01
continuation_candidate,below,1,4h,10,1,0.015037,0.023737,0.001797,0.0,1.0,44,1.215986,19.242353,1070.0,0.436324,95,6,0.05
continuation_candidate,below,1,4h,20,1,0.015131,0.023737,0.001797,0.0,1.0,44,1.215986,19.242353,1070.0,0.436324,95,6,0.05
continuation_candidate,below,1,4h,5,1,0.012294,0.022603,0.001797,0.0,1.0,44,1.215986,19.242353,1070.0,0.436324,95,6,0.05
continuation_candidate,below,1,4h,50,1,0.029128,0.039342,0.004445,0.0,1.0,44,1.215986,19.242353,1070.0,0.436324,95,6,0.05
continuation_candidate,cross,0.236,4h,10,1,-0.056654,0.077125,0.010623,0.0,0.0,50,4.630593,3.683724,1290.976,0.558823,100,1,0.0
continuation_candidate,cross,0.236,4h,20,1,-0.067154,0.101751,0.010623,0.0,0.0,50,4.630593,3.683724,1290.976,0.558823,100,1,0.0
continuation_candidate,cross,0.236,4h,5,1,-0.031069,0.068912,0.010623,0.0,0.0,50,4.630593,3.683724,1290.976,0.558823,100,1,0.0
continuation_candidate,cross,0.236,4h,50,1,-0.134528,0.26109,0.010623,0.0,0.0,50,4.630593,3.683724,1290.976,0.558823,100,1,0.0
continuation_candidate,cross,0.382,4h,10,3,0.032549,0.041808,0.028061,0.3333,0.3333,36.666667,2.085754,49.622253,2634.837333,0.715044,70,5,0.01
continuation_candidate,cross,0.382,4h,20,3,0.015547,0.074275,0.036195,0.3333,0.3333,36.666667,2.085754,49.622253,2634.837333,0.715044,70,5,0.01
continuation_candidate,cross,0.382,4h,5,3,-0.004923,0.030253,0.007696,0.0,0.0,36.666667,2.085754,49.622253,2634.837333,0.715044,70,5,0.01
continuation_candidate,cross,0.382,4h,50,3,-0.008833,0.140402,0.036195,0.3333,0.3333,36.666667,2.085754,49.622253,2634.837333,0.715044,70,5,0.01
continuation_candidate,cross,0.5,4h,10,6,0.002237,0.05224,0.003436,0.1667,0.1667,26,3.764261,66.760663,1677.5,0.216102,72.166667,15.166667,0.115
continuation_candidate,cross,0.5,4h,20,6,0.008563,0.056405,0.016488,0.5,0.5,26,3.764261,66.760663,1677.5,0.216102,72.166667,15.166667,0.115
continuation_candidate,cross,0.5,4h,5,6,-0.016014,0.045876,0.00203,0.0,0.0,26,3.764261,66.760663,1677.5,0.216102,72.166667,15.166667,0.115
continuation_candidate,cross,0.5,4h,50,6,0.011602,0.056801,0.029614,0.3333,0.8333,26,3.764261,66.760663,1677.5,0.216102,72.166667,15.166667,0.115
continuation_candidate,cross,0.618,4h,10,2,-0.00837,0.033941,0.004636,0.0,0.0,40,3.157015,39.498362,1752.512,0.856375,64.5,1,0.005
continuation_candidate,cross,0.618,4h,20,2,-0.021427,0.047518,0.005623,0.0,0.0,40,3.157015,39.498362,1752.512,0.856375,64.5,1,0.005
continuation_candidate,cross,0.618,4h,5,2,0.006935,0.02247,0.004636,0.0,0.0,40,3.157015,39.498362,1752.512,0.856375,64.5,1,0.005
continuation_candidate,cross,0.618,4h,50,2,-0.05647,0.054208,0.041844,0.5,0.5,40,3.157015,39.498362,1752.512,0.856375,64.5,1,0.005
continuation_candidate,cross,0.786,4h,10,1,-0.029892,0.044068,0.017465,0.0,1.0,50,0.452832,47.356164,2047.224,0.458276,99,2,0.02
continuation_candidate,cross,0.786,4h,20,1,-0.031753,0.052123,0.017465,0.0,1.0,50,0.452832,47.356164,2047.224,0.458276,99,2,0.02
continuation_candidate,cross,0.786,4h,5,1,-0.020289,0.040759,0.017465,0.0,1.0,50,0.452832,47.356164,2047.224,0.458276,99,2,0.02
continuation_candidate,cross,0.786,4h,50,1,-0.143872,0.182162,0.017465,0.0,1.0,50,0.452832,47.356164,2047.224,0.458276,99,2,0.02
continuation_candidate,cross,1,4h,10,5,-0.010767,0.035229,0.014663,0.2,0.6,34.2,1.744227,29.785076,974.0,0.470242,63.6,8.6,0.036
continuation_candidate,cross,1,4h,20,5,-0.009953,0.035229,0.016726,0.4,0.8,34.2,1.744227,29.785076,974.0,0.470242,63.6,8.6,0.036
continuation_candidate,cross,1,4h,5,5,-0.00029,0.019185,0.00887,0.0,0.4,34.2,1.744227,29.785076,974.0,0.470242,63.6,8.6,0.036
continuation_candidate,cross,1,4h,50,5,-0.011574,0.04045,0.034959,0.2,1.0,34.2,1.744227,29.785076,974.0,0.470242,63.6,8.6,0.036
continuation_candidate,touch,0.236,4h,10,1,0.040578,0.048316,0.009541,0.0,0.0,8,1.209779,20.316667,1378.976,0.029171,100,2,0.01
continuation_candidate,touch,0.236,4h,20,1,0.03373,0.048316,0.009541,0.0,0.0,8,1.209779,20.316667,1378.976,0.029171,100,2,0.01
continuation_candidate,touch,0.236,4h,5,1,0.01946,0.026418,0.009541,0.0,0.0,8,1.209779,20.316667,1378.976,0.029171,100,2,0.01
