timestamp,open,high,low,close,volume
2013-01-01 00:00:00+00:00,14.5373664,21.726,14.4737898,20.9406,18637.49519117
2013-02-01 00:00:00+00:00,21.0527796,35.139,18.972,34.05678,53673.71101293
2013-03-01 00:00:00+00:00,34.107576,95.5,1.0,93.033,147573.48154555
2013-04-01 00:00:00+00:00,93.25,290.0,0.01,139.88,398067.27700542
2013-05-01 00:00:00+00:00,139.87,140.68,80.0,127.9,243951.3412451
2013-06-01 00:00:00+00:00,127.73,132.87,86.15,89.55,127105.48784731
2013-07-01 00:00:00+00:00,89.58,101.39,1.0,98.18,166897.27736797
2013-08-01 00:00:00+00:00,97.99,134.94,89.51,127.8,131902.78184768
2013-09-01 00:00:00+00:00,128.21,132.05,115.0,125.95,108619.73023121
2013-10-01 00:00:00+00:00,125.95,215.0,83.26,202.52,324327.86218018
2013-11-01 00:00:00+00:00,203.79,1171.25,200.5,1119.52,481751.60165456
2013-12-01 00:00:00+00:00,1119.8,1175.0,381.51,729.99,542655.4625532
2014-01-01 00:00:00+00:00,730.24,995.0,726.5,803.5,302141.34389555
2014-02-01 00:00:00+00:00,803.58,829.0,200.0,554.25,605938.35547569
2014-03-01 00:00:00+00:00,552.26,719.25,436.1,456.9899,380091.47483896
2014-04-01 00:00:00+00:00,456.3,547.0,340.0,449.0201,433927.21116126
2014-05-01 00:00:00+00:00,449.0201,630.0,419.4,626.21,259639.15887623
2014-06-01 00:00:00+00:00,627.01,685.0,522.15,640.79,354190.51030868
2014-07-01 00:00:00+00:00,642.26,665.0,561.47,580.0,158002.70311825
2014-08-01 00:00:00+00:00,579.49,605.72,443.0,477.81,362044.27874483
2014-09-01 00:00:00+00:00,477.84,497.24,365.0,387.0,392789.90864222
2014-10-01 00:00:00+00:00,386.93,414.42,275.0,336.82,857821.63053737
2014-11-01 00:00:00+00:00,336.72,475.0,315.54,379.89,955822.29008662
2014-12-01 00:00:00+00:00,379.67,387.99,302.32,322.3,527554.39398354
2015-01-01 00:00:00+00:00,322.31,322.9,166.45,215.8,2054762.96101356
2015-02-01 00:00:00+00:00,215.91,268.54,210.12,255.7,1129858.87265137
2015-03-01 00:00:00+00:00,255.7,303.96,235.7,244.51,1239084.88798128
2015-04-01 00:00:00+00:00,244.56,262.45,213.92,236.11,733206.86569282
2015-05-01 00:00:00+00:00,236.18,249.22,226.42,228.7,476460.12032387
2015-06-01 00:00:00+00:00,228.38,269.0,219.71,263.07,591551.890802
2015-07-01 00:00:00+00:00,262.9,316.23,252.11,284.45,825952.5849813
2015-08-01 00:00:00+00:00,284.45,287.05,162.0,231.35,706915.36640738
2015-09-01 00:00:00+00:00,231.06,248.48,224.25,236.49,295096.46053503
2015-10-01 00:00:00+00:00,236.72,336.0,236.19,316.0,568317.21742606
2015-11-01 00:00:00+00:00,316.0,504.0,300.28,376.88,1638014.11041357
2015-12-01 00:00:00+00:00,376.89,475.04,346.13,429.02,1154260.67200562
2016-01-01 00:00:00+00:00,429.17,465.0,352.5,365.52,893544.90337623
2016-02-01 00:00:00+00:00,365.58,451.6,363.23,438.99,643383.6576526
2016-03-01 00:00:00+00:00,439.53,442.79,389.0,416.02,416438.88559938
2016-04-01 00:00:00+00:00,416.34,471.99,412.0,446.6,366066.76801092
2016-05-01 00:00:00+00:00,446.79,570.0,433.0,530.69,604055.3210596
2016-06-01 00:00:00+00:00,530.69,789.78,523.75,674.74,1677574.53640728
2016-07-01 00:00:00+00:00,674.57,706.98,610.1,622.83,668094.8137598
2016-08-01 00:00:00+00:00,622.83,627.35,562.99,576.15,188031.63262607
2016-09-01 00:00:00+00:00,576.27,640.0,570.61,611.1,129753.78762195
2016-10-01 00:00:00+00:00,611.1,724.0,575.0,701.02,195726.51232612
2016-11-01 00:00:00+00:00,701.01,763.85,676.0,739.0,269794.47066441
2016-12-01 00:00:00+00:00,739.0,983.0,738.8,966.58,288299.86840255
2017-01-01 00:00:00+00:00,966.61,1166.0,735.0,966.19,699569.83031469
2017-02-01 00:00:00+00:00,966.2,1222.4,936.34,1189.1,477722.68791285
2017-03-01 00:00:00+00:00,1189.1,1339.9,888.2,1081.5,1043157.71188787
2017-04-01 00:00:00+00:00,1081.3,1449.7,1070.0,1435.0,422013.30744806
2017-05-01 00:00:00+00:00,1435.3,2690.0,1432.0,2191.82545389,744228.87662832
2017-06-01 00:00:00+00:00,2191.60075499,3003.0,2046.0,2420.6,649205.70821549
2017-07-01 00:00:00+00:00,2420.6,2922.0,1826.2,2854.3,942747.26396496
2017-08-01 00:00:00+00:00,2854.1,4749.9,2604.0,4718.3,951974.10640783
2017-09-01 00:00:00+00:00,4718.2,4970.0,2980.4,4367.1,1504907.64436812
2017-10-01 00:00:00+00:00,4367.1,6481.5,4133.0,6455.1,1360463.07540069
2017-11-01 00:00:00+00:00,6455.0,11441.0,5400.2,9907.1,2119235.28146726
2017-12-01 00:00:00+00:00,9907.0,19891.0,9370.1,13759.38180575,2257991.87485614
2018-01-01 00:00:00+00:00,13769.0,17252.0,9231.1,10270.0,1615808.21308843
2018-02-01 00:00:00+00:00,10267.0,11788.0,6000.0,10315.0,1930205.0944203
2018-03-01 00:00:00+00:00,10314.0,11700.0,6533.0,6925.4,1782444.38699284
2018-04-01 00:00:00+00:00,6925.3,9767.4,6425.1,9240.6,1279736.01527961
2018-05-01 00:00:00+00:00,9240.6,9990.0,7040.0,7485.8,820145.89167473
2018-06-01 00:00:00+00:00,7485.9,7779.0,5755.0,6391.5,704473.4750441
2018-07-01 00:00:00+00:00,6391.6,8506.7,6079.9,7731.3,794443.49149471
2018-08-01 00:00:00+00:00,7731.3,7756.1,5858.6,7014.6,920286.78625238
2018-09-01 00:00:00+00:00,7013.5,7429.2,6100.0,6622.4,650936.21035079
2018-10-01 00:00:00+00:00,6622.3,7788.0,6220.3,6368.3871592,412251.60554009
2018-11-01 00:00:00+00:00,6368.4,6615.0,3657.6,4039.5,959284.2620085
2018-12-01 00:00:00+00:00,4038.5,4384.0,3215.2,3830.5,970366.50190278
2019-01-01 00:00:00+00:00,3832.6286242,4218.0,3422.0,3503.8,435103.0975063
2019-02-01 00:00:00+00:00,3503.8,4282.4,3405.32458599,3894.0,376320.94903713
2019-03-01 00:00:00+00:00,3893.1,4210.0,3767.0,4167.5,206477.76704652
2019-04-01 00:00:00+00:00,4167.5,5690.0,4124.0,5599.52273017,412925.71302779
2019-05-01 00:00:00+00:00,5599.52273017,9109.0,5577.5,8532.66591125,492664.6563223
2019-06-01 00:00:00+00:00,8533.11384961,13764.0,7455.0,10809.0,507726.6678070909
2019-07-01 00:00:00+00:00,10800.0,13174.0,9084.7,10088.0,500686.1921758427
2019-08-01 00:00:00+00:00,10087.98969503,12325.0,9358.2,9623.9,267078.88491753
2019-09-01 00:00:00+00:00,9617.8,10933.0,7733.3,8331.13524644,208244.31885275
2019-10-01 00:00:00+00:00,8337.34811911,10480.0,7333.4,9185.6,203536.04079102
2019-11-01 00:00:00+00:00,9186.6,9645.0,6618.0,7599.8823169,174626.20339216
2019-12-01 00:00:00+00:00,7599.3,7890.0,6477.0,7208.3,162927.51190474
2020-01-01 00:00:00+00:00,7208.2,9550.0,6909.3,9367.4,192214.64898628
2020-02-01 00:00:00+00:00,9367.5,10491.0,8455.09929552,8561.5,215956.06536569
2020-03-01 00:00:00+00:00,8561.4,9241.5,4000.0,6427.68278638,647765.41339265
2020-04-01 00:00:00+00:00,6429.0,9441.90721684,6180.0,8631.81715292,310635.75804779
2020-05-01 00:00:00+00:00,8630.7,10045.0,8101.0,9451.1,274650.86988354
2020-06-01 00:00:00+00:00,9451.1,10398.0,8855.0,9150.7,146951.73093969
2020-07-01 00:00:00+00:00,9150.6467222,11440.0,8918.0,11350.0,119153.69189585
2020-08-01 00:00:00+00:00,11350.0,12490.0,10548.0,11671.0,145688.82284186
2020-09-01 00:00:00+00:00,11671.23323392,12067.0,9882.4,10795.0,128306.22094942
2020-10-01 00:00:00+00:00,10797.0,14055.0,10391.0,13788.0,130106.94375223
2020-11-01 00:00:00+00:00,13778.27705844,19844.0,13207.0,19696.272384,294674.56751184
2020-12-01 00:00:00+00:00,19697.0,29286.0,17629.0,28938.521869,294441.56997901
2021-01-01 00:00:00+00:00,28939.0,41969.0,28540.0,33138.0,479163.46903901
