auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.786,4h,10,1,-0.00131,0.033579,0.009419,1.0,1.0,13,0.713841,10.545126,40.066,0.20271,43,16,0.36
continuation_candidate,above,0.786,4h,20,1,-0.010401,0.033579,0.009419,0.0,1.0,13,0.713841,10.545126,40.066,0.20271,43,16,0.36
continuation_candidate,above,0.786,4h,5,1,-0.014251,0.028583,0.009173,0.0,1.0,13,0.713841,10.545126,40.066,0.20271,43,16,0.36
continuation_candidate,above,0.786,4h,50,1,-0.014988,0.11941,0.009419,0.0,1.0,13,0.713841,10.545126,40.066,0.20271,43,16,0.36
continuation_candidate,above,1,4h,10,3,-0.028233,0.050004,0.013819,0.3333,1.0,14.666667,1.016601,9.837727,23.233333,0.443244,27.666667,11,0.113333
continuation_candidate,above,1,4h,20,3,-0.024233,0.050399,0.019943,0.3333,1.0,14.666667,1.016601,9.837727,23.233333,0.443244,27.666667,11,0.113333
continuation_candidate,above,1,4h,5,3,-0.02282,0.036959,0.005862,0.0,1.0,14.666667,1.016601,9.837727,23.233333,0.443244,27.666667,11,0.113333
continuation_candidate,above,1,4h,50,3,0.003738,0.056648,0.034387,0.6667,1.0,14.666667,1.016601,9.837727,23.233333,0.443244,27.666667,11,0.113333
continuation_candidate,below,0.786,4h,10,1,0.019982,0.045363,0.003142,0.0,0.0,7,3.328036,2.642612,18.1094,0.383662,45,6,0.08
continuation_candidate,below,0.786,4h,20,1,0.027798,0.045363,0.003142,0.0,0.0,7,3.328036,2.642612,18.1094,0.383662,45,6,0.08
continuation_candidate,below,0.786,4h,5,1,0.033922,0.042301,0.003142,0.0,0.0,7,3.328036,2.642612,18.1094,0.383662,45,6,0.08
continuation_candidate,below,0.786,4h,50,1,-0.029893,0.08992,0.046088,1.0,1.0,7,3.328036,2.642612,18.1094,0.383662,45,6,0.08
continuation_candidate,cross,0.382,4h,10,2,0.032975,0.058062,0.018286,0.5,0.5,12.5,3.235839,2.456482,33.0,0.170581,28.5,4.5,0.05
continuation_candidate,cross,0.382,4h,20,2,0.059734,0.058062,0.049814,0.5,0.5,12.5,3.235839,2.456482,33.0,0.170581,28.5,4.5,0.05
continuation_candidate,cross,0.382,4h,5,2,0.010286,0.040988,0.018286,0.0,0.5,12.5,3.235839,2.456482,33.0,0.170581,28.5,4.5,0.05
continuation_candidate,cross,0.382,4h,50,2,0.112223,0.099358,0.057863,0.5,0.5,12.5,3.235839,2.456482,33.0,0.170581,28.5,4.5,0.05
continuation_candidate,cross,0.5,4h,10,2,0.010427,0.048895,0.009992,0.0,0.0,16.5,1.300466,12.967817,29.4,0.50668,31,1.5,0.0
continuation_candidate,cross,0.5,4h,20,2,0.050369,0.05402,0.041034,0.5,0.5,16.5,1.300466,12.967817,29.4,0.50668,31,1.5,0.0
continuation_candidate,cross,0.5,4h,5,2,-0.016478,0.036505,0.009992,0.0,0.0,16.5,1.300466,12.967817,29.4,0.50668,31,1.5,0.0
continuation_candidate,cross,0.5,4h,50,2,0.076555,0.088917,0.049471,0.5,0.5,16.5,1.300466,12.967817,29.4,0.50668,31,1.5,0.0
continuation_candidate,cross,0.618,4h,10,4,0.00088,0.048015,0.020476,0.25,0.5,18.25,0.9442,11.277692,33.1379,0.396831,22.5,5.25,0.035
continuation_candidate,cross,0.618,4h,20,4,0.049213,0.051499,0.055272,0.5,0.75,18.25,0.9442,11.277692,33.1379,0.396831,22.5,5.25,0.035
continuation_candidate,cross,0.618,4h,5,4,-0.018776,0.035241,0.012268,0.0,0.25,18.25,0.9442,11.277692,33.1379,0.396831,22.5,5.25,0.035
continuation_candidate,cross,0.618,4h,50,4,0.057106,0.068947,0.06864,0.5,0.75,18.25,0.9442,11.277692,33.1379,0.396831,22.5,5.25,0.035
continuation_candidate,cross,0.786,4h,10,8,-0.007037,0.037179,0.032962,0.0,0.5,15.25,1.743529,19.275519,51.50235,0.581844,35,10.125,0.145
continuation_candidate,cross,0.786,4h,20,8,-0.011478,0.042839,0.036416,0.375,0.625,15.25,1.743529,19.275519,51.50235,0.581844,35,10.125,0.145
continuation_candidate,cross,0.786,4h,5,8,-0.008271,0.036698,0.020159,0.0,0.25,15.25,1.743529,19.275519,51.50235,0.581844,35,10.125,0.145
continuation_candidate,cross,0.786,4h,50,8,0.005323,0.064749,0.06141,0.5,0.875,15.25,1.743529,19.275519,51.50235,0.581844,35,10.125,0.145
continuation_candidate,cross,1,4h,10,10,-0.003871,0.057241,0.030339,0.0,0.2,15.4,2.600542,6.134541,63.49,0.713363,35.5,7.6,0.122
continuation_candidate,cross,1,4h,20,10,0.014018,0.076812,0.037904,0.4,0.4,15.4,2.600542,6.134541,63.49,0.713363,35.5,7.6,0.122
continuation_candidate,cross,1,4h,5,10,-0.013047,0.049857,0.020163,0.0,0.1,15.4,2.600542,6.134541,63.49,0.713363,35.5,7.6,0.122
continuation_candidate,cross,1,4h,50,10,0.01565,0.109837,0.059752,0.5,0.6,15.4,2.600542,6.134541,63.49,0.713363,35.5,7.6,0.122
continuation_candidate,touch,0.618,4h,10,1,0.009184,0.034612,0.021175,0.0,1.0,15,1.835534,6.295938,15.542,0.015693,42,11,0.08
continuation_candidate,touch,0.618,4h,20,1,0.026533,0.050004,0.021175,0.0,1.0,15,1.835534,6.295938,15.542,0.015693,42,11,0.08
continuation_candidate,touch,0.618,4h,5,1,0.026363,0.034612,0.021175,0.0,1.0,15,1.835534,6.295938,15.542,0.015693,42,11,0.08
continuation_candidate,touch,0.618,4h,50,1,0.085381,0.114295,0.022196,0.0,1.0,15,1.835534,6.295938,15.542,0.015693,42,11,0.08
continuation_candidate,touch,0.786,4h,10,4,-0.008068,0.109327,0.033214,0.25,0.75,17,2.274901,9.294621,125.93115,0.378478,28.5,14.75,0.215
continuation_candidate,touch,0.786,4h,20,4,0.005177,0.109327,0.033784,0.5,0.75,17,2.274901,9.294621,125.93115,0.378478,28.5,14.75,0.215
continuation_candidate,touch,0.786,4h,5,4,-0.028444,0.091692,0.013133,0.0,0.5,17,2.274901,9.294621,125.93115,0.378478,28.5,14.75,0.215
continuation_candidate,touch,0.786,4h,50,4,-0.017321,0.110522,0.038111,0.25,1.0,17,2.274901,9.294621,125.93115,0.378478,28.5,14.75,0.215
continuation_candidate,touch,1,4h,10,2,-0.025916,0.100866,0.04435,0.5,1.0,19.5,2.389598,3.281729,167.85,0.608291,29,15,0.21
continuation_candidate,touch,1,4h,20,2,-0.012377,0.100866,0.04715,0.5,1.0,19.5,2.389598,3.281729,167.85,0.608291,29,15,0.21
continuation_candidate,touch,1,4h,5,2,-0.060949,0.076697,0.010977,0.0,0.5,19.5,2.389598,3.281729,167.85,0.608291,29,15,0.21
continuation_candidate,touch,1,4h,50,2,-0.064582,0.13669,0.04715,0.0,1.0,19.5,2.389598,3.281729,167.85,0.608291,29,15,0.21
failure_candidate,cross,0.382,4h,10,1,0.14357,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,76.742,0.300684,0,1,0.0
failure_candidate,cross,0.382,4h,20,1,0.134591,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,76.742,0.300684,0,1,0.0
failure_candidate,cross,0.382,4h,5,1,0.172955,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,76.742,0.300684,0,1,0.0
failure_candidate,cross,0.382,4h,50,1,0.10058,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,76.742,0.300684,0,1,0.0
failure_candidate,cross,0.618,4h,10,1,0.039696,0.051818,0.017244,1.0,1.0,6,2.102813,3.468085,10.342,0.315869,1,2,0.0
failure_candidate,cross,0.618,4h,20,1,0.046867,0.058562,0.017244,1.0,1.0,6,2.102813,3.468085,10.342,0.315869,1,2,0.0
failure_candidate,cross,0.618,4h,5,1,0.040464,0.051818,0.017244,1.0,1.0,6,2.102813,3.468085,10.342,0.315869,1,2,0.0
failure_candidate,cross,0.618,4h,50,1,0.024244,0.058562,0.017244,1.0,1.0,6,2.102813,3.468085,10.342,0.315869,1,2,0.0
failure_candidate,cross,0.786,4h,10,4,0.038827,0.058835,0.008153,0.75,0.75,20,1.945339,29.627287,22.298515,0.216247,18.75,7.25,0.085
failure_candidate,cross,0.786,4h,20,4,0.028579,0.07725,0.012203,0.5,1.0,20,1.945339,29.627287,22.298515,0.216247,18.75,7.25,0.085
failure_candidate,cross,0.786,4h,5,4,0.022116,0.031322,0.008153,1.0,0.75,20,1.945339,29.627287,22.298515,0.216247,18.75,7.25,0.085
failure_candidate,cross,0.786,4h,50,4,0.043371,0.09258,0.046258,0.25,1.0,20,1.945339,29.627287,22.298515,0.216247,18.75,7.25,0.085
failure_candidate,touch,0.618,4h,10,1,0.013742,0.102658,0.121554,1.0,1.0,20,5.103014,1.558627,104.058,0.685321,3,8,0.12
failure_candidate,touch,0.618,4h,20,1,0.037955,0.102658,0.121554,1.0,1.0,20,5.103014,1.558627,104.058,0.685321,3,8,0.12
failure_candidate,touch,0.618,4h,5,1,-0.024703,0.022331,0.121554,1.0,1.0,20,5.103014,1.558627,104.058,0.685321,3,8,0.12
failure_candidate,touch,0.618,4h,50,1,-0.016278,0.102658,0.121554,1.0,1.0,20,5.103014,1.558627,104.058,0.685321,3,8,0.12
reaction_candidate,above,0.786,4h,10,1,-0.098807,0.18378,0.18378,0.0,1.0,20,2.942878,1.819459,366.866,1.631563,10,14,0.14
reaction_candidate,above,0.786,4h,20,1,-0.042943,0.18378,0.18378,1.0,1.0,20,2.942878,1.819459,366.866,1.631563,10,14,0.14
reaction_candidate,above,0.786,4h,5,1,-0.114464,0.135441,0.135441,0.0,1.0,20,2.942878,1.819459,366.866,1.631563,10,14,0.14
reaction_candidate,above,0.786,4h,50,1,-0.08543,0.18378,0.18378,0.0,1.0,20,2.942878,1.819459,366.866,1.631563,10,14,0.14
reaction_candidate,cross,0.618,4h,10,1,0.006338,0.025437,0.025437,0.0,1.0,20,5.104472,1.730609,36.258,0.372171,3,12,0.18
reaction_candidate,cross,0.618,4h,20,1,0.035629,0.040767,0.040767,1.0,1.0,20,5.104472,1.730609,36.258,0.372171,3,12,0.18
reaction_candidate,cross,0.618,4h,5,1,0.009164,0.019185,0.019185,1.0,0.0,20,5.104472,1.730609,36.258,0.372171,3,12,0.18
reaction_candidate,cross,0.618,4h,50,1,0.045735,0.062008,0.062008,1.0,1.0,20,5.104472,1.730609,36.258,0.372171,3,12,0.18
reaction_candidate,cross,1,4h,10,1,-0.005871,0.039987,0.039987,1.0,1.0,6,2.089827,2.930123,83.8,0.007894,4,10,0.16
reaction_candidate,cross,1,4h,20,1,-0.053951,0.063789,0.063789,1.0,1.0,6,2.089827,2.930123,83.8,0.007894,4,10,0.16
reaction_candidate,cross,1,4h,5,1,-0.001507,0.039987,0.039987,1.0,0.0,6,2.089827,2.930123,83.8,0.007894,4,10,0.16
reaction_candidate,cross,1,4h,50,1,-0.099889,0.146937,0.146937,1.0,1.0,6,2.089827,2.930123,83.8,0.007894,4,10,0.16
reaction_candidate,touch,0.5,4h,10,1,0.013742,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,129.9,1.069005,1,4,0.02
reaction_candidate,touch,0.5,4h,20,1,0.037955,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,129.9,1.069005,1,4,0.02
reaction_candidate,touch,0.5,4h,5,1,-0.024703,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,129.9,1.069005,1,4,0.02
reaction_candidate,touch,0.5,4h,50,1,-0.016278,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,129.9,1.069005,1,4,0.02
reaction_candidate,touch,0.618,4h,10,1,0.013742,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,134.7178,1.140536,1,2,0.0
reaction_candidate,touch,0.618,4h,20,1,0.037955,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,134.7178,1.140536,1,2,0.0
reaction_candidate,touch,0.618,4h,5,1,-0.024703,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,134.7178,1.140536,1,2,0.0
reaction_candidate,touch,0.618,4h,50,1,-0.016278,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,134.7178,1.140536,1,2,0.0
reaction_candidate,touch,0.786,4h,10,3,0.006643,0.029294,0.029294,0.3333,1.0,12.666667,1.831666,4.33269,16.696867,0.310915,15.333333,12,0.14
reaction_candidate,touch,0.786,4h,20,3,0.015864,0.035332,0.035332,0.6667,1.0,12.666667,1.831666,4.33269,16.696867,0.310915,15.333333,12,0.14
reaction_candidate,touch,0.786,4h,5,3,-0.008932,0.018472,0.018472,0.3333,1.0,12.666667,1.831666,4.33269,16.696867,0.310915,15.333333,12,0.14
reaction_candidate,touch,0.786,4h,50,3,0.042056,0.070523,0.070523,1.0,1.0,12.666667,1.831666,4.33269,16.696867,0.310915,15.333333,12,0.14
reaction_candidate,touch,1,4h,10,1,0.013742,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,133.7,1.125425,1,3,0.0
reaction_candidate,touch,1,4h,20,1,0.037955,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,133.7,1.125425,1,3,0.0
reaction_candidate,touch,1,4h,5,1,-0.024703,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,133.7,1.125425,1,3,0.0
reaction_candidate,touch,1,4h,50,1,-0.016278,0.121554,0.121554,1.0,1.0,20,5.103014,1.558627,133.7,1.125425,1,3,0.0
rejection_candidate,above,0.236,4h,10,1,0.14357,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,134.48732,0.486473,0,0,0.0
rejection_candidate,above,0.236,4h,20,1,0.134591,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,134.48732,0.486473,0,0,0.0
rejection_candidate,above,0.236,4h,5,1,0.172955,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,134.48732,0.486473,0,0,0.0
rejection_candidate,above,0.236,4h,50,1,0.10058,0.222565,0.014965,1.0,0.0,20,5.841113,1.568028,134.48732,0.486473,0,0,0.0
rejection_candidate,above,0.5,4h,10,3,0.056452,0.070333,0.005045,1.0,0.0,14.666667,2.139818,19.330076,30.816667,0.697252,0,0.333333,0.0
rejection_candidate,above,0.5,4h,20,3,0.064115,0.079777,0.005045,1.0,0.0,14.666667,2.139818,19.330076,30.816667,0.697252,0,0.333333,0.0
rejection_candidate,above,0.5,4h,5,3,0.046791,0.058412,0.005045,1.0,0.0,14.666667,2.139818,19.330076,30.816667,0.697252,0,0.333333,0.0
rejection_candidate,above,0.5,4h,50,3,0.099755,0.127112,0.008951,1.0,0.0,14.666667,2.139818,19.330076,30.816667,0.697252,0,0.333333,0.0
