rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
15,LOW SAMPLE,continuation_candidate,20,above,0.382,4h,4,0.065726,0.038738,26.75,-0.03296,0.25,1.0,13.25,0.195,16,0.913612,36.637207,79.36965,0.529172
16,ok,continuation_candidate,20,cross,0.5,4h,24,0.064864,0.035423,34.208333,0.009761,0.25,0.5417,7,0.083333,15.625,2.403609,7.802423,92.297917,0.749709
17,LOW SAMPLE,continuation_candidate,20,below,0.236,4h,4,0.064141,0.020068,30.25,0.030562,0.25,1.0,8.75,0.135,14.5,1.437518,8.104715,41.586,0.648327
18,ok,continuation_candidate,20,touch,0.618,4h,19,0.062907,0.028065,30.894737,-0.003373,0.5789,0.8947,11.736842,0.142105,14.368421,2.517289,11.650296,86.159526,0.400479
19,ok,continuation_candidate,20,cross,0.786,4h,17,0.061263,0.037128,34.176471,0.024958,0.3529,0.6471,7.764706,0.104706,15.705882,2.705407,6.541249,108.257644,0.567748
20,LOW SAMPLE,continuation_candidate,20,above,0.236,4h,1,0.05784,0.044598,7,0.035792,1.0,1.0,11,0.06,20,1.695491,6.521152,74.5696,0.48636
21,LOW SAMPLE,continuation_candidate,20,above,0.618,4h,1,0.05223,0.006452,18,-0.000557,1.0,1.0,26,0.26,20,2.806645,3.008749,46.7144,0.471811
22,LOW SAMPLE,continuation_candidate,20,below,0.5,4h,1,0.026422,0.033209,11,-0.005307,1.0,1.0,13,0.16,20,0.983527,7.830189,159.4,0.160828
1,LOW SAMPLE,continuation_candidate,50,above,0.5,4h,3,0.302148,0.017205,44.333333,-0.237864,0.0,0.6667,6.666667,0.08,11.666667,2.73486,3.052207,59.65,0.326847
2,LOW SAMPLE,continuation_candidate,50,above,0.786,4h,2,0.259956,0.003206,49.5,-0.188377,0.0,0.5,1.5,0.01,14,3.310436,2.268011,130.3345,0.49602
3,ok,continuation_candidate,50,touch,0.786,4h,6,0.178727,0.03573,37.666667,0.010993,0.3333,0.8333,5.333333,0.07,17.666667,3.63283,3.271874,100.35541,0.348581
4,LOW SAMPLE,continuation_candidate,50,above,1,4h,1,0.167221,0.037504,46,-0.120579,0.0,1.0,9,0.08,13,0.882869,10.797583,55.0,0.165371
5,ok,continuation_candidate,50,touch,0.5,4h,21,0.133748,0.059937,34.142857,-0.008362,0.3333,0.8095,5.190476,0.047619,15.952381,2.49957,26.944406,68.27381,0.407172
6,LOW SAMPLE,continuation_candidate,50,below,1,4h,2,0.130351,0.094046,32.5,0.026549,0.5,1.0,7.5,0.05,10.5,0.515749,37.975758,67.7,0.545719
7,ok,continuation_candidate,50,below,0.618,4h,5,0.129476,0.029921,37,0.044807,0.4,1.0,8.8,0.112,15.6,3.11356,13.625048,86.05788,0.391592
8,ok,continuation_candidate,50,cross,0.236,4h,30,0.125949,0.04975,37.666667,0.019061,0.2667,0.7333,5.866667,0.073852,15.433333,1.879157,14.031102,62.607733,0.631401
9,ok,continuation_candidate,50,cross,0.618,4h,34,0.117124,0.054093,38.294118,0.01682,0.3529,0.6765,6.941176,0.091176,14.970588,1.763524,30.352599,104.631376,0.474713
10,ok,continuation_candidate,50,cross,0.786,4h,17,0.115843,0.055638,34.176471,0.04183,0.4706,0.7059,7.764706,0.104706,15.705882,2.705407,6.541249,108.257644,0.567748
11,ok,continuation_candidate,50,touch,0.382,4h,18,0.114849,0.055914,35.444444,0.065116,0.3333,0.9444,7.833333,0.082222,14.722222,2.751709,6.921077,65.114444,0.320642
12,ok,continuation_candidate,50,touch,0.236,4h,13,0.108469,0.062699,33.230769,-0.005846,0.4615,1.0,10.461538,0.115385,16.461538,2.443705,12.701816,53.610492,0.316127
13,ok,continuation_candidate,50,touch,1,4h,8,0.104608,0.044259,34.25,0.040148,0.625,0.75,5.125,0.045,15.5,1.155207,14.305714,149.75,0.452229
14,LOW SAMPLE,continuation_candidate,50,below,0.236,4h,4,0.099438,0.032451,30.25,0.037447,0.5,1.0,8.75,0.135,14.5,1.437518,8.104715,41.586,0.648327
15,ok,continuation_candidate,50,cross,1,4h,14,0.095185,0.060139,36.214286,-0.022175,0.4286,0.7857,7.214286,0.09,18.5,2.330117,6.172085,95.128571,0.470388
16,ok,continuation_candidate,50,cross,0.5,4h,24,0.094728,0.069772,34.208333,0.038277,0.4167,0.7917,7,0.083333,15.625,2.403609,7.802423,92.297917,0.749709
17,ok,continuation_candidate,50,cross,0.382,4h,36,0.091488,0.067149,35.444444,-0.012309,0.3056,0.5833,7.277778,0.087778,17,1.841855,12.84132,93.376389,0.849121
18,ok,continuation_candidate,50,touch,0.618,4h,19,0.087952,0.050171,30.894737,0.025523,0.4211,1.0,11.736842,0.142105,14.368421,2.517289,11.650296,86.159526,0.400479
19,LOW SAMPLE,continuation_candidate,50,above,0.382,4h,4,0.070892,0.064347,26.75,-0.01373,0.5,1.0,13.25,0.195,16,0.913612,36.637207,79.36965,0.529172
20,LOW SAMPLE,continuation_candidate,50,above,0.236,4h,1,0.05784,0.07602,7,-0.005971,1.0,1.0,11,0.06,20,1.695491,6.521152,74.5696,0.48636
21,LOW SAMPLE,continuation_candidate,50,above,0.618,4h,1,0.05223,0.034253,18,0.013021,1.0,1.0,26,0.26,20,2.806645,3.008749,46.7144,0.471811
22,LOW SAMPLE,continuation_candidate,50,below,0.5,4h,1,0.026422,0.102782,11,-0.084432,1.0,1.0,13,0.16,20,0.983527,7.830189,159.4,0.160828
1,ok,failure_candidate,5,cross,0.618,4h,15,0.060028,0.009164,14.466667,0.001831,1.0,0.5333,9.466667,0.130667,13.733333,2.618133,6.703212,113.824627,0.330998
2,ok,failure_candidate,5,cross,0.5,4h,15,0.047716,0.010254,16.666667,0.009958,1.0,0.6,7.2,0.065333,15,2.559924,9.729703,96.036667,0.457132
3,ok,failure_candidate,5,cross,1,4h,10,0.046886,0.011832,16.5,0.005905,1.0,0.6,7.1,0.084,13.9,2.659193,7.186421,110.5,0.400257
4,ok,failure_candidate,5,cross,0.382,4h,19,0.042373,0.015158,15.578947,0.009239,1.0,0.7895,10.052632,0.113684,17.578947,2.694474,39.212239,85.857326,0.41905
5,ok,failure_candidate,5,cross,0.786,4h,9,0.040328,0.01285,23.888889,-0.00286,1.0,0.6667,8,0.088889,14,2.266844,234.462917,101.678978,0.383084
6,ok,failure_candidate,5,cross,0.236,4h,16,0.031479,0.011077,10.75,0.009826,1.0,0.5625,8.125,0.09625,15.5625,2.300015,20.389207,47.539575,0.337853
7,ok,failure_candidate,5,touch,0.5,4h,6,0.027177,0.039062,30.166667,0.00034,1.0,1.0,9.666667,0.1,17.666667,3.458238,3.619677,59.833333,0.064039
8,LOW SAMPLE,failure_candidate,5,touch,0.236,4h,4,0.026564,0.047598,20.25,0.009837,1.0,1.0,8.25,0.09,18,2.577209,3.229551,67.925,0.3878
9,ok,failure_candidate,5,touch,0.382,4h,5,0.022251,0.025484,8.8,0.007788,1.0,1.0,5.4,0.044,13.8,2.26891,5.211563,61.96792,0.118785
10,LOW SAMPLE,failure_candidate,5,touch,0.618,4h,1,0.017294,0.030811,28,-0.002188,1.0,1.0,14,0.12,20,1.518051,5.641314,46.4152,0.450235
11,LOW SAMPLE,failure_candidate,5,below,0.618,4h,1,0.013412,0.028702,5,-0.00454,1.0,1.0,10,0.12,20,2.359509,4.09427,59.7152,0.600638
12,LOW SAMPLE,failure_candidate,5,below,0.382,4h,1,0.010626,0.0453,22,-0.005847,1.0,1.0,20,0.28,9,1.332568,6.180867,48.2122,0.444432
13,LOW SAMPLE,failure_candidate,5,below,0.236,4h,1,0.008264,0.035597,42,0.003014,1.0,1.0,11,0.08,20,0.130086,71.871795,26.2304,0.451311
14,LOW SAMPLE,failure_candidate,5,above,0.5,4h,1,0.004488,0.060305,4,-0.001656,1.0,1.0,5,0.02,20,2.659885,3.117161,146.25,0.506863
1,ok,failure_candidate,10,cross,0.618,4h,15,0.074003,0.009981,14.466667,0.000628,0.7333,0.6667,9.466667,0.130667,13.733333,2.618133,6.703212,113.824627,0.330998
2,ok,failure_candidate,10,cross,0.5,4h,15,0.063864,0.016227,16.666667,0.01386,0.8667,0.7333,7.2,0.065333,15,2.559924,9.729703,96.036667,0.457132
3,ok,failure_candidate,10,cross,0.382,4h,19,0.060285,0.020252,15.578947,-0.00319,0.8421,0.7895,10.052632,0.113684,17.578947,2.694474,39.212239,85.857326,0.41905
4,ok,failure_candidate,10,cross,1,4h,10,0.059124,0.015219,16.5,0.013629,0.9,0.6,7.1,0.084,13.9,2.659193,7.186421,110.5,0.400257
5,ok,failure_candidate,10,cross,0.236,4h,16,0.051605,0.016465,10.75,0.022192,0.8125,0.625,8.125,0.09625,15.5625,2.300015,20.389207,47.539575,0.337853
6,ok,failure_candidate,10,touch,0.382,4h,5,0.050494,0.027073,8.8,0.021398,0.8,1.0,5.4,0.044,13.8,2.26891,5.211563,61.96792,0.118785
7,ok,failure_candidate,10,cross,0.786,4h,9,0.049551,0.030341,23.888889,-0.013553,0.5556,0.7778,8,0.088889,14,2.266844,234.462917,101.678978,0.383084
8,LOW SAMPLE,failure_candidate,10,touch,0.618,4h,1,0.048913,0.053262,28,0.040761,0.0,1.0,14,0.12,20,1.518051,5.641314,46.4152,0.450235
9,LOW SAMPLE,failure_candidate,10,touch,0.236,4h,4,0.047159,0.047598,20.25,0.025393,0.75,1.0,8.25,0.09,18,2.577209,3.229551,67.925,0.3878
10,ok,failure_candidate,10,touch,0.5,4h,6,0.037186,0.041483,30.166667,-0.020824,0.6667,1.0,9.666667,0.1,17.666667,3.458238,3.619677,59.833333,0.064039
11,LOW SAMPLE,failure_candidate,10,below,0.382,4h,1,0.029488,0.050841,22,0.041487,0.0,1.0,20,0.28,9,1.332568,6.180867,48.2122,0.444432
12,LOW SAMPLE,failure_candidate,10,below,0.618,4h,1,0.024892,0.028702,5,-0.000939,1.0,1.0,10,0.12,20,2.359509,4.09427,59.7152,0.600638
13,LOW SAMPLE,failure_candidate,10,below,0.236,4h,1,0.013785,0.035597,42,-0.000847,1.0,1.0,11,0.08,20,0.130086,71.871795,26.2304,0.451311
14,LOW SAMPLE,failure_candidate,10,above,0.5,4h,1,0.009978,0.060305,4,0.002745,1.0,1.0,5,0.02,20,2.659885,3.117161,146.25,0.506863
1,ok,failure_candidate,20,cross,0.618,4h,15,0.113578,0.018598,14.466667,0.012503,0.6667,0.7333,9.466667,0.130667,13.733333,2.618133,6.703212,113.824627,0.330998
2,ok,failure_candidate,20,cross,0.382,4h,19,0.087876,0.032596,15.578947,-0.009849,0.7368,0.9474,10.052632,0.113684,17.578947,2.694474,39.212239,85.857326,0.41905
3,ok,failure_candidate,20,cross,1,4h,10,0.079918,0.026004,16.5,0.015433,0.7,0.9,7.1,0.084,13.9,2.659193,7.186421,110.5,0.400257
4,ok,failure_candidate,20,cross,0.5,4h,15,0.079631,0.027619,16.666667,0.037225,0.6,0.7333,7.2,0.065333,15,2.559924,9.729703,96.036667,0.457132
5,ok,failure_candidate,20,cross,0.236,4h,16,0.07013,0.019185,10.75,0.022385,0.75,0.75,8.125,0.09625,15.5625,2.300015,20.389207,47.539575,0.337853
6,ok,failure_candidate,20,cross,0.786,4h,9,0.064683,0.049161,23.888889,-0.011462,0.4444,0.7778,8,0.088889,14,2.266844,234.462917,101.678978,0.383084
7,ok,failure_candidate,20,touch,0.382,4h,5,0.06288,0.035462,8.8,0.028005,0.8,1.0,5.4,0.044,13.8,2.26891,5.211563,61.96792,0.118785
8,LOW SAMPLE,failure_candidate,20,touch,0.236,4h,4,0.05594,0.074729,20.25,0.058877,0.75,1.0,8.25,0.09,18,2.577209,3.229551,67.925,0.3878
9,LOW SAMPLE,failure_candidate,20,touch,0.618,4h,1,0.048913,0.064618,28,0.037583,0.0,1.0,14,0.12,20,1.518051,5.641314,46.4152,0.450235
10,ok,failure_candidate,20,touch,0.5,4h,6,0.041657,0.086958,30.166667,-0.046678,0.3333,1.0,9.666667,0.1,17.666667,3.458238,3.619677,59.833333,0.064039
11,LOW SAMPLE,failure_candidate,20,above,0.5,4h,1,0.038344,0.060305,4,0.028845,1.0,1.0,5,0.02,20,2.659885,3.117161,146.25,0.506863
12,LOW SAMPLE,failure_candidate,20,below,0.618,4h,1,0.038226,0.028702,5,0.009106,1.0,1.0,10,0.12,20,2.359509,4.09427,59.7152,0.600638
13,LOW SAMPLE,failure_candidate,20,below,0.382,4h,1,0.029488,0.062332,22,0.020591,0.0,1.0,20,0.28,9,1.332568,6.180867,48.2122,0.444432
14,LOW SAMPLE,failure_candidate,20,below,0.236,4h,1,0.013785,0.035597,42,0.007248,0.0,1.0,11,0.08,20,0.130086,71.871795,26.2304,0.451311
1,ok,failure_candidate,50,cross,0.618,4h,15,0.134849,0.044122,14.466667,-0.018632,0.6667,0.7333,9.466667,0.130667,13.733333,2.618133,6.703212,113.824627,0.330998
2,LOW SAMPLE,failure_candidate,50,below,0.618,4h,1,0.122818,0.028702,5,-0.046158,1.0,1.0,10,0.12,20,2.359509,4.09427,59.7152,0.600638
3,ok,failure_candidate,50,cross,0.5,4h,15,0.116448,0.046847,16.666667,0.045558,0.6667,0.8,7.2,0.065333,15,2.559924,9.729703,96.036667,0.457132
4,ok,failure_candidate,50,cross,1,4h,10,0.110403,0.044939,16.5,0.03628,0.7,0.9,7.1,0.084,13.9,2.659193,7.186421,110.5,0.400257
5,ok,failure_candidate,50,cross,0.382,4h,19,0.10944,0.061225,15.578947,-0.039546,0.5789,1.0,10.052632,0.113684,17.578947,2.694474,39.212239,85.857326,0.41905
6,ok,failure_candidate,50,cross,0.236,4h,16,0.107412,0.024515,10.75,0.041904,0.8125,0.8125,8.125,0.09625,15.5625,2.300015,20.389207,47.539575,0.337853
7,LOW SAMPLE,failure_candidate,50,touch,0.618,4h,1,0.097773,0.064618,28,0.01271,0.0,1.0,14,0.12,20,1.518051,5.641314,46.4152,0.450235
8,ok,failure_candidate,50,touch,0.382,4h,5,0.096236,0.035462,8.8,0.012854,1.0,1.0,5.4,0.044,13.8,2.26891,5.211563,61.96792,0.118785
9,ok,failure_candidate,50,cross,0.786,4h,9,0.091768,0.053917,23.888889,0.001825,0.5556,0.8889,8,0.088889,14,2.266844,234.462917,101.678978,0.383084
10,LOW SAMPLE,failure_candidate,50,touch,0.236,4h,4,0.084615,0.113955,20.25,0.120364,0.5,1.0,8.25,0.09,18,2.577209,3.229551,67.925,0.3878
11,LOW SAMPLE,failure_candidate,50,above,0.5,4h,1,0.075861,0.060305,4,0.056035,1.0,1.0,5,0.02,20,2.659885,3.117161,146.25,0.506863
12,ok,failure_candidate,50,touch,0.5,4h,6,0.067961,0.12521,30.166667,-0.071637,0.3333,1.0,9.666667,0.1,17.666667,3.458238,3.619677,59.833333,0.064039
13,LOW SAMPLE,failure_candidate,50,below,0.382,4h,1,0.029488,0.118054,22,0.008796,1.0,1.0,20,0.28,9,1.332568,6.180867,48.2122,0.444432
14,LOW SAMPLE,failure_candidate,50,below,0.236,4h,1,0.013785,0.104115,42,0.090771,0.0,1.0,11,0.08,20,0.130086,71.871795,26.2304,0.451311
1,LOW SAMPLE,reaction_candidate,5,cross,0.786,4h,2,0.04316,0.04316,7,0.007966,0.5,1.0,7.5,0.07,17.5,2.422509,4.097109,73.2345,0.058456
2,LOW SAMPLE,reaction_candidate,5,cross,0.236,4h,4,0.039972,0.039972,25.25,0.010902,0.75,1.0,20.5,0.375,13.5,3.064919,2.630266,82.2035,0.264489
3,LOW SAMPLE,reaction_candidate,5,below,0.618,4h,1,0.035986,0.035986,38,-0.004241,1.0,1.0,21,0.28,4,0.379961,29.622047,60.3878,0.333405
4,ok,reaction_candidate,5,touch,0.786,4h,10,0.033161,0.033161,17.1,-0.007924,0.7,0.7,8.6,0.124,15.4,2.361121,5.283712,91.445992,0.665682
5,ok,reaction_candidate,5,touch,0.5,4h,12,0.030563,0.030563,15.25,-0.005924,1.0,0.25,7.166667,0.071667,18.166667,2.944037,23.876207,171.85,1.09311
6,LOW SAMPLE,reaction_candidate,5,cross,1,4h,1,0.028929,0.028929,34,-0.020688,0.0,0.0,8,0.1,11,1.983216,3.982036,91.9,0.578735
7,ok,reaction_candidate,5,touch,0.382,4h,11,0.027118,0.027118,23.818182,-0.005685,0.6364,0.8182,11.181818,0.123983,14.909091,2.534805,11.566645,75.292364,0.546729
8,ok,reaction_candidate,5,touch,0.618,4h,14,0.026772,0.026772,21.857143,-0.00181,0.6429,0.5714,9.785714,0.135714,13.857143,2.186852,28.615961,61.796671,0.466327
9,ok,reaction_candidate,5,cross,0.618,4h,5,0.025917,0.025917,34.6,0.006073,0.4,1.0,11.8,0.14,13.2,3.28802,2.976828,81.91712,0.54855
