auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
failure_candidate,cross,0.618,4h,10,15,0.000628,0.074003,0.009981,0.7333,0.6667,13.733333,2.618133,6.703212,113.824627,0.330998,14.466667,9.466667,0.130667
failure_candidate,cross,0.618,4h,20,15,0.012503,0.113578,0.018598,0.6667,0.7333,13.733333,2.618133,6.703212,113.824627,0.330998,14.466667,9.466667,0.130667
failure_candidate,cross,0.618,4h,5,15,0.001831,0.060028,0.009164,1.0,0.5333,13.733333,2.618133,6.703212,113.824627,0.330998,14.466667,9.466667,0.130667
failure_candidate,cross,0.618,4h,50,15,-0.018632,0.134849,0.044122,0.6667,0.7333,13.733333,2.618133,6.703212,113.824627,0.330998,14.466667,9.466667,0.130667
failure_candidate,cross,0.786,4h,10,9,-0.013553,0.049551,0.030341,0.5556,0.7778,14,2.266844,234.462917,101.678978,0.383084,23.888889,8,0.088889
failure_candidate,cross,0.786,4h,20,9,-0.011462,0.064683,0.049161,0.4444,0.7778,14,2.266844,234.462917,101.678978,0.383084,23.888889,8,0.088889
failure_candidate,cross,0.786,4h,5,9,-0.00286,0.040328,0.01285,1.0,0.6667,14,2.266844,234.462917,101.678978,0.383084,23.888889,8,0.088889
failure_candidate,cross,0.786,4h,50,9,0.001825,0.091768,0.053917,0.5556,0.8889,14,2.266844,234.462917,101.678978,0.383084,23.888889,8,0.088889
failure_candidate,cross,1,4h,10,10,0.013629,0.059124,0.015219,0.9,0.6,13.9,2.659193,7.186421,110.5,0.400257,16.5,7.1,0.084
failure_candidate,cross,1,4h,20,10,0.015433,0.079918,0.026004,0.7,0.9,13.9,2.659193,7.186421,110.5,0.400257,16.5,7.1,0.084
failure_candidate,cross,1,4h,5,10,0.005905,0.046886,0.011832,1.0,0.6,13.9,2.659193,7.186421,110.5,0.400257,16.5,7.1,0.084
failure_candidate,cross,1,4h,50,10,0.03628,0.110403,0.044939,0.7,0.9,13.9,2.659193,7.186421,110.5,0.400257,16.5,7.1,0.084
failure_candidate,touch,0.236,4h,10,4,0.025393,0.047159,0.047598,0.75,1.0,18,2.577209,3.229551,67.925,0.3878,20.25,8.25,0.09
failure_candidate,touch,0.236,4h,20,4,0.058877,0.05594,0.074729,0.75,1.0,18,2.577209,3.229551,67.925,0.3878,20.25,8.25,0.09
failure_candidate,touch,0.236,4h,5,4,0.009837,0.026564,0.047598,1.0,1.0,18,2.577209,3.229551,67.925,0.3878,20.25,8.25,0.09
failure_candidate,touch,0.236,4h,50,4,0.120364,0.084615,0.113955,0.5,1.0,18,2.577209,3.229551,67.925,0.3878,20.25,8.25,0.09
failure_candidate,touch,0.382,4h,10,5,0.021398,0.050494,0.027073,0.8,1.0,13.8,2.26891,5.211563,61.96792,0.118785,8.8,5.4,0.044
failure_candidate,touch,0.382,4h,20,5,0.028005,0.06288,0.035462,0.8,1.0,13.8,2.26891,5.211563,61.96792,0.118785,8.8,5.4,0.044
failure_candidate,touch,0.382,4h,5,5,0.007788,0.022251,0.025484,1.0,1.0,13.8,2.26891,5.211563,61.96792,0.118785,8.8,5.4,0.044
failure_candidate,touch,0.382,4h,50,5,0.012854,0.096236,0.035462,1.0,1.0,13.8,2.26891,5.211563,61.96792,0.118785,8.8,5.4,0.044
failure_candidate,touch,0.5,4h,10,6,-0.020824,0.037186,0.041483,0.6667,1.0,17.666667,3.458238,3.619677,59.833333,0.064039,30.166667,9.666667,0.1
failure_candidate,touch,0.5,4h,20,6,-0.046678,0.041657,0.086958,0.3333,1.0,17.666667,3.458238,3.619677,59.833333,0.064039,30.166667,9.666667,0.1
failure_candidate,touch,0.5,4h,5,6,0.00034,0.027177,0.039062,1.0,1.0,17.666667,3.458238,3.619677,59.833333,0.064039,30.166667,9.666667,0.1
failure_candidate,touch,0.5,4h,50,6,-0.071637,0.067961,0.12521,0.3333,1.0,17.666667,3.458238,3.619677,59.833333,0.064039,30.166667,9.666667,0.1
failure_candidate,touch,0.618,4h,10,1,0.040761,0.048913,0.053262,0.0,1.0,20,1.518051,5.641314,46.4152,0.450235,28,14,0.12
failure_candidate,touch,0.618,4h,20,1,0.037583,0.048913,0.064618,0.0,1.0,20,1.518051,5.641314,46.4152,0.450235,28,14,0.12
failure_candidate,touch,0.618,4h,5,1,-0.002188,0.017294,0.030811,1.0,1.0,20,1.518051,5.641314,46.4152,0.450235,28,14,0.12
failure_candidate,touch,0.618,4h,50,1,0.01271,0.097773,0.064618,0.0,1.0,20,1.518051,5.641314,46.4152,0.450235,28,14,0.12
reaction_candidate,above,0.236,4h,10,2,-0.015825,0.032725,0.032725,0.5,1.0,16.5,1.754096,5.701933,47.0744,1.00557,40.5,12.5,0.2
reaction_candidate,above,0.236,4h,20,2,-0.021818,0.037499,0.037499,0.0,1.0,16.5,1.754096,5.701933,47.0744,1.00557,40.5,12.5,0.2
reaction_candidate,above,0.236,4h,5,2,-0.01505,0.022281,0.022281,0.5,0.5,16.5,1.754096,5.701933,47.0744,1.00557,40.5,12.5,0.2
reaction_candidate,above,0.236,4h,50,2,-0.042267,0.055911,0.055911,0.0,1.0,16.5,1.754096,5.701933,47.0744,1.00557,40.5,12.5,0.2
reaction_candidate,above,0.382,4h,10,2,-0.0079,0.042315,0.042315,1.0,0.5,11,1.010726,25.353081,57.2515,1.061266,1.5,4.5,0.07
reaction_candidate,above,0.382,4h,20,2,0.014658,0.042315,0.042315,1.0,0.5,11,1.010726,25.353081,57.2515,1.061266,1.5,4.5,0.07
reaction_candidate,above,0.382,4h,5,2,-0.011071,0.024771,0.024771,1.0,0.0,11,1.010726,25.353081,57.2515,1.061266,1.5,4.5,0.07
reaction_candidate,above,0.382,4h,50,2,0.039882,0.070385,0.070385,1.0,0.5,11,1.010726,25.353081,57.2515,1.061266,1.5,4.5,0.07
reaction_candidate,above,0.618,4h,10,4,-0.019127,0.053404,0.053404,0.5,0.75,10.5,1.379949,9.193431,91.3383,0.5963,22.25,11,0.15
reaction_candidate,above,0.618,4h,20,4,-0.030991,0.081082,0.081082,0.0,1.0,10.5,1.379949,9.193431,91.3383,0.5963,22.25,11,0.15
reaction_candidate,above,0.618,4h,5,4,-0.009232,0.024185,0.024185,0.75,0.5,10.5,1.379949,9.193431,91.3383,0.5963,22.25,11,0.15
reaction_candidate,above,0.618,4h,50,4,0.024684,0.117875,0.117875,0.5,1.0,10.5,1.379949,9.193431,91.3383,0.5963,22.25,11,0.15
reaction_candidate,above,0.786,4h,10,2,-0.006851,0.035123,0.035123,0.5,1.0,13,0.361929,30.216345,31.7345,0.326214,18.5,8,0.14
reaction_candidate,above,0.786,4h,20,2,0.011658,0.038532,0.038532,1.0,1.0,13,0.361929,30.216345,31.7345,0.326214,18.5,8,0.14
reaction_candidate,above,0.786,4h,5,2,-0.003077,0.012515,0.012515,0.5,1.0,13,0.361929,30.216345,31.7345,0.326214,18.5,8,0.14
reaction_candidate,above,0.786,4h,50,2,-0.078646,0.178339,0.178339,0.5,1.0,13,0.361929,30.216345,31.7345,0.326214,18.5,8,0.14
reaction_candidate,below,0.236,4h,10,4,0.002949,0.027682,0.027682,0.75,0.5,15.25,1.396135,7.310624,47.6406,0.692867,29.25,8.25,0.1
reaction_candidate,below,0.236,4h,20,4,0.018928,0.033896,0.033896,0.25,0.75,15.25,1.396135,7.310624,47.6406,0.692867,29.25,8.25,0.1
reaction_candidate,below,0.236,4h,5,4,0.005306,0.018374,0.018374,0.75,0.25,15.25,1.396135,7.310624,47.6406,0.692867,29.25,8.25,0.1
reaction_candidate,below,0.236,4h,50,4,0.116175,0.134759,0.134759,0.0,1.0,15.25,1.396135,7.310624,47.6406,0.692867,29.25,8.25,0.1
reaction_candidate,below,0.5,4h,10,4,-0.005216,0.046298,0.046298,0.5,0.75,11.25,1.178059,21.091571,78.0375,0.957364,13.5,8.75,0.105
reaction_candidate,below,0.5,4h,20,4,-0.023811,0.054273,0.054273,0.75,0.75,11.25,1.178059,21.091571,78.0375,0.957364,13.5,8.75,0.105
reaction_candidate,below,0.5,4h,5,4,0.009674,0.022144,0.022144,1.0,0.5,11.25,1.178059,21.091571,78.0375,0.957364,13.5,8.75,0.105
reaction_candidate,below,0.5,4h,50,4,-0.104668,0.150977,0.150977,0.75,0.75,11.25,1.178059,21.091571,78.0375,0.957364,13.5,8.75,0.105
reaction_candidate,below,0.618,4h,10,1,0.05497,0.066622,0.066622,0.0,1.0,4,0.379961,29.622047,60.3878,0.333405,38,21,0.28
reaction_candidate,below,0.618,4h,20,1,0.00749,0.081959,0.081959,1.0,1.0,4,0.379961,29.622047,60.3878,0.333405,38,21,0.28
