rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
14,ok,continuation_candidate,10,above,0.618,4h,18,0.07974,0.01663,35.777778,-0.043027,0.1667,0.5556,7.944444,0.104444,13.444444,1.492573,11.870171,6.050312,0.378983
15,ok,continuation_candidate,10,cross,1,4h,171,0.078517,0.030642,36.982456,0.000552,0.1813,0.4678,6.672515,0.073333,16.175439,2.318392,9.109712,6.187556,0.539328
16,ok,continuation_candidate,10,cross,0.382,4h,188,0.077398,0.027532,36.632979,0.001291,0.2128,0.4415,6.255319,0.066702,16.87234,2.063342,18.389576,6.41651,0.507659
17,ok,continuation_candidate,10,cross,0.5,4h,187,0.076445,0.024375,37.470588,0.005576,0.1658,0.4011,6.566845,0.070374,16.149733,2.148459,21.362889,6.151743,0.526896
18,ok,continuation_candidate,10,below,0.618,4h,21,0.075708,0.017362,28.380952,0.042674,0.1905,0.7619,7.619048,0.084762,14.714286,2.834661,4.631956,4.504737,0.326249
19,ok,continuation_candidate,10,cross,0.786,4h,201,0.073736,0.023864,36.542289,0.000879,0.1642,0.4328,6.074627,0.064975,15.885572,1.995958,24.349926,6.069572,0.555972
20,ok,continuation_candidate,10,above,0.236,4h,19,0.073534,0.021433,29.473684,-0.023497,0.2632,0.7895,7.631579,0.086316,13.315789,1.885769,50.309496,4.382027,0.349081
21,ok,continuation_candidate,10,below,0.236,4h,33,0.069723,0.022187,31.151515,0.028988,0.2424,0.7879,6.242424,0.06,13.636364,2.195885,8.036728,4.459928,0.446854
22,ok,continuation_candidate,10,below,1,4h,23,0.069254,0.014624,31.565217,0.039267,0.1739,0.913,9.26087,0.106957,15.478261,2.378235,7.368267,5.429565,0.424768
23,ok,continuation_candidate,10,below,0.382,4h,30,0.069097,0.014219,35.3,0.040658,0.1667,0.6333,7.833333,0.081333,16.066667,2.17904,24.111796,4.281275,0.335256
24,ok,continuation_candidate,10,cross,0.236,4h,226,0.068542,0.026198,35.349558,0.005448,0.2257,0.469,7.345133,0.084425,15.606195,2.242548,14.246489,6.170296,0.517439
1,ok,continuation_candidate,20,above,1,4h,15,0.152492,0.016534,40.333333,-0.084474,0.2,0.8,7.533333,0.081333,11.333333,2.303232,6.970349,5.986667,0.336244
2,ok,continuation_candidate,20,below,0.786,4h,18,0.14168,0.032607,35.888889,0.077814,0.2222,0.7778,7.111111,0.07,14.333333,2.943723,3.91384,7.274385,0.411817
3,ok,continuation_candidate,20,above,0.5,4h,19,0.136141,0.018005,43.263158,-0.065275,0.2105,0.7895,7.210526,0.089474,15.894737,2.384353,9.177583,6.008184,0.497405
4,ok,continuation_candidate,20,above,0.382,4h,22,0.127066,0.028845,37.318182,-0.0349,0.2727,0.7273,9.409091,0.113636,13.454545,1.899783,10.005871,6.820739,0.338827
5,ok,continuation_candidate,20,above,0.786,4h,16,0.122102,0.021331,36.6875,-0.059064,0.25,0.75,8.625,0.10375,13.3125,1.809149,8.094532,5.425166,0.577062
6,ok,continuation_candidate,20,touch,0.382,4h,131,0.11492,0.024975,36.641221,-0.007052,0.2595,0.6947,8.320611,0.088244,14.877863,2.35416,18.325255,5.508843,0.291957
7,ok,continuation_candidate,20,touch,0.786,4h,126,0.111389,0.033694,33.746032,-0.000662,0.3095,0.7778,7.579365,0.082381,14.952381,2.287782,24.857487,5.447373,0.319295
8,ok,continuation_candidate,20,below,0.618,4h,21,0.110868,0.031186,28.380952,0.048186,0.2857,0.9048,7.619048,0.084762,14.714286,2.834661,4.631956,4.504737,0.326249
9,ok,continuation_candidate,20,touch,1,4h,102,0.107828,0.031543,34.882353,0.005114,0.3333,0.7549,8.980392,0.104074,15.637255,2.027494,17.219517,5.644824,0.336449
10,ok,continuation_candidate,20,touch,0.618,4h,146,0.107794,0.032143,34.678082,0.012187,0.3356,0.8014,8.479452,0.090137,15.006849,2.068774,15.338184,5.271106,0.290975
11,ok,continuation_candidate,20,below,0.5,4h,17,0.107399,0.043359,30.058824,0.041876,0.3529,0.9412,6.941176,0.055294,16.529412,1.961394,9.269958,5.2975,0.559138
12,ok,continuation_candidate,20,touch,0.236,4h,144,0.107282,0.031247,35.159722,-0.003292,0.3194,0.7708,7.875,0.087222,15.229167,2.091837,28.793418,5.096226,0.308811
13,ok,continuation_candidate,20,touch,0.5,4h,131,0.105853,0.033788,34.755725,0.001302,0.3893,0.7939,8.351145,0.095573,15.19084,2.264812,10.167184,6.137607,0.274739
14,ok,continuation_candidate,20,below,0.382,4h,30,0.103959,0.033041,35.3,0.041835,0.3667,0.7333,7.833333,0.081333,16.066667,2.17904,24.111796,4.281275,0.335256
15,ok,continuation_candidate,20,cross,0.382,4h,188,0.100743,0.043144,36.632979,0.00153,0.2926,0.6011,6.255319,0.066702,16.87234,2.063342,18.389576,6.41651,0.507659
16,ok,continuation_candidate,20,cross,0.618,4h,186,0.100368,0.039973,37.451613,-0.006962,0.2634,0.5968,6.274194,0.069462,15.870968,2.033887,20.767587,6.087842,0.49849
17,ok,continuation_candidate,20,cross,0.5,4h,187,0.099956,0.039716,37.470588,0.003669,0.246,0.5775,6.566845,0.070374,16.149733,2.148459,21.362889,6.151743,0.526896
18,ok,continuation_candidate,20,cross,1,4h,171,0.099366,0.04477,36.982456,0.000387,0.2807,0.5848,6.672515,0.073333,16.175439,2.318392,9.109712,6.187556,0.539328
19,ok,continuation_candidate,20,above,0.618,4h,18,0.099015,0.022279,35.777778,-0.046904,0.3333,0.7222,7.944444,0.104444,13.444444,1.492573,11.870171,6.050312,0.378983
20,ok,continuation_candidate,20,above,0.236,4h,19,0.097351,0.039244,29.473684,-0.014763,0.5789,0.8947,7.631579,0.086316,13.315789,1.885769,50.309496,4.382027,0.349081
21,ok,continuation_candidate,20,cross,0.786,4h,201,0.095985,0.039947,36.542289,9.7e-05,0.2985,0.5821,6.074627,0.064975,15.885572,1.995958,24.349926,6.069572,0.555972
22,ok,continuation_candidate,20,cross,0.236,4h,226,0.088516,0.044195,35.349558,0.004147,0.3363,0.6372,7.345133,0.084425,15.606195,2.242548,14.246489,6.170296,0.517439
23,ok,continuation_candidate,20,below,1,4h,23,0.087835,0.022238,31.565217,0.035682,0.3913,0.9565,9.26087,0.106957,15.478261,2.378235,7.368267,5.429565,0.424768
24,ok,continuation_candidate,20,below,0.236,4h,33,0.08778,0.046246,31.151515,0.019599,0.4242,0.8485,6.242424,0.06,13.636364,2.195885,8.036728,4.459928,0.446854
1,ok,continuation_candidate,50,above,1,4h,15,0.222208,0.037591,40.333333,-0.096188,0.2667,0.8,7.533333,0.081333,11.333333,2.303232,6.970349,5.986667,0.336244
2,ok,continuation_candidate,50,above,0.5,4h,19,0.209873,0.025464,43.263158,-0.115513,0.0526,0.7895,7.210526,0.089474,15.894737,2.384353,9.177583,6.008184,0.497405
3,ok,continuation_candidate,50,below,0.786,4h,18,0.174575,0.059709,35.888889,0.04905,0.4444,0.7778,7.111111,0.07,14.333333,2.943723,3.91384,7.274385,0.411817
4,ok,continuation_candidate,50,above,0.382,4h,22,0.166978,0.049438,37.318182,-0.064042,0.2273,0.7727,9.409091,0.113636,13.454545,1.899783,10.005871,6.820739,0.338827
5,ok,continuation_candidate,50,touch,0.382,4h,131,0.155732,0.054717,36.641221,0.001267,0.3359,0.8397,8.320611,0.088244,14.877863,2.35416,18.325255,5.508843,0.291957
6,ok,continuation_candidate,50,cross,0.618,4h,186,0.150704,0.067033,37.451613,-0.013588,0.3118,0.7204,6.274194,0.069462,15.870968,2.033887,20.767587,6.087842,0.49849
7,ok,continuation_candidate,50,touch,0.618,4h,146,0.150391,0.061791,34.678082,0.019184,0.3356,0.8767,8.479452,0.090137,15.006849,2.068774,15.338184,5.271106,0.290975
8,ok,continuation_candidate,50,touch,0.236,4h,144,0.14982,0.058935,35.159722,-0.001019,0.3542,0.8681,7.875,0.087222,15.229167,2.091837,28.793418,5.096226,0.308811
9,ok,continuation_candidate,50,touch,0.786,4h,126,0.148012,0.067226,33.746032,0.008898,0.4048,0.8492,7.579365,0.082381,14.952381,2.287782,24.857487,5.447373,0.319295
10,ok,continuation_candidate,50,below,0.382,4h,30,0.14794,0.059592,35.3,0.046039,0.3667,0.8,7.833333,0.081333,16.066667,2.17904,24.111796,4.281275,0.335256
11,ok,continuation_candidate,50,above,0.786,4h,16,0.147849,0.039543,36.6875,-0.063355,0.3125,0.875,8.625,0.10375,13.3125,1.809149,8.094532,5.425166,0.577062
12,ok,continuation_candidate,50,touch,0.5,4h,131,0.147832,0.064853,34.755725,-0.005882,0.374,0.8855,8.351145,0.095573,15.19084,2.264812,10.167184,6.137607,0.274739
13,ok,continuation_candidate,50,touch,1,4h,102,0.147817,0.062221,34.882353,0.004636,0.3529,0.902,8.980392,0.104074,15.637255,2.027494,17.219517,5.644824,0.336449
14,ok,continuation_candidate,50,cross,1,4h,171,0.146167,0.074833,36.982456,-0.004916,0.3216,0.7018,6.672515,0.073333,16.175439,2.318392,9.109712,6.187556,0.539328
15,ok,continuation_candidate,50,below,0.5,4h,17,0.145929,0.062923,30.058824,0.053978,0.4706,0.9412,6.941176,0.055294,16.529412,1.961394,9.269958,5.2975,0.559138
16,ok,continuation_candidate,50,cross,0.382,4h,188,0.145774,0.069178,36.632979,-0.003174,0.3032,0.7234,6.255319,0.066702,16.87234,2.063342,18.389576,6.41651,0.507659
17,ok,continuation_candidate,50,below,0.618,4h,21,0.144066,0.079046,28.380952,-0.001836,0.6667,0.9524,7.619048,0.084762,14.714286,2.834661,4.631956,4.504737,0.326249
18,ok,continuation_candidate,50,above,0.618,4h,18,0.142792,0.0615,35.777778,-0.03778,0.3333,0.8889,7.944444,0.104444,13.444444,1.492573,11.870171,6.050312,0.378983
19,ok,continuation_candidate,50,cross,0.5,4h,187,0.142721,0.07322,37.470588,0.005254,0.3316,0.7112,6.566845,0.070374,16.149733,2.148459,21.362889,6.151743,0.526896
20,ok,continuation_candidate,50,cross,0.786,4h,201,0.133807,0.066477,36.542289,-0.001469,0.3433,0.7114,6.074627,0.064975,15.885572,1.995958,24.349926,6.069572,0.555972
21,ok,continuation_candidate,50,above,0.236,4h,19,0.131702,0.072069,29.473684,-0.030906,0.3684,0.8947,7.631579,0.086316,13.315789,1.885769,50.309496,4.382027,0.349081
22,ok,continuation_candidate,50,cross,0.236,4h,226,0.126779,0.075494,35.349558,0.009612,0.3363,0.7478,7.345133,0.084425,15.606195,2.242548,14.246489,6.170296,0.517439
23,ok,continuation_candidate,50,below,0.236,4h,33,0.123335,0.066263,31.151515,0.022038,0.5455,0.8788,6.242424,0.06,13.636364,2.195885,8.036728,4.459928,0.446854
24,ok,continuation_candidate,50,below,1,4h,23,0.119182,0.06137,31.565217,0.019932,0.3913,1.0,9.26087,0.106957,15.478261,2.378235,7.368267,5.429565,0.424768
1,ok,failure_candidate,5,cross,0.618,4h,92,0.059891,0.017929,14.73913,0.006745,1.0,0.663,7.478261,0.089565,14.402174,2.199701,14.82495,5.432528,0.406611
2,ok,failure_candidate,5,cross,0.236,4h,92,0.059477,0.020653,13.706522,0.004095,1.0,0.663,7,0.076087,15.891304,2.145333,35.212331,5.150016,0.357876
3,ok,failure_candidate,5,cross,0.786,4h,90,0.05881,0.020361,19.266667,0.004096,1.0,0.7556,7.622222,0.087556,15.411111,2.032794,21.456872,5.44103,0.383165
4,ok,failure_candidate,5,cross,0.382,4h,108,0.054792,0.015944,14.564815,-0.005273,1.0,0.6667,8.166667,0.088333,15.5,1.976182,17.693263,5.036804,0.392026
5,ok,failure_candidate,5,cross,1,4h,97,0.054318,0.017786,14.742268,0.006123,1.0,0.6392,8.659794,0.094227,16.268041,2.239398,20.047258,5.741897,0.366453
6,ok,failure_candidate,5,cross,0.5,4h,80,0.054114,0.019116,14.425,-0.010599,1.0,0.8125,8.15,0.098,15.425,2.183801,13.400781,5.305006,0.410124
7,LOW SAMPLE,failure_candidate,5,below,0.382,4h,2,0.033424,0.032685,26.5,-0.016088,1.0,1.0,17.5,0.14,14,2.10022,4.100413,3.00162,0.10045
8,ok,failure_candidate,5,touch,1,4h,22,0.028084,0.041674,16.954545,0.003352,1.0,1.0,9.454545,0.1,16.545455,1.794041,17.919301,6.456818,0.28634
9,ok,failure_candidate,5,touch,0.382,4h,31,0.023286,0.045438,12.645161,-0.001077,1.0,1.0,7.419355,0.071613,16.548387,2.131751,43.885043,4.722904,0.289607
10,ok,failure_candidate,5,touch,0.786,4h,25,0.019414,0.047085,20.04,-0.005322,1.0,1.0,9.24,0.0968,16.52,1.991563,18.476679,5.976795,0.384191
11,ok,failure_candidate,5,touch,0.618,4h,24,0.019212,0.039457,14.5,-0.001335,1.0,1.0,7.333333,0.07,15.666667,2.053887,16.276583,5.059481,0.335006
12,ok,failure_candidate,5,above,0.5,4h,5,0.018762,0.038077,7,-0.004277,1.0,1.0,8,0.112,14.6,1.830141,17.496021,5.662,0.352295
13,ok,failure_candidate,5,touch,0.236,4h,28,0.018717,0.048893,18.285714,-0.000766,1.0,1.0,10.964286,0.126429,15.607143,2.197876,10.959367,5.931287,0.379915
14,ok,failure_candidate,5,touch,0.5,4h,20,0.018135,0.035527,18.3,-0.003779,1.0,1.0,8.6,0.1,13.75,2.029501,12.144716,5.44925,0.320831
15,ok,failure_candidate,5,below,0.786,4h,5,0.01811,0.038294,11.6,0.004076,1.0,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
16,LOW SAMPLE,failure_candidate,5,below,0.5,4h,3,0.017156,0.035298,20,-0.008779,1.0,1.0,13,0.133333,14,2.287557,6.684124,4.08,0.423487
17,LOW SAMPLE,failure_candidate,5,above,0.236,4h,3,0.014999,0.064894,26,0.006217,1.0,1.0,6,0.106667,17.666667,0.666763,53.131864,5.950547,0.399552
18,ok,failure_candidate,5,above,0.618,4h,7,0.014877,0.041418,16.857143,0.000397,1.0,1.0,10.142857,0.102857,12.142857,2.257918,5.296378,5.398161,0.546532
19,LOW SAMPLE,failure_candidate,5,above,1,4h,3,0.010972,0.035236,26,0.002586,1.0,1.0,12.666667,0.173333,16.333333,2.299216,6.392066,6.773333,0.291252
20,LOW SAMPLE,failure_candidate,5,above,0.786,4h,4,0.010224,0.030612,22.75,0.000724,1.0,1.0,7.25,0.06,17.5,1.604506,7.870748,4.152105,0.453631
21,ok,failure_candidate,5,below,1,4h,5,0.010108,0.042547,16.6,0.004173,1.0,1.0,13.4,0.148,14.6,3.151463,5.027689,4.5498,0.713731
22,ok,failure_candidate,5,above,0.382,4h,5,0.009164,0.037136,17.4,0.000605,1.0,1.0,10.4,0.116,11.2,2.786075,3.829126,7.397196,0.48107
23,LOW SAMPLE,failure_candidate,5,below,0.618,4h,2,0.007981,0.066884,13.5,0.011048,1.0,1.0,5.5,0.08,20,2.180244,184.704838,8.36704,1.051846
24,LOW SAMPLE,failure_candidate,5,below,0.236,4h,1,0.006247,0.04143,14,-0.003734,1.0,1.0,10,0.1,20,4.099017,2.282386,1.49484,0.112633
1,ok,failure_candidate,10,cross,0.236,4h,92,0.090477,0.024236,13.706522,0.00134,0.8261,0.7283,7,0.076087,15.891304,2.145333,35.212331,5.150016,0.357876
2,ok,failure_candidate,10,cross,0.618,4h,92,0.085725,0.021569,14.73913,0.008201,0.8587,0.7174,7.478261,0.089565,14.402174,2.199701,14.82495,5.432528,0.406611
3,ok,failure_candidate,10,cross,0.5,4h,80,0.08512,0.021501,14.425,-0.007537,0.8125,0.8875,8.15,0.098,15.425,2.183801,13.400781,5.305006,0.410124
4,ok,failure_candidate,10,cross,0.786,4h,90,0.081181,0.02831,19.266667,-0.006803,0.6889,0.8222,7.622222,0.087556,15.411111,2.032794,21.456872,5.44103,0.383165
5,ok,failure_candidate,10,cross,1,4h,97,0.081135,0.021423,14.742268,0.000909,0.8247,0.7216,8.659794,0.094227,16.268041,2.239398,20.047258,5.741897,0.366453
6,ok,failure_candidate,10,cross,0.382,4h,108,0.078123,0.020326,14.564815,-0.00603,0.7963,0.7593,8.166667,0.088333,15.5,1.976182,17.693263,5.036804,0.392026
7,ok,failure_candidate,10,touch,1,4h,22,0.053149,0.046796,16.954545,0.01648,0.6818,1.0,9.454545,0.1,16.545455,1.794041,17.919301,6.456818,0.28634
8,ok,failure_candidate,10,touch,0.382,4h,31,0.051376,0.04879,12.645161,-0.002697,0.7097,1.0,7.419355,0.071613,16.548387,2.131751,43.885043,4.722904,0.289607
9,ok,failure_candidate,10,touch,0.618,4h,24,0.049117,0.045958,14.5,-0.01183,0.6667,1.0,7.333333,0.07,15.666667,2.053887,16.276583,5.059481,0.335006
10,LOW SAMPLE,failure_candidate,10,below,0.382,4h,2,0.048353,0.04818,26.5,0.012353,0.5,1.0,17.5,0.14,14,2.10022,4.100413,3.00162,0.10045
11,ok,failure_candidate,10,below,1,4h,5,0.047334,0.042547,16.6,-0.018288,1.0,1.0,13.4,0.148,14.6,3.151463,5.027689,4.5498,0.713731
12,ok,failure_candidate,10,above,0.5,4h,5,0.046162,0.039647,7,0.032899,0.8,1.0,8,0.112,14.6,1.830141,17.496021,5.662,0.352295
13,ok,failure_candidate,10,touch,0.236,4h,28,0.045353,0.05592,18.285714,-0.002267,0.5357,1.0,10.964286,0.126429,15.607143,2.197876,10.959367,5.931287,0.379915
14,ok,failure_candidate,10,touch,0.786,4h,25,0.042144,0.056277,20.04,-0.005034,0.72,1.0,9.24,0.0968,16.52,1.991563,18.476679,5.976795,0.384191
15,ok,failure_candidate,10,below,0.786,4h,5,0.037866,0.043203,11.6,-0.007674,0.8,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
16,LOW SAMPLE,failure_candidate,10,below,0.618,4h,2,0.037255,0.086275,13.5,0.054307,0.5,1.0,5.5,0.08,20,2.180244,184.704838,8.36704,1.051846
17,LOW SAMPLE,failure_candidate,10,above,0.236,4h,3,0.037249,0.06704,26,0.003474,0.6667,1.0,6,0.106667,17.666667,0.666763,53.131864,5.950547,0.399552
18,ok,failure_candidate,10,above,0.618,4h,7,0.031069,0.046493,16.857143,0.001111,0.5714,1.0,10.142857,0.102857,12.142857,2.257918,5.296378,5.398161,0.546532
19,ok,failure_candidate,10,touch,0.5,4h,20,0.030864,0.045336,18.3,-0.008993,0.5,1.0,8.6,0.1,13.75,2.029501,12.144716,5.44925,0.320831
20,LOW SAMPLE,failure_candidate,10,below,0.5,4h,3,0.023632,0.035298,20,-0.004852,0.6667,1.0,13,0.133333,14,2.287557,6.684124,4.08,0.423487
21,ok,failure_candidate,10,above,0.382,4h,5,0.023506,0.03841,17.4,0.004027,0.8,1.0,10.4,0.116,11.2,2.786075,3.829126,7.397196,0.48107
22,LOW SAMPLE,failure_candidate,10,above,0.786,4h,4,0.019834,0.03903,22.75,-0.009099,0.5,1.0,7.25,0.06,17.5,1.604506,7.870748,4.152105,0.453631
23,LOW SAMPLE,failure_candidate,10,above,1,4h,3,0.019532,0.0411,26,-0.011137,0.3333,1.0,12.666667,0.173333,16.333333,2.299216,6.392066,6.773333,0.291252
24,LOW SAMPLE,failure_candidate,10,below,0.236,4h,1,0.006319,0.060314,14,0.033245,0.0,1.0,10,0.1,20,4.099017,2.282386,1.49484,0.112633
1,ok,failure_candidate,20,cross,0.236,4h,92,0.114651,0.036187,13.706522,0.003323,0.75,0.7826,7,0.076087,15.891304,2.145333,35.212331,5.150016,0.357876
2,ok,failure_candidate,20,cross,0.618,4h,92,0.113689,0.036949,14.73913,0.011147,0.6957,0.8152,7.478261,0.089565,14.402174,2.199701,14.82495,5.432528,0.406611
3,ok,failure_candidate,20,cross,0.5,4h,80,0.110983,0.040713,14.425,0.003095,0.7375,0.9125,8.15,0.098,15.425,2.183801,13.400781,5.305006,0.410124
4,ok,failure_candidate,20,cross,0.786,4h,90,0.107859,0.044489,19.266667,0.000424,0.6111,0.8667,7.622222,0.087556,15.411111,2.032794,21.456872,5.44103,0.383165
5,ok,failure_candidate,20,below,0.786,4h,5,0.106761,0.055744,11.6,-0.056927,0.8,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
6,ok,failure_candidate,20,cross,1,4h,97,0.104576,0.03857,14.742268,-0.003571,0.7526,0.7835,8.659794,0.094227,16.268041,2.239398,20.047258,5.741897,0.366453
7,ok,failure_candidate,20,cross,0.382,4h,108,0.104155,0.031541,14.564815,-0.011061,0.7407,0.8056,8.166667,0.088333,15.5,1.976182,17.693263,5.036804,0.392026
