auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.236,4h,10,19,-0.023497,0.073534,0.021433,0.2632,0.7895,13.315789,1.885769,50.309496,4.382027,0.349081,29.473684,7.631579,0.086316
continuation_candidate,above,0.236,4h,20,19,-0.014763,0.097351,0.039244,0.5789,0.8947,13.315789,1.885769,50.309496,4.382027,0.349081,29.473684,7.631579,0.086316
continuation_candidate,above,0.236,4h,5,19,-0.037625,0.058116,0.01349,0.0,0.7368,13.315789,1.885769,50.309496,4.382027,0.349081,29.473684,7.631579,0.086316
continuation_candidate,above,0.236,4h,50,19,-0.030906,0.131702,0.072069,0.3684,0.8947,13.315789,1.885769,50.309496,4.382027,0.349081,29.473684,7.631579,0.086316
continuation_candidate,above,0.382,4h,10,22,-0.063338,0.116637,0.024563,0.2273,0.6818,13.454545,1.899783,10.005871,6.820739,0.338827,37.318182,9.409091,0.113636
continuation_candidate,above,0.382,4h,20,22,-0.0349,0.127066,0.028845,0.2727,0.7273,13.454545,1.899783,10.005871,6.820739,0.338827,37.318182,9.409091,0.113636
continuation_candidate,above,0.382,4h,5,22,-0.044416,0.068065,0.020127,0.0,0.5909,13.454545,1.899783,10.005871,6.820739,0.338827,37.318182,9.409091,0.113636
continuation_candidate,above,0.382,4h,50,22,-0.064042,0.166978,0.049438,0.2273,0.7727,13.454545,1.899783,10.005871,6.820739,0.338827,37.318182,9.409091,0.113636
continuation_candidate,above,0.5,4h,10,19,-0.072331,0.114207,0.014132,0.1053,0.7895,15.894737,2.384353,9.177583,6.008184,0.497405,43.263158,7.210526,0.089474
continuation_candidate,above,0.5,4h,20,19,-0.065275,0.136141,0.018005,0.2105,0.7895,15.894737,2.384353,9.177583,6.008184,0.497405,43.263158,7.210526,0.089474
continuation_candidate,above,0.5,4h,5,19,-0.046393,0.070008,0.010756,0.0,0.6316,15.894737,2.384353,9.177583,6.008184,0.497405,43.263158,7.210526,0.089474
continuation_candidate,above,0.5,4h,50,19,-0.115513,0.209873,0.025464,0.0526,0.7895,15.894737,2.384353,9.177583,6.008184,0.497405,43.263158,7.210526,0.089474
continuation_candidate,above,0.618,4h,10,18,-0.043027,0.07974,0.01663,0.1667,0.5556,13.444444,1.492573,11.870171,6.050312,0.378983,35.777778,7.944444,0.104444
continuation_candidate,above,0.618,4h,20,18,-0.046904,0.099015,0.022279,0.3333,0.7222,13.444444,1.492573,11.870171,6.050312,0.378983,35.777778,7.944444,0.104444
continuation_candidate,above,0.618,4h,5,18,-0.045876,0.062495,0.013666,0.0,0.5556,13.444444,1.492573,11.870171,6.050312,0.378983,35.777778,7.944444,0.104444
continuation_candidate,above,0.618,4h,50,18,-0.03778,0.142792,0.0615,0.3333,0.8889,13.444444,1.492573,11.870171,6.050312,0.378983,35.777778,7.944444,0.104444
continuation_candidate,above,0.786,4h,10,16,-0.060667,0.091973,0.015352,0.3125,0.75,13.3125,1.809149,8.094532,5.425166,0.577062,36.6875,8.625,0.10375
continuation_candidate,above,0.786,4h,20,16,-0.059064,0.122102,0.021331,0.25,0.75,13.3125,1.809149,8.094532,5.425166,0.577062,36.6875,8.625,0.10375
