auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.236,4h,10,24,-0.028514,0.07361,0.018971,0.25,0.7917,14.041667,1.755569,43.959535,98.681884,0.349162,29.291667,7.458333,0.079167
continuation_candidate,above,0.236,4h,20,24,-0.017544,0.093967,0.034952,0.5833,0.9167,14.041667,1.755569,43.959535,98.681884,0.349162,29.291667,7.458333,0.079167
continuation_candidate,above,0.236,4h,5,24,-0.036057,0.056001,0.01246,0.0,0.75,14.041667,1.755569,43.959535,98.681884,0.349162,29.291667,7.458333,0.079167
continuation_candidate,above,0.236,4h,50,24,-0.030843,0.125039,0.065545,0.4167,0.9167,14.041667,1.755569,43.959535,98.681884,0.349162,29.291667,7.458333,0.079167
continuation_candidate,above,0.382,4h,10,31,-0.052752,0.100899,0.023839,0.2258,0.7419,13.774194,1.893544,12.455441,61.148597,0.379379,33.129032,9.548387,0.121613
continuation_candidate,above,0.382,4h,20,31,-0.030491,0.111661,0.030201,0.3226,0.7742,13.774194,1.893544,12.455441,61.148597,0.379379,33.129032,9.548387,0.121613
continuation_candidate,above,0.382,4h,5,31,-0.040956,0.06401,0.017694,0.0,0.6452,13.774194,1.893544,12.455441,61.148597,0.379379,33.129032,9.548387,0.121613
continuation_candidate,above,0.382,4h,50,31,-0.046465,0.144234,0.053904,0.3226,0.8065,13.774194,1.893544,12.455441,61.148597,0.379379,33.129032,9.548387,0.121613
continuation_candidate,above,0.5,4h,10,26,-0.064659,0.105726,0.011432,0.0769,0.7308,14.269231,2.365201,8.958033,40.46675,0.502523,42.653846,7.846154,0.103846
continuation_candidate,above,0.5,4h,20,26,-0.065695,0.129479,0.015843,0.2308,0.7692,14.269231,2.365201,8.958033,40.46675,0.502523,42.653846,7.846154,0.103846
continuation_candidate,above,0.5,4h,5,26,-0.047183,0.068061,0.0089,0.0,0.6154,14.269231,2.365201,8.958033,40.46675,0.502523,42.653846,7.846154,0.103846
continuation_candidate,above,0.5,4h,50,26,-0.124668,0.207487,0.021663,0.0769,0.7692,14.269231,2.365201,8.958033,40.46675,0.502523,42.653846,7.846154,0.103846
continuation_candidate,above,0.618,4h,10,22,-0.036194,0.075643,0.017523,0.2273,0.6364,13.954545,1.617673,10.792085,7.627788,0.36097,33.590909,9.227273,0.112727
continuation_candidate,above,0.618,4h,20,22,-0.037785,0.094629,0.024607,0.4091,0.7727,13.954545,1.617673,10.792085,7.627788,0.36097,33.590909,9.227273,0.112727
continuation_candidate,above,0.618,4h,5,22,-0.044087,0.06034,0.012618,0.0,0.5455,13.954545,1.617673,10.792085,7.627788,0.36097,33.590909,9.227273,0.112727
continuation_candidate,above,0.618,4h,50,22,-0.029025,0.132635,0.063665,0.4091,0.9091,13.954545,1.617673,10.792085,7.627788,0.36097,33.590909,9.227273,0.112727
continuation_candidate,above,0.786,4h,10,25,-0.057449,0.090159,0.013402,0.24,0.72,13.68,2.063199,9.562032,167.851512,0.561676,36.56,9.08,0.112
continuation_candidate,above,0.786,4h,20,25,-0.05834,0.118899,0.017374,0.24,0.72,13.68,2.063199,9.562032,167.851512,0.561676,36.56,9.08,0.112
continuation_candidate,above,0.786,4h,5,25,-0.042705,0.062053,0.011773,0.0,0.68,13.68,2.063199,9.562032,167.851512,0.561676,36.56,9.08,0.112
continuation_candidate,above,0.786,4h,50,25,-0.062188,0.151477,0.036879,0.36,0.84,13.68,2.063199,9.562032,167.851512,0.561676,36.56,9.08,0.112
continuation_candidate,above,1,4h,10,27,-0.045975,0.095241,0.013536,0.2222,0.8519,12.148148,1.9333,9.817916,479.836852,0.411426,33.592593,8.777778,0.098853
continuation_candidate,above,1,4h,20,27,-0.058416,0.118262,0.019518,0.2963,0.8889,12.148148,1.9333,9.817916,479.836852,0.411426,33.592593,8.777778,0.098853
continuation_candidate,above,1,4h,5,27,-0.047766,0.070396,0.012479,0.0,0.8148,12.148148,1.9333,9.817916,479.836852,0.411426,33.592593,8.777778,0.098853
continuation_candidate,above,1,4h,50,27,-0.050494,0.161593,0.046428,0.4444,0.8889,12.148148,1.9333,9.817916,479.836852,0.411426,33.592593,8.777778,0.098853
continuation_candidate,below,0.236,4h,10,39,0.028191,0.066179,0.020505,0.2308,0.7949,13.820513,2.107766,7.824015,21.838726,0.476939,30.717949,6.666667,0.067692
continuation_candidate,below,0.236,4h,20,39,0.02016,0.08402,0.041899,0.4103,0.8718,13.820513,2.107766,7.824015,21.838726,0.476939,30.717949,6.666667,0.067692
continuation_candidate,below,0.236,4h,5,39,0.035418,0.050629,0.012681,0.0,0.6923,13.820513,2.107766,7.824015,21.838726,0.476939,30.717949,6.666667,0.067692
continuation_candidate,below,0.236,4h,50,39,0.02113,0.117726,0.06272,0.5641,0.8974,13.820513,2.107766,7.824015,21.838726,0.476939,30.717949,6.666667,0.067692
