rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
9,ok,continuation_candidate,10,touch,0.618,4h,200,0.08072,0.019526,34.045,0.007385,0.255,0.685,8.555,0.094984,14.79,2.075149,13.761134,50.673586,0.30613
10,ok,continuation_candidate,10,touch,1,4h,140,0.08043,0.019899,34.992857,0.003148,0.2143,0.6571,8.457143,0.096968,15.757143,2.069361,18.317952,169.115429,0.34078
11,ok,continuation_candidate,10,below,0.5,4h,22,0.079952,0.016644,30.545455,0.043045,0.1818,0.6364,7.590909,0.069091,16.590909,1.887359,8.742628,224.609341,0.518771
12,ok,continuation_candidate,10,below,0.618,4h,29,0.078717,0.015874,30.103448,0.045242,0.1379,0.7586,8.344828,0.097931,14.724138,2.806759,6.30747,18.510096,0.347062
13,ok,continuation_candidate,10,touch,0.236,4h,180,0.078538,0.018971,35.022222,-0.00507,0.25,0.7389,8.25,0.092222,15.077778,2.202828,24.624573,95.352105,0.313581
14,ok,continuation_candidate,10,above,0.618,4h,22,0.075643,0.017523,33.590909,-0.036194,0.2273,0.6364,9.227273,0.112727,13.954545,1.617673,10.792085,7.627788,0.36097
15,ok,continuation_candidate,10,cross,0.618,4h,264,0.074459,0.023462,37.060606,0.000791,0.2045,0.4508,6.462121,0.073258,15.814394,1.992828,20.281696,84.987542,0.497965
16,ok,continuation_candidate,10,above,0.236,4h,24,0.07361,0.018971,29.291667,-0.028514,0.25,0.7917,7.458333,0.079167,14.041667,1.755569,43.959535,98.681884,0.349162
17,ok,continuation_candidate,10,below,0.382,4h,37,0.072993,0.015567,36.027027,0.046702,0.1351,0.6216,7.864865,0.088108,15.297297,2.002437,23.087157,43.529872,0.350943
18,ok,continuation_candidate,10,cross,1,4h,248,0.072192,0.028322,36.830645,0.000381,0.1815,0.4677,6.717742,0.07621,16.375,2.274111,9.631142,188.10777,0.539324
19,ok,continuation_candidate,10,cross,0.5,4h,259,0.071853,0.022822,36.814672,0.005573,0.1776,0.39,6.725869,0.072819,15.926641,2.127232,19.441319,111.293793,0.541577
20,ok,continuation_candidate,10,cross,0.382,4h,284,0.070817,0.026842,36.40493,0.003366,0.2324,0.4648,6.623239,0.074437,16.461268,2.006217,17.670291,184.582257,0.550058
21,ok,continuation_candidate,10,cross,0.786,4h,263,0.069984,0.022959,36.429658,0.00271,0.1673,0.4411,6.403042,0.071793,15.81749,2.050228,21.268394,110.764352,0.552276
22,ok,continuation_candidate,10,below,1,4h,28,0.068885,0.014528,32.571429,0.039548,0.1429,0.8929,9.285714,0.102143,15.607143,2.258441,9.396916,47.743607,0.426298
23,ok,continuation_candidate,10,cross,0.236,4h,298,0.067743,0.024348,35.506711,0.004124,0.2181,0.4597,6.832215,0.077368,15.711409,2.21616,13.006731,82.942057,0.527301
24,ok,continuation_candidate,10,below,0.236,4h,39,0.066179,0.020505,30.717949,0.028191,0.2308,0.7949,6.666667,0.067692,13.820513,2.107766,7.824015,21.838726,0.476939
1,ok,continuation_candidate,20,above,0.5,4h,26,0.129479,0.015843,42.653846,-0.065695,0.2308,0.7692,7.846154,0.103846,14.269231,2.365201,8.958033,40.46675,0.502523
2,ok,continuation_candidate,20,below,0.786,4h,24,0.12233,0.027119,37.291667,0.068529,0.2083,0.75,6.375,0.063333,14.916667,2.918251,5.926184,222.880547,0.411308
3,ok,continuation_candidate,20,above,0.786,4h,25,0.118899,0.017374,36.56,-0.05834,0.24,0.72,9.08,0.112,13.68,2.063199,9.562032,167.851512,0.561676
4,ok,continuation_candidate,20,above,1,4h,27,0.118262,0.019518,33.592593,-0.058416,0.2963,0.8889,8.777778,0.098853,12.148148,1.9333,9.817916,479.836852,0.411426
5,ok,continuation_candidate,20,above,0.382,4h,31,0.111661,0.030201,33.129032,-0.030491,0.3226,0.7742,9.548387,0.121613,13.774194,1.893544,12.455441,61.148597,0.379379
6,ok,continuation_candidate,20,below,0.382,4h,37,0.107758,0.031525,36.027027,0.046149,0.3243,0.7297,7.864865,0.088108,15.297297,2.002437,23.087157,43.529872,0.350943
7,ok,continuation_candidate,20,touch,0.786,4h,164,0.107706,0.030988,33.603659,-0.003343,0.3293,0.7927,7.981707,0.088042,15.292683,2.409821,20.809966,133.663248,0.342746
8,ok,continuation_candidate,20,below,0.618,4h,29,0.106665,0.028425,30.103448,0.042241,0.3448,0.8966,8.344828,0.097931,14.724138,2.806759,6.30747,18.510096,0.347062
9,ok,continuation_candidate,20,touch,0.382,4h,177,0.104094,0.023596,36.163842,-0.001352,0.2599,0.7401,8.570621,0.092881,15.163842,2.419581,15.675772,97.162153,0.301557
10,ok,continuation_candidate,20,touch,0.5,4h,178,0.103883,0.031233,35.325843,-0.002115,0.3596,0.7697,7.516854,0.086073,15.348315,2.347063,11.901559,72.97107,0.306211
11,ok,continuation_candidate,20,touch,0.618,4h,200,0.102358,0.031171,34.045,0.01277,0.365,0.805,8.555,0.094984,14.79,2.075149,13.761134,50.673586,0.30613
12,ok,continuation_candidate,20,touch,1,4h,140,0.100806,0.029348,34.992857,0.00104,0.3214,0.7357,8.457143,0.096968,15.757143,2.069361,18.317952,169.115429,0.34078
13,ok,continuation_candidate,20,touch,0.236,4h,180,0.100322,0.029532,35.022222,-0.003715,0.3111,0.7889,8.25,0.092222,15.077778,2.202828,24.624573,95.352105,0.313581
14,ok,continuation_candidate,20,below,0.5,4h,22,0.097299,0.038838,30.545455,0.036207,0.3636,0.9091,7.590909,0.069091,16.590909,1.887359,8.742628,224.609341,0.518771
15,ok,continuation_candidate,20,above,0.618,4h,22,0.094629,0.024607,33.590909,-0.037785,0.4091,0.7727,9.227273,0.112727,13.954545,1.617673,10.792085,7.627788,0.36097
16,ok,continuation_candidate,20,above,0.236,4h,24,0.093967,0.034952,29.291667,-0.017544,0.5833,0.9167,7.458333,0.079167,14.041667,1.755569,43.959535,98.681884,0.349162
17,ok,continuation_candidate,20,cross,0.5,4h,259,0.093281,0.037034,36.814672,0.00395,0.2625,0.5753,6.725869,0.072819,15.926641,2.127232,19.441319,111.293793,0.541577
18,ok,continuation_candidate,20,cross,0.618,4h,264,0.093147,0.037274,37.060606,-0.003005,0.2652,0.5833,6.462121,0.073258,15.814394,1.992828,20.281696,84.987542,0.497965
19,ok,continuation_candidate,20,cross,0.786,4h,263,0.091642,0.037912,36.429658,0.002781,0.3004,0.5932,6.403042,0.071793,15.81749,2.050228,21.268394,110.764352,0.552276
20,ok,continuation_candidate,20,cross,1,4h,248,0.090817,0.040694,36.830645,0.001572,0.2823,0.5968,6.717742,0.07621,16.375,2.274111,9.631142,188.10777,0.539324
21,ok,continuation_candidate,20,cross,0.382,4h,284,0.090595,0.041627,36.40493,0.004325,0.2958,0.6056,6.623239,0.074437,16.461268,2.006217,17.670291,184.582257,0.550058
22,ok,continuation_candidate,20,cross,0.236,4h,298,0.088366,0.041159,35.506711,0.003064,0.3221,0.6074,6.832215,0.077368,15.711409,2.21616,13.006731,82.942057,0.527301
23,ok,continuation_candidate,20,below,1,4h,28,0.088185,0.024683,32.571429,0.035254,0.3929,0.9643,9.285714,0.102143,15.607143,2.258441,9.396916,47.743607,0.426298
24,ok,continuation_candidate,20,below,0.236,4h,39,0.08402,0.041899,30.717949,0.02016,0.4103,0.8718,6.666667,0.067692,13.820513,2.107766,7.824015,21.838726,0.476939
1,ok,continuation_candidate,50,above,0.5,4h,26,0.207487,0.021663,42.653846,-0.124668,0.0769,0.7692,7.846154,0.103846,14.269231,2.365201,8.958033,40.46675,0.502523
2,ok,continuation_candidate,50,above,1,4h,27,0.161593,0.046428,33.592593,-0.050494,0.4444,0.8889,8.777778,0.098853,12.148148,1.9333,9.817916,479.836852,0.411426
3,ok,continuation_candidate,50,below,0.786,4h,24,0.157485,0.053454,37.291667,0.050252,0.4167,0.7917,6.375,0.063333,14.916667,2.918251,5.926184,222.880547,0.411308
4,ok,continuation_candidate,50,above,0.786,4h,25,0.151477,0.036879,36.56,-0.062188,0.36,0.84,9.08,0.112,13.68,2.063199,9.562032,167.851512,0.561676
5,ok,continuation_candidate,50,below,0.382,4h,37,0.150256,0.057781,36.027027,0.047341,0.3784,0.8108,7.864865,0.088108,15.297297,2.002437,23.087157,43.529872,0.350943
6,ok,continuation_candidate,50,above,0.382,4h,31,0.144234,0.053904,33.129032,-0.046465,0.3226,0.8065,9.548387,0.121613,13.774194,1.893544,12.455441,61.148597,0.379379
7,ok,continuation_candidate,50,touch,0.618,4h,200,0.143868,0.060367,34.045,0.01794,0.35,0.89,8.555,0.094984,14.79,2.075149,13.761134,50.673586,0.30613
8,ok,continuation_candidate,50,touch,0.382,4h,177,0.143128,0.052455,36.163842,0.009511,0.3446,0.8701,8.570621,0.092881,15.163842,2.419581,15.675772,97.162153,0.301557
9,ok,continuation_candidate,50,touch,0.5,4h,178,0.14262,0.058763,35.325843,-0.008269,0.3315,0.8427,7.516854,0.086073,15.348315,2.347063,11.901559,72.97107,0.306211
10,ok,continuation_candidate,50,touch,0.786,4h,164,0.142439,0.061664,33.603659,0.00575,0.3841,0.878,7.981707,0.088042,15.292683,2.409821,20.809966,133.663248,0.342746
11,ok,continuation_candidate,50,touch,0.236,4h,180,0.140566,0.055708,35.022222,0.000607,0.3444,0.8778,8.25,0.092222,15.077778,2.202828,24.624573,95.352105,0.313581
12,ok,continuation_candidate,50,cross,0.618,4h,264,0.139448,0.064227,37.060606,-0.005638,0.3182,0.7083,6.462121,0.073258,15.814394,1.992828,20.281696,84.987542,0.497965
13,ok,continuation_candidate,50,below,0.618,4h,29,0.138722,0.06846,30.103448,0.008418,0.5862,0.9655,8.344828,0.097931,14.724138,2.806759,6.30747,18.510096,0.347062
14,ok,continuation_candidate,50,touch,1,4h,140,0.137885,0.057801,34.992857,-0.002217,0.35,0.8571,8.457143,0.096968,15.757143,2.069361,18.317952,169.115429,0.34078
15,ok,continuation_candidate,50,above,0.618,4h,22,0.132635,0.063665,33.590909,-0.029025,0.4091,0.9091,9.227273,0.112727,13.954545,1.617673,10.792085,7.627788,0.36097
16,ok,continuation_candidate,50,cross,1,4h,248,0.13234,0.067833,36.830645,-0.003026,0.3266,0.7016,6.717742,0.07621,16.375,2.274111,9.631142,188.10777,0.539324
17,ok,continuation_candidate,50,cross,0.5,4h,259,0.131664,0.070378,36.814672,0.012212,0.3514,0.7181,6.725869,0.072819,15.926641,2.127232,19.441319,111.293793,0.541577
18,ok,continuation_candidate,50,cross,0.382,4h,284,0.130608,0.065856,36.40493,-0.001287,0.3134,0.7148,6.623239,0.074437,16.461268,2.006217,17.670291,184.582257,0.550058
19,ok,continuation_candidate,50,cross,0.786,4h,263,0.130583,0.063968,36.429658,0.003987,0.346,0.7148,6.403042,0.071793,15.81749,2.050228,21.268394,110.764352,0.552276
20,ok,continuation_candidate,50,below,0.5,4h,22,0.129001,0.065386,30.545455,0.042551,0.4545,0.9545,7.590909,0.069091,16.590909,1.887359,8.742628,224.609341,0.518771
21,ok,continuation_candidate,50,cross,0.236,4h,298,0.126513,0.070502,35.506711,0.007784,0.3289,0.7215,6.832215,0.077368,15.711409,2.21616,13.006731,82.942057,0.527301
22,ok,continuation_candidate,50,above,0.236,4h,24,0.125039,0.065545,29.291667,-0.030843,0.4167,0.9167,7.458333,0.079167,14.041667,1.755569,43.959535,98.681884,0.349162
23,ok,continuation_candidate,50,below,1,4h,28,0.120393,0.060989,32.571429,0.02421,0.3571,1.0,9.285714,0.102143,15.607143,2.258441,9.396916,47.743607,0.426298
24,ok,continuation_candidate,50,below,0.236,4h,39,0.117726,0.06272,30.717949,0.02113,0.5641,0.8974,6.666667,0.067692,13.820513,2.107766,7.824015,21.838726,0.476939
1,ok,failure_candidate,5,cross,0.618,4h,135,0.058112,0.016799,14.844444,0.007449,1.0,0.6444,7.822222,0.09363,14.8,2.277118,12.90066,83.246377,0.413093
2,ok,failure_candidate,5,cross,0.786,4h,122,0.055265,0.018424,18.295082,0.006027,1.0,0.7213,7.54918,0.084754,15.721311,2.097935,36.925088,196.122723,0.378332
3,ok,failure_candidate,5,cross,0.236,4h,126,0.054385,0.018475,13.603175,0.005577,1.0,0.6508,7.111111,0.079683,15.97619,2.131516,34.273467,117.748796,0.37621
4,ok,failure_candidate,5,cross,1,4h,124,0.053118,0.018106,14.330645,0.005552,1.0,0.6532,8.112903,0.087742,16.169355,2.255945,18.650151,158.435839,0.379956
5,ok,failure_candidate,5,cross,0.382,4h,156,0.050574,0.015635,15.891026,-0.001484,1.0,0.6923,8.846154,0.098718,15.820513,2.110034,19.697917,71.880061,0.381985
6,ok,failure_candidate,5,cross,0.5,4h,114,0.050024,0.016309,15.894737,-0.005489,1.0,0.7895,7.929825,0.094211,15.008772,2.228508,12.189119,207.78389,0.436111
7,ok,failure_candidate,5,touch,1,4h,25,0.027016,0.042044,17.8,0.003176,1.0,1.0,9.48,0.1048,16.36,2.02069,16.20023,117.3836,0.265326
8,LOW SAMPLE,failure_candidate,5,below,0.382,4h,3,0.025825,0.03689,25,-0.012674,1.0,1.0,18.333333,0.186667,12.333333,1.844336,4.793898,18.071813,0.215111
9,LOW SAMPLE,failure_candidate,5,above,0.236,4h,4,0.02436,0.057078,25,0.007545,1.0,1.0,7,0.095,16.75,0.847509,40.910132,4.688287,0.381407
10,ok,failure_candidate,5,touch,0.786,4h,32,0.021222,0.050425,18.375,-0.002579,1.0,1.0,9.8125,0.109375,16.78125,2.039337,15.582994,6.021892,0.381189
11,ok,failure_candidate,5,touch,0.382,4h,41,0.021038,0.039606,12.585366,0.000496,1.0,1.0,7.439024,0.06878,16,2.089575,34.516548,263.794089,0.259721
12,ok,failure_candidate,5,touch,0.5,4h,32,0.020981,0.035447,19.65625,0.001506,1.0,1.0,8.90625,0.096875,14.84375,2.362493,9.185229,125.10925,0.320284
13,ok,failure_candidate,5,below,0.786,4h,5,0.01811,0.038294,11.6,0.004076,1.0,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
14,ok,failure_candidate,5,touch,0.236,4h,36,0.018049,0.047754,17.027778,-0.000802,1.0,1.0,10.555556,0.122222,15.972222,2.261846,9.414766,47.237156,0.414039
15,ok,failure_candidate,5,touch,0.618,4h,30,0.017936,0.039225,15.5,-0.001698,1.0,1.0,7.966667,0.081333,16.033333,2.099661,14.294527,66.344068,0.333243
16,LOW SAMPLE,failure_candidate,5,below,0.5,4h,4,0.017006,0.031733,20,-0.009261,1.0,1.0,13,0.125,11.75,3.092074,5.483185,4.022875,0.329863
17,ok,failure_candidate,5,above,0.618,4h,7,0.014877,0.041418,16.857143,0.000397,1.0,1.0,10.142857,0.102857,12.142857,2.257918,5.296378,5.398161,0.546532
18,ok,failure_candidate,5,above,0.786,4h,5,0.014776,0.027682,18.6,0.000305,1.0,1.0,6.8,0.056,18,1.795416,7.017772,657.306484,0.419851
19,ok,failure_candidate,5,above,0.5,4h,8,0.013243,0.039604,10.375,-0.004463,1.0,1.0,7.5,0.095,15.375,2.083189,12.960192,22.878563,0.387074
20,LOW SAMPLE,failure_candidate,5,above,1,4h,4,0.010559,0.042368,27.75,0.001304,1.0,1.0,13,0.18,17.25,1.913581,7.951606,7.64,0.325493
21,ok,failure_candidate,5,below,1,4h,5,0.010108,0.042547,16.6,0.004173,1.0,1.0,13.4,0.148,14.6,3.151463,5.027689,4.5498,0.713731
22,LOW SAMPLE,failure_candidate,5,below,0.618,4h,3,0.009791,0.054157,10.666667,0.005852,1.0,1.0,7,0.093333,20,2.239999,124.501315,25.483093,0.901444
23,ok,failure_candidate,5,above,0.382,4h,6,0.008786,0.034298,18.666667,0.00159,1.0,1.0,9.833333,0.1,12.666667,2.459898,4.703577,134.827997,0.444106
24,LOW SAMPLE,failure_candidate,5,below,0.236,4h,2,0.007255,0.038513,28,-0.00036,1.0,1.0,10.5,0.09,20,2.114552,37.077091,13.86262,0.281972
1,ok,failure_candidate,10,cross,0.236,4h,126,0.082744,0.022449,13.603175,0.00555,0.8333,0.7063,7.111111,0.079683,15.97619,2.131516,34.273467,117.748796,0.37621
2,ok,failure_candidate,10,cross,0.618,4h,135,0.080587,0.02,14.844444,0.006022,0.8444,0.7037,7.822222,0.09363,14.8,2.277118,12.90066,83.246377,0.413093
3,ok,failure_candidate,10,cross,1,4h,124,0.077439,0.021224,14.330645,0.003852,0.8468,0.7177,8.112903,0.087742,16.169355,2.255945,18.650151,158.435839,0.379956
4,ok,failure_candidate,10,cross,0.786,4h,122,0.076941,0.025931,18.295082,-0.002737,0.7049,0.8115,7.54918,0.084754,15.721311,2.097935,36.925088,196.122723,0.378332
5,ok,failure_candidate,10,cross,0.5,4h,114,0.076162,0.019175,15.894737,-0.00242,0.7895,0.8596,7.929825,0.094211,15.008772,2.228508,12.189119,207.78389,0.436111
6,ok,failure_candidate,10,cross,0.382,4h,156,0.072421,0.019979,15.891026,-0.005959,0.7821,0.7756,8.846154,0.098718,15.820513,2.110034,19.697917,71.880061,0.381985
7,ok,failure_candidate,10,touch,1,4h,25,0.051683,0.046552,17.8,0.017917,0.68,1.0,9.48,0.1048,16.36,2.02069,16.20023,117.3836,0.265326
8,ok,failure_candidate,10,below,1,4h,5,0.047334,0.042547,16.6,-0.018288,1.0,1.0,13.4,0.148,14.6,3.151463,5.027689,4.5498,0.713731
9,ok,failure_candidate,10,touch,0.618,4h,30,0.047037,0.045212,15.5,-0.005892,0.6667,1.0,7.966667,0.081333,16.033333,2.099661,14.294527,66.344068,0.333243
10,ok,failure_candidate,10,touch,0.382,4h,41,0.04695,0.0431,12.585366,0.002093,0.7317,1.0,7.439024,0.06878,16,2.089575,34.516548,263.794089,0.259721
11,ok,failure_candidate,10,touch,0.786,4h,32,0.043396,0.05782,18.375,-0.002705,0.7188,1.0,9.8125,0.109375,16.78125,2.039337,15.582994,6.021892,0.381189
12,LOW SAMPLE,failure_candidate,10,below,0.382,4h,3,0.042065,0.049067,25,0.022065,0.3333,1.0,18.333333,0.186667,12.333333,1.844336,4.793898,18.071813,0.215111
13,ok,failure_candidate,10,touch,0.236,4h,36,0.041777,0.05322,17.027778,0.00095,0.5833,1.0,10.555556,0.122222,15.972222,2.261846,9.414766,47.237156,0.414039
14,LOW SAMPLE,failure_candidate,10,above,0.236,4h,4,0.041048,0.058688,25,0.007236,0.75,1.0,7,0.095,16.75,0.847509,40.910132,4.688287,0.381407
15,ok,failure_candidate,10,below,0.786,4h,5,0.037866,0.043203,11.6,-0.007674,0.8,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
16,LOW SAMPLE,failure_candidate,10,below,0.618,4h,3,0.033134,0.067084,10.666667,0.035891,0.6667,1.0,7,0.093333,20,2.239999,124.501315,25.483093,0.901444
17,ok,failure_candidate,10,above,0.5,4h,8,0.03256,0.042732,10.375,0.016746,0.75,1.0,7.5,0.095,15.375,2.083189,12.960192,22.878563,0.387074
18,ok,failure_candidate,10,touch,0.5,4h,32,0.031758,0.043458,19.65625,-0.009609,0.5,1.0,8.90625,0.096875,14.84375,2.362493,9.185229,125.10925,0.320284
19,ok,failure_candidate,10,above,0.618,4h,7,0.031069,0.046493,16.857143,0.001111,0.5714,1.0,10.142857,0.102857,12.142857,2.257918,5.296378,5.398161,0.546532
20,LOW SAMPLE,failure_candidate,10,below,0.5,4h,4,0.02871,0.031733,20,-0.007996,0.75,1.0,13,0.125,11.75,3.092074,5.483185,4.022875,0.329863
21,ok,failure_candidate,10,above,0.382,4h,6,0.024129,0.035359,18.666667,0.005354,0.8333,1.0,9.833333,0.1,12.666667,2.459898,4.703577,134.827997,0.444106
22,ok,failure_candidate,10,above,0.786,4h,5,0.02328,0.034416,18.6,-0.001851,0.6,1.0,6.8,0.056,18,1.795416,7.017772,657.306484,0.419851
23,LOW SAMPLE,failure_candidate,10,above,1,4h,4,0.023239,0.046766,27.75,-0.012166,0.25,1.0,13,0.18,17.25,1.913581,7.951606,7.64,0.325493
24,LOW SAMPLE,failure_candidate,10,below,0.236,4h,2,0.010052,0.047955,28,0.016199,0.5,1.0,10.5,0.09,20,2.114552,37.077091,13.86262,0.281972
1,LOW SAMPLE,failure_candidate,20,above,0.236,4h,4,0.129759,0.071501,25,0.072203,0.75,1.0,7,0.095,16.75,0.847509,40.910132,4.688287,0.381407
2,ok,failure_candidate,20,cross,0.618,4h,135,0.107203,0.03254,14.844444,0.012565,0.7111,0.7926,7.822222,0.09363,14.8,2.277118,12.90066,83.246377,0.413093
3,ok,failure_candidate,20,below,0.786,4h,5,0.106761,0.055744,11.6,-0.056927,0.8,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
4,ok,failure_candidate,20,cross,0.236,4h,126,0.10486,0.032094,13.603175,0.008297,0.746,0.7698,7.111111,0.079683,15.97619,2.131516,34.273467,117.748796,0.37621
5,ok,failure_candidate,20,cross,0.786,4h,122,0.100911,0.04063,18.295082,0.003504,0.6311,0.8525,7.54918,0.084754,15.721311,2.097935,36.925088,196.122723,0.378332
6,ok,failure_candidate,20,cross,1,4h,124,0.10004,0.036685,14.330645,0.001774,0.7581,0.7984,8.112903,0.087742,16.169355,2.255945,18.650151,158.435839,0.379956
7,ok,failure_candidate,20,cross,0.5,4h,114,0.099578,0.03677,15.894737,0.010666,0.693,0.8947,7.929825,0.094211,15.008772,2.228508,12.189119,207.78389,0.436111
