auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,cross,0.382,4h,50,6,0.002177,0.040965,0.036035,0.3333,0.6667,13.666667,0.782858,22.818171,1338.372667,0.811415,37.333333,6.666667,0.07
continuation_candidate,cross,0.5,4h,10,2,0.007395,0.014292,0.014101,0.0,0.5,13.5,1.621825,4.485535,1696.0,0.875503,32,3,0.05
continuation_candidate,cross,0.5,4h,20,2,0.000798,0.020032,0.019622,0.5,0.5,13.5,1.621825,4.485535,1696.0,0.875503,32,3,0.05
continuation_candidate,cross,0.5,4h,5,2,-0.003639,0.011974,0.011932,0.0,0.5,13.5,1.621825,4.485535,1696.0,0.875503,32,3,0.05
continuation_candidate,cross,0.5,4h,50,2,-0.006146,0.037707,0.038099,0.5,0.5,13.5,1.621825,4.485535,1696.0,0.875503,32,3,0.05
continuation_candidate,cross,0.618,4h,10,3,0.013982,0.020345,0.01445,0.3333,0.3333,15.333333,1.312587,18.95861,1207.235333,0.38704,32.333333,8.666667,0.126667
continuation_candidate,cross,0.618,4h,20,3,0.006165,0.024867,0.017837,0.6667,0.6667,15.333333,1.312587,18.95861,1207.235333,0.38704,32.333333,8.666667,0.126667
continuation_candidate,cross,0.618,4h,5,3,-0.002241,0.019472,0.006836,0.0,0.0,15.333333,1.312587,18.95861,1207.235333,0.38704,32.333333,8.666667,0.126667
continuation_candidate,cross,0.618,4h,50,3,-0.004035,0.043416,0.032152,0.3333,1.0,15.333333,1.312587,18.95861,1207.235333,0.38704,32.333333,8.666667,0.126667
continuation_candidate,cross,0.786,4h,10,6,-0.006692,0.044934,0.011055,0.1667,0.5,12.5,1.503154,5.599623,1079.729,0.516922,26.666667,4,0.053611
continuation_candidate,cross,0.786,4h,20,6,-0.025454,0.065083,0.020964,0.5,0.5,12.5,1.503154,5.599623,1079.729,0.516922,26.666667,4,0.053611
continuation_candidate,cross,0.786,4h,5,6,-0.003873,0.022333,0.00691,0.0,0.3333,12.5,1.503154,5.599623,1079.729,0.516922,26.666667,4,0.053611
continuation_candidate,cross,0.786,4h,50,6,-0.021388,0.081837,0.032425,0.3333,0.5,12.5,1.503154,5.599623,1079.729,0.516922,26.666667,4,0.053611
continuation_candidate,cross,1,4h,10,2,0.007756,0.023763,0.009882,0.0,0.5,15,1.482666,16.400791,990.5,0.560601,45.5,8.5,0.13
continuation_candidate,cross,1,4h,20,2,0.013821,0.023763,0.009882,0.5,0.5,15,1.482666,16.400791,990.5,0.560601,45.5,8.5,0.13
continuation_candidate,cross,1,4h,5,2,0.016054,0.023483,0.006851,0.0,0.0,15,1.482666,16.400791,990.5,0.560601,45.5,8.5,0.13
continuation_candidate,cross,1,4h,50,2,-0.048519,0.117049,0.009882,0.0,0.5,15,1.482666,16.400791,990.5,0.560601,45.5,8.5,0.13
continuation_candidate,touch,0.236,4h,10,5,-0.006832,0.034682,0.008523,0.2,1.0,11,2.014435,5.250977,756.912,0.255071,39.2,11,0.128
continuation_candidate,touch,0.236,4h,20,5,-0.007469,0.038026,0.010628,0.2,1.0,11,2.014435,5.250977,756.912,0.255071,39.2,11,0.128
continuation_candidate,touch,0.236,4h,5,5,0.004455,0.025905,0.005,0.0,1.0,11,2.014435,5.250977,756.912,0.255071,39.2,11,0.128
continuation_candidate,touch,0.236,4h,50,5,-0.017166,0.084434,0.014394,0.0,1.0,11,2.014435,5.250977,756.912,0.255071,39.2,11,0.128
continuation_candidate,touch,0.382,4h,10,4,-0.013067,0.030285,0.00493,0.0,1.0,13.75,1.70898,7.467525,822.369,0.409394,44.5,8.25,0.085
continuation_candidate,touch,0.382,4h,20,4,-0.012231,0.04298,0.006425,0.25,1.0,13.75,1.70898,7.467525,822.369,0.409394,44.5,8.25,0.085
continuation_candidate,touch,0.382,4h,5,4,-0.011367,0.025308,0.00493,0.0,1.0,13.75,1.70898,7.467525,822.369,0.409394,44.5,8.25,0.085
continuation_candidate,touch,0.382,4h,50,4,-0.064581,0.116489,0.006425,0.0,1.0,13.75,1.70898,7.467525,822.369,0.409394,44.5,8.25,0.085
continuation_candidate,touch,0.5,4h,10,6,-0.01639,0.037345,0.006611,0.1667,0.6667,13.666667,1.453883,13.42917,1037.25,0.295347,41.5,2.5,0.034603
continuation_candidate,touch,0.5,4h,20,6,-0.028072,0.055668,0.007722,0.1667,0.6667,13.666667,1.453883,13.42917,1037.25,0.295347,41.5,2.5,0.034603
continuation_candidate,touch,0.5,4h,5,6,-0.018409,0.029615,0.005862,0.0,0.5,13.666667,1.453883,13.42917,1037.25,0.295347,41.5,2.5,0.034603
continuation_candidate,touch,0.5,4h,50,6,-0.070923,0.111634,0.008089,0.0,0.6667,13.666667,1.453883,13.42917,1037.25,0.295347,41.5,2.5,0.034603
continuation_candidate,touch,0.618,4h,10,3,-0.048819,0.061414,0.003671,0.0,1.0,15.666667,1.977436,4.521988,790.164667,0.47347,32,3.666667,0.045604
continuation_candidate,touch,0.618,4h,20,3,-0.096023,0.107346,0.003671,0.0,1.0,15.666667,1.977436,4.521988,790.164667,0.47347,32,3.666667,0.045604
continuation_candidate,touch,0.618,4h,5,3,-0.028501,0.033047,0.003671,0.0,1.0,15.666667,1.977436,4.521988,790.164667,0.47347,32,3.666667,0.045604
continuation_candidate,touch,0.618,4h,50,3,-0.149651,0.170464,0.003671,0.0,1.0,15.666667,1.977436,4.521988,790.164667,0.47347,32,3.666667,0.045604
continuation_candidate,touch,0.786,4h,10,3,-0.015009,0.033814,0.009328,0.3333,1.0,15,1.209848,12.267514,977.736667,0.274753,44,4.666667,0.053333
continuation_candidate,touch,0.786,4h,20,3,-0.01783,0.042876,0.01155,0.3333,1.0,15,1.209848,12.267514,977.736667,0.274753,44,4.666667,0.053333
continuation_candidate,touch,0.786,4h,5,3,-0.020017,0.028123,0.00783,0.0,0.6667,15,1.209848,12.267514,977.736667,0.274753,44,4.666667,0.053333
continuation_candidate,touch,0.786,4h,50,3,-0.105585,0.130024,0.012284,0.0,1.0,15,1.209848,12.267514,977.736667,0.274753,44,4.666667,0.053333
continuation_candidate,touch,1,4h,10,4,-0.049302,0.057387,0.005665,0.25,0.5,20,1.882917,6.805025,1024.25,0.345406,33.75,3,0.035
continuation_candidate,touch,1,4h,20,4,-0.0606,0.092211,0.008519,0.0,0.5,20,1.882917,6.805025,1024.25,0.345406,33.75,3,0.035
continuation_candidate,touch,1,4h,5,4,-0.026017,0.038653,0.001979,0.0,0.5,20,1.882917,6.805025,1024.25,0.345406,33.75,3,0.035
continuation_candidate,touch,1,4h,50,4,-0.095989,0.141863,0.008519,0.0,0.5,20,1.882917,6.805025,1024.25,0.345406,33.75,3,0.035
failure_candidate,above,0.382,4h,10,1,0.011993,0.027242,0.020107,1.0,1.0,20,0.829008,9.075829,771.982,0.259287,25,7,0.02
failure_candidate,above,0.382,4h,20,1,0.016626,0.031954,0.020107,1.0,1.0,20,0.829008,9.075829,771.982,0.259287,25,7,0.02
failure_candidate,above,0.382,4h,5,1,0.006513,0.006896,0.020107,1.0,1.0,20,0.829008,9.075829,771.982,0.259287,25,7,0.02
failure_candidate,above,0.382,4h,50,1,-0.021709,0.034191,0.040492,0.0,1.0,20,0.829008,9.075829,771.982,0.259287,25,7,0.02
failure_candidate,cross,0.236,4h,10,2,-0.034396,0.038782,0.008081,1.0,1.0,13.5,1.271589,7.309283,1672.538,0.761828,15.5,4,0.06
failure_candidate,cross,0.236,4h,20,2,-0.036098,0.054847,0.008081,1.0,1.0,13.5,1.271589,7.309283,1672.538,0.761828,15.5,4,0.06
failure_candidate,cross,0.236,4h,5,2,-0.015483,0.019186,0.008081,1.0,1.0,13.5,1.271589,7.309283,1672.538,0.761828,15.5,4,0.06
failure_candidate,cross,0.236,4h,50,2,-0.036281,0.062469,0.015486,0.5,1.0,13.5,1.271589,7.309283,1672.538,0.761828,15.5,4,0.06
failure_candidate,cross,0.5,4h,10,3,0.019071,0.034531,0.001968,1.0,0.0,14.666667,0.397012,27.896102,1057.666667,0.324233,24.666667,4,0.04
failure_candidate,cross,0.5,4h,20,3,0.00781,0.046568,0.015218,0.3333,0.6667,14.666667,0.397012,27.896102,1057.666667,0.324233,24.666667,4,0.04
failure_candidate,cross,0.5,4h,5,3,0.017432,0.022991,0.001968,1.0,0.0,14.666667,0.397012,27.896102,1057.666667,0.324233,24.666667,4,0.04
failure_candidate,cross,0.5,4h,50,3,-0.013463,0.046785,0.037264,0.3333,0.6667,14.666667,0.397012,27.896102,1057.666667,0.324233,24.666667,4,0.04
failure_candidate,cross,0.618,4h,10,2,-0.012623,0.023542,0.005897,1.0,0.5,19.5,1.869209,5.406551,730.769,0.265774,16.5,10,0.16
failure_candidate,cross,0.618,4h,20,2,0.000385,0.034006,0.005897,1.0,0.5,19.5,1.869209,5.406551,730.769,0.265774,16.5,10,0.16
failure_candidate,cross,0.618,4h,5,2,-0.001453,0.013593,0.005618,1.0,0.5,19.5,1.869209,5.406551,730.769,0.265774,16.5,10,0.16
failure_candidate,cross,0.618,4h,50,2,-0.106931,0.043598,0.083657,0.5,0.5,19.5,1.869209,5.406551,730.769,0.265774,16.5,10,0.16
failure_candidate,cross,0.786,4h,10,2,0.018458,0.029991,0.008589,0.5,1.0,20,1.501483,4.377959,1812.474,0.280803,27.5,10.5,0.11
failure_candidate,cross,0.786,4h,20,2,0.01899,0.033508,0.013229,0.5,1.0,20,1.501483,4.377959,1812.474,0.280803,27.5,10.5,0.11
failure_candidate,cross,0.786,4h,5,2,0.010377,0.027304,0.008589,1.0,0.5,20,1.501483,4.377959,1812.474,0.280803,27.5,10.5,0.11
failure_candidate,cross,0.786,4h,50,2,0.013416,0.033508,0.043367,0.0,1.0,20,1.501483,4.377959,1812.474,0.280803,27.5,10.5,0.11
failure_candidate,cross,1,4h,10,1,0.033701,0.039906,0.003739,1.0,1.0,20,1.491557,4.822994,931.0,0.409592,24,4,0.04
failure_candidate,cross,1,4h,20,1,0.025862,0.046941,0.003739,1.0,1.0,20,1.491557,4.822994,931.0,0.409592,24,4,0.04
failure_candidate,cross,1,4h,5,1,0.028851,0.037815,0.003739,1.0,1.0,20,1.491557,4.822994,931.0,0.409592,24,4,0.04
failure_candidate,cross,1,4h,50,1,-0.012623,0.046941,0.028663,0.0,1.0,20,1.491557,4.822994,931.0,0.409592,24,4,0.04
failure_candidate,touch,0.236,4h,10,1,0.003769,0.012678,0.018844,0.0,1.0,20,1.719169,5.925081,765.46,0.102161,10,19,0.22
failure_candidate,touch,0.236,4h,20,1,-0.008781,0.012678,0.018844,1.0,1.0,20,1.719169,5.925081,765.46,0.102161,10,19,0.22
failure_candidate,touch,0.236,4h,5,1,-0.003218,0.006589,0.018844,1.0,1.0,20,1.719169,5.925081,765.46,0.102161,10,19,0.22
failure_candidate,touch,0.236,4h,50,1,-0.019741,0.039123,0.019459,1.0,1.0,20,1.719169,5.925081,765.46,0.102161,10,19,0.22
failure_candidate,touch,0.382,4h,10,1,0.004458,0.00993,0.008953,1.0,1.0,18,1.196424,8.597929,1336.52,0.045958,11,12,0.08
failure_candidate,touch,0.382,4h,20,1,0.028725,0.032219,0.008953,1.0,1.0,18,1.196424,8.597929,1336.52,0.045958,11,12,0.08
failure_candidate,touch,0.382,4h,5,1,0.004345,0.006061,0.008953,1.0,1.0,18,1.196424,8.597929,1336.52,0.045958,11,12,0.08
failure_candidate,touch,0.382,4h,50,1,-0.009992,0.032219,0.016153,0.0,1.0,18,1.196424,8.597929,1336.52,0.045958,11,12,0.08
failure_candidate,touch,0.618,4h,10,1,0.015792,0.020322,0.012749,1.0,1.0,20,0.58378,15.085193,1705.77,0.010385,2,5,0.06
failure_candidate,touch,0.618,4h,20,1,0.0356,0.043121,0.012749,1.0,1.0,20,0.58378,15.085193,1705.77,0.010385,2,5,0.06
failure_candidate,touch,0.618,4h,5,1,0.002002,0.007191,0.012749,1.0,1.0,20,0.58378,15.085193,1705.77,0.010385,2,5,0.06
failure_candidate,touch,0.618,4h,50,1,0.053328,0.090773,0.012749,1.0,1.0,20,0.58378,15.085193,1705.77,0.010385,2,5,0.06
reaction_candidate,above,0.236,4h,10,2,0.006731,0.0199,0.0199,1.0,0.5,14.5,4.225494,1.791097,1449.288,1.840772,4.5,5.5,0.04
reaction_candidate,above,0.236,4h,20,2,0.004628,0.023405,0.023405,1.0,0.5,14.5,4.225494,1.791097,1449.288,1.840772,4.5,5.5,0.04
reaction_candidate,above,0.236,4h,5,2,-0.00452,0.0199,0.0199,1.0,0.5,14.5,4.225494,1.791097,1449.288,1.840772,4.5,5.5,0.04
reaction_candidate,above,0.236,4h,50,2,-0.000369,0.035523,0.035523,1.0,0.5,14.5,4.225494,1.791097,1449.288,1.840772,4.5,5.5,0.04
reaction_candidate,above,0.382,4h,10,1,0.003769,0.018844,0.018844,1.0,0.0,1,1.719169,5.925081,1170.23,0.683402,17,10,0.16
reaction_candidate,above,0.382,4h,20,1,-0.008781,0.018844,0.018844,1.0,0.0,1,1.719169,5.925081,1170.23,0.683402,17,10,0.16
reaction_candidate,above,0.382,4h,5,1,-0.003218,0.018844,0.018844,1.0,0.0,1,1.719169,5.925081,1170.23,0.683402,17,10,0.16
reaction_candidate,above,0.382,4h,50,1,-0.019741,0.039123,0.039123,0.0,1.0,1,1.719169,5.925081,1170.23,0.683402,17,10,0.16
reaction_candidate,above,0.5,4h,10,1,-0.011843,0.01803,0.01803,0.0,1.0,20,3.727578,1.759916,1862.5,1.075861,10,14,0.14
reaction_candidate,above,0.5,4h,20,1,0.006186,0.01803,0.01803,1.0,1.0,20,3.727578,1.759916,1862.5,1.075861,10,14,0.14
reaction_candidate,above,0.5,4h,5,1,-0.006664,0.01803,0.01803,1.0,1.0,20,3.727578,1.759916,1862.5,1.075861,10,14,0.14
reaction_candidate,above,0.5,4h,50,1,-0.008072,0.043912,0.043912,1.0,1.0,20,3.727578,1.759916,1862.5,1.075861,10,14,0.14
reaction_candidate,above,0.618,4h,10,1,-0.011427,0.021961,0.021961,0.0,1.0,20,1.690354,7.254392,1128.48,0.429395,40,10,0.16
reaction_candidate,above,0.618,4h,20,1,-0.023135,0.029251,0.029251,0.0,1.0,20,1.690354,7.254392,1128.48,0.429395,40,10,0.16
reaction_candidate,above,0.618,4h,5,1,-0.004111,0.009244,0.009244,1.0,0.0,20,1.690354,7.254392,1128.48,0.429395,40,10,0.16
reaction_candidate,above,0.618,4h,50,1,-0.023876,0.054838,0.054838,0.0,1.0,20,1.690354,7.254392,1128.48,0.429395,40,10,0.16
reaction_candidate,below,0.5,4h,10,1,0.006462,0.010978,0.010978,1.0,0.0,10,3.803237,2.020361,1249.5,1.017183,0,0,0.02439
reaction_candidate,below,0.5,4h,20,1,-0.034867,0.046362,0.046362,1.0,0.0,10,3.803237,2.020361,1249.5,1.017183,0,0,0.02439
reaction_candidate,below,0.5,4h,5,1,0.006285,0.008434,0.008434,1.0,0.0,10,3.803237,2.020361,1249.5,1.017183,0,0,0.02439
reaction_candidate,below,0.5,4h,50,1,-0.157248,0.168852,0.168852,1.0,0.0,10,3.803237,2.020361,1249.5,1.017183,0,0,0.02439
reaction_candidate,cross,0.236,4h,10,1,-0.00153,0.009689,0.009689,0.0,1.0,20,0.717689,11.608696,821.54,0.400083,49,6,0.08
reaction_candidate,cross,0.236,4h,20,1,0.017631,0.029526,0.029526,0.0,1.0,20,0.717689,11.608696,821.54,0.400083,49,6,0.08
reaction_candidate,cross,0.236,4h,5,1,-0.004233,0.009064,0.009064,1.0,1.0,20,0.717689,11.608696,821.54,0.400083,49,6,0.08
reaction_candidate,cross,0.236,4h,50,1,0.02797,0.055813,0.055813,0.0,1.0,20,0.717689,11.608696,821.54,0.400083,49,6,0.08
reaction_candidate,touch,0.236,4h,10,2,-0.006657,0.020904,0.020904,0.0,1.0,7.5,3.004367,3.130203,570.5,0.238237,24,18,0.16
reaction_candidate,touch,0.236,4h,20,2,-0.003342,0.02278,0.02278,0.0,1.0,7.5,3.004367,3.130203,570.5,0.238237,24,18,0.16
reaction_candidate,touch,0.236,4h,5,2,-0.000373,0.0124,0.0124,0.0,1.0,7.5,3.004367,3.130203,570.5,0.238237,24,18,0.16
reaction_candidate,touch,0.236,4h,50,2,-0.025237,0.04264,0.04264,1.0,1.0,7.5,3.004367,3.130203,570.5,0.238237,24,18,0.16
reaction_candidate,touch,0.382,4h,10,5,0.002084,0.015798,0.015798,0.4,0.6,12.2,1.772809,79.338921,963.2512,0.566922,19.4,9.2,0.124
reaction_candidate,touch,0.382,4h,20,5,-0.008712,0.021139,0.021139,0.6,0.8,12.2,1.772809,79.338921,963.2512,0.566922,19.4,9.2,0.124
reaction_candidate,touch,0.382,4h,5,5,-0.005095,0.012921,0.012921,0.8,0.6,12.2,1.772809,79.338921,963.2512,0.566922,19.4,9.2,0.124
reaction_candidate,touch,0.382,4h,50,5,-0.023542,0.047869,0.047869,0.8,1.0,12.2,1.772809,79.338921,963.2512,0.566922,19.4,9.2,0.124
reaction_candidate,touch,0.5,4h,10,1,0.003554,0.014725,0.014725,1.0,1.0,20,0.183606,41.61039,1710.5,0.253353,13,7,0.08
reaction_candidate,touch,0.5,4h,20,1,-0.006041,0.024111,0.024111,0.0,1.0,20,0.183606,41.61039,1710.5,0.253353,13,7,0.08
reaction_candidate,touch,0.5,4h,5,1,-0.007134,0.00927,0.00927,0.0,1.0,20,0.183606,41.61039,1710.5,0.253353,13,7,0.08
reaction_candidate,touch,0.5,4h,50,1,0.052506,0.064158,0.064158,1.0,1.0,20,0.183606,41.61039,1710.5,0.253353,13,7,0.08
reaction_candidate,touch,0.618,4h,10,2,0.027339,0.041701,0.041701,1.0,0.5,12,2.536626,8.605375,1316.206,0.209658,2,8.5,0.14
reaction_candidate,touch,0.618,4h,20,2,0.040222,0.054274,0.054274,1.0,0.5,12,2.536626,8.605375,1316.206,0.209658,2,8.5,0.14
reaction_candidate,touch,0.618,4h,5,2,-0.000862,0.010076,0.010076,1.0,0.5,12,2.536626,8.605375,1316.206,0.209658,2,8.5,0.14
reaction_candidate,touch,0.618,4h,50,2,0.062213,0.086129,0.086129,1.0,1.0,12,2.536626,8.605375,1316.206,0.209658,2,8.5,0.14
reaction_candidate,touch,0.786,4h,10,1,-0.011843,0.01803,0.01803,0.0,1.0,20,3.727578,1.759916,1819.96,1.020687,10,15,0.2
reaction_candidate,touch,0.786,4h,20,1,0.006186,0.01803,0.01803,1.0,1.0,20,3.727578,1.759916,1819.96,1.020687,10,15,0.2
reaction_candidate,touch,0.786,4h,5,1,-0.006664,0.01803,0.01803,1.0,1.0,20,3.727578,1.759916,1819.96,1.020687,10,15,0.2
reaction_candidate,touch,0.786,4h,50,1,-0.008072,0.043912,0.043912,1.0,1.0,20,3.727578,1.759916,1819.96,1.020687,10,15,0.2
reaction_candidate,touch,1,4h,10,4,0.005058,0.01479,0.01479,0.75,0.5,16,3.870713,2.350912,1087.75,0.807579,24,8,0.115101
reaction_candidate,touch,1,4h,20,4,-0.009452,0.02428,0.02428,0.5,0.75,16,3.870713,2.350912,1087.75,0.807579,24,8,0.115101
reaction_candidate,touch,1,4h,5,4,0.005475,0.01359,0.01359,0.5,0.5,16,3.870713,2.350912,1087.75,0.807579,24,8,0.115101
reaction_candidate,touch,1,4h,50,4,-0.100085,0.149842,0.149842,0.25,1.0,16,3.870713,2.350912,1087.75,0.807579,24,8,0.115101
rejection_candidate,above,0.382,4h,10,2,0.011836,0.028034,0.019568,0.5,1.0,7,1.297211,10.039773,1057.982,0.40513,4,6,0.05
rejection_candidate,above,0.382,4h,20,2,0.023121,0.037822,0.019568,1.0,1.0,7,1.297211,10.039773,1057.982,0.40513,4,6,0.05
rejection_candidate,above,0.382,4h,5,2,0.017681,0.021229,0.011901,1.0,1.0,7,1.297211,10.039773,1057.982,0.40513,4,6,0.05
rejection_candidate,above,0.382,4h,50,2,0.02275,0.050028,0.019568,1.0,1.0,7,1.297211,10.039773,1057.982,0.40513,4,6,0.05
rejection_candidate,above,0.786,4h,10,1,0.024927,0.026699,0.003586,1.0,0.0,20,2.452389,4.228266,1310.29,0.722024,0,0,0.0
rejection_candidate,above,0.786,4h,20,1,0.034122,0.047869,0.003586,1.0,0.0,20,2.452389,4.228266,1310.29,0.722024,0,0,0.0
rejection_candidate,above,0.786,4h,5,1,0.011749,0.014673,0.003586,1.0,0.0,20,2.452389,4.228266,1310.29,0.722024,0,0,0.0
rejection_candidate,above,0.786,4h,50,1,0.052261,0.095737,0.003586,1.0,0.0,20,2.452389,4.228266,1310.29,0.722024,0,0,0.0
rejection_candidate,below,0.5,4h,10,1,-0.021844,0.030392,0.005702,1.0,0.0,20,0.064654,161.816327,705.5,0.438723,0,1,0.0
rejection_candidate,below,0.5,4h,20,1,-0.052545,0.066395,0.005702,1.0,0.0,20,0.064654,161.816327,705.5,0.438723,0,1,0.0
rejection_candidate,below,0.5,4h,5,1,-0.005883,0.014829,0.002484,1.0,0.0,20,0.064654,161.816327,705.5,0.438723,0,1,0.0
rejection_candidate,below,0.5,4h,50,1,-0.141441,0.148598,0.005702,1.0,0.0,20,0.064654,161.816327,705.5,0.438723,0,1,0.0
rejection_candidate,below,0.618,4h,10,1,-0.021844,0.030392,0.005702,1.0,0.0,20,0.064654,161.816327,647.52,0.36222,0,1,0.0
rejection_candidate,below,0.618,4h,20,1,-0.052545,0.066395,0.005702,1.0,0.0,20,0.064654,161.816327,647.52,0.36222,0,1,0.0
rejection_candidate,below,0.618,4h,5,1,-0.005883,0.014829,0.002484,1.0,0.0,20,0.064654,161.816327,647.52,0.36222,0,1,0.0
rejection_candidate,below,0.618,4h,50,1,-0.141441,0.148598,0.005702,1.0,0.0,20,0.064654,161.816327,647.52,0.36222,0,1,0.0
rejection_candidate,cross,0.236,4h,10,2,-0.01213,0.025656,0.002547,1.0,0.0,11.5,0.833508,11.917401,743.248,0.028672,19,4,0.01
rejection_candidate,cross,0.236,4h,20,2,-0.017484,0.037225,0.015379,0.5,0.5,11.5,0.833508,11.917401,743.248,0.028672,19,4,0.01
rejection_candidate,cross,0.236,4h,5,2,0.002649,0.017711,0.002547,1.0,0.0,11.5,0.833508,11.917401,743.248,0.028672,19,4,0.01
rejection_candidate,cross,0.236,4h,50,2,-0.062799,0.046818,0.038505,0.5,0.5,11.5,0.833508,11.917401,743.248,0.028672,19,4,0.01
rejection_candidate,touch,0.236,4h,10,3,-0.002948,0.027952,0.014178,0.3333,0.6667,13.666667,2.747616,19.5564,1206.312,0.816829,15,6.333333,0.101515
rejection_candidate,touch,0.236,4h,20,3,-0.017839,0.035498,0.018686,0.6667,0.6667,13.666667,2.747616,19.5564,1206.312,0.816829,15,6.333333,0.101515
rejection_candidate,touch,0.236,4h,5,3,-0.005397,0.014076,0.007757,1.0,0.0,13.666667,2.747616,19.5564,1206.312,0.816829,15,6.333333,0.101515
rejection_candidate,touch,0.236,4h,50,3,-0.103624,0.117593,0.018896,0.6667,0.6667,13.666667,2.747616,19.5564,1206.312,0.816829,15,6.333333,0.101515
rejection_candidate,touch,0.382,4h,10,2,0.007683,0.027133,0.007307,1.0,0.5,13.5,1.612465,8.852475,634.376,0.263321,19.5,2.5,0.02
rejection_candidate,touch,0.382,4h,20,2,0.026051,0.037719,0.013845,0.5,0.5,13.5,1.612465,8.852475,634.376,0.263321,19.5,2.5,0.02
rejection_candidate,touch,0.382,4h,5,2,-0.001455,0.021121,0.007307,1.0,0.5,13.5,1.612465,8.852475,634.376,0.263321,19.5,2.5,0.02
rejection_candidate,touch,0.382,4h,50,2,0.044144,0.061652,0.038993,0.5,0.5,13.5,1.612465,8.852475,634.376,0.263321,19.5,2.5,0.02
rejection_candidate,touch,0.5,4h,10,2,-0.00337,0.044941,0.0033,1.0,0.0,20,2.342084,3.671773,1491.0,1.019333,11,1.5,0.01
rejection_candidate,touch,0.5,4h,20,2,-0.007198,0.050046,0.0033,1.0,0.0,20,2.342084,3.671773,1491.0,1.019333,11,1.5,0.01
rejection_candidate,touch,0.5,4h,5,2,0.009495,0.026947,0.0033,1.0,0.0,20,2.342084,3.671773,1491.0,1.019333,11,1.5,0.01
