rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
14,LOW SAMPLE,continuation_candidate,5,above,0.236,4h,2,0.014839,0.013129,30,-0.010277,0.0,1.0,5.5,0.06,14,1.926694,4.640054,692.036,0.422861
15,LOW SAMPLE,continuation_candidate,5,cross,0.5,4h,2,0.011974,0.011932,32,-0.003639,0.0,0.5,3,0.05,13.5,1.621825,4.485535,1696.0,0.875503
1,LOW SAMPLE,continuation_candidate,10,above,0.382,4h,1,0.087236,0.000799,20,-0.086124,0.0,0.0,1,0.05,20,2.954198,2.238434,1409.294,0.5517
2,LOW SAMPLE,continuation_candidate,10,touch,0.618,4h,3,0.061414,0.003671,32,-0.048819,0.0,1.0,3.666667,0.045604,15.666667,1.977436,4.521988,790.164667,0.47347
3,LOW SAMPLE,continuation_candidate,10,touch,1,4h,4,0.057387,0.005665,33.75,-0.049302,0.25,0.5,3,0.035,20,1.882917,6.805025,1024.25,0.345406
4,LOW SAMPLE,continuation_candidate,10,above,1,4h,1,0.052485,0.00346,29,-0.041063,0.0,1.0,5,0.129032,5,1.044178,5.944024,347.0,0.423358
5,ok,continuation_candidate,10,cross,0.786,4h,6,0.044934,0.011055,26.666667,-0.006692,0.1667,0.5,4,0.053611,12.5,1.503154,5.599623,1079.729,0.516922
6,ok,continuation_candidate,10,touch,0.5,4h,6,0.037345,0.006611,41.5,-0.01639,0.1667,0.6667,2.5,0.034603,13.666667,1.453883,13.42917,1037.25,0.295347
7,ok,continuation_candidate,10,cross,0.236,4h,5,0.036492,0.009668,21.6,-0.004907,0.2,0.4,4.4,0.044,11.6,2.212445,12.585928,960.108,0.681775
8,ok,continuation_candidate,10,touch,0.236,4h,5,0.034682,0.008523,39.2,-0.006832,0.2,1.0,11,0.128,11,2.014435,5.250977,756.912,0.255071
9,LOW SAMPLE,continuation_candidate,10,touch,0.786,4h,3,0.033814,0.009328,44,-0.015009,0.3333,1.0,4.666667,0.053333,15,1.209848,12.267514,977.736667,0.274753
10,LOW SAMPLE,continuation_candidate,10,touch,0.382,4h,4,0.030285,0.00493,44.5,-0.013067,0.0,1.0,8.25,0.085,13.75,1.70898,7.467525,822.369,0.409394
11,LOW SAMPLE,continuation_candidate,10,cross,1,4h,2,0.023763,0.009882,45.5,0.007756,0.0,0.5,8.5,0.13,15,1.482666,16.400791,990.5,0.560601
12,LOW SAMPLE,continuation_candidate,10,above,0.236,4h,2,0.022034,0.015801,30,-0.006262,0.5,1.0,5.5,0.06,14,1.926694,4.640054,692.036,0.422861
13,LOW SAMPLE,continuation_candidate,10,cross,0.618,4h,3,0.020345,0.01445,32.333333,0.013982,0.3333,0.3333,8.666667,0.126667,15.333333,1.312587,18.95861,1207.235333,0.38704
14,ok,continuation_candidate,10,cross,0.382,4h,6,0.016235,0.014175,37.333333,0.003647,0.1667,0.5,6.666667,0.07,13.666667,0.782858,22.818171,1338.372667,0.811415
15,LOW SAMPLE,continuation_candidate,10,cross,0.5,4h,2,0.014292,0.014101,32,0.007395,0.0,0.5,3,0.05,13.5,1.621825,4.485535,1696.0,0.875503
1,LOW SAMPLE,continuation_candidate,20,above,0.382,4h,1,0.128694,0.000799,20,-0.116529,0.0,0.0,1,0.05,20,2.954198,2.238434,1409.294,0.5517
2,LOW SAMPLE,continuation_candidate,20,above,1,4h,1,0.119311,0.00346,29,-0.116202,0.0,1.0,5,0.129032,5,1.044178,5.944024,347.0,0.423358
3,LOW SAMPLE,continuation_candidate,20,touch,0.618,4h,3,0.107346,0.003671,32,-0.096023,0.0,1.0,3.666667,0.045604,15.666667,1.977436,4.521988,790.164667,0.47347
4,LOW SAMPLE,continuation_candidate,20,touch,1,4h,4,0.092211,0.008519,33.75,-0.0606,0.0,0.5,3,0.035,20,1.882917,6.805025,1024.25,0.345406
5,ok,continuation_candidate,20,cross,0.786,4h,6,0.065083,0.020964,26.666667,-0.025454,0.5,0.5,4,0.053611,12.5,1.503154,5.599623,1079.729,0.516922
6,ok,continuation_candidate,20,touch,0.5,4h,6,0.055668,0.007722,41.5,-0.028072,0.1667,0.6667,2.5,0.034603,13.666667,1.453883,13.42917,1037.25,0.295347
7,LOW SAMPLE,continuation_candidate,20,touch,0.382,4h,4,0.04298,0.006425,44.5,-0.012231,0.25,1.0,8.25,0.085,13.75,1.70898,7.467525,822.369,0.409394
8,LOW SAMPLE,continuation_candidate,20,touch,0.786,4h,3,0.042876,0.01155,44,-0.01783,0.3333,1.0,4.666667,0.053333,15,1.209848,12.267514,977.736667,0.274753
9,LOW SAMPLE,continuation_candidate,20,above,0.236,4h,2,0.040043,0.015801,30,-0.019791,0.5,1.0,5.5,0.06,14,1.926694,4.640054,692.036,0.422861
10,ok,continuation_candidate,20,cross,0.236,4h,5,0.038428,0.015508,21.6,-0.019503,0.6,0.6,4.4,0.044,11.6,2.212445,12.585928,960.108,0.681775
11,ok,continuation_candidate,20,touch,0.236,4h,5,0.038026,0.010628,39.2,-0.007469,0.2,1.0,11,0.128,11,2.014435,5.250977,756.912,0.255071
12,ok,continuation_candidate,20,cross,0.382,4h,6,0.024995,0.024547,37.333333,-0.006926,0.1667,0.6667,6.666667,0.07,13.666667,0.782858,22.818171,1338.372667,0.811415
13,LOW SAMPLE,continuation_candidate,20,cross,0.618,4h,3,0.024867,0.017837,32.333333,0.006165,0.6667,0.6667,8.666667,0.126667,15.333333,1.312587,18.95861,1207.235333,0.38704
14,LOW SAMPLE,continuation_candidate,20,cross,1,4h,2,0.023763,0.009882,45.5,0.013821,0.5,0.5,8.5,0.13,15,1.482666,16.400791,990.5,0.560601
15,LOW SAMPLE,continuation_candidate,20,cross,0.5,4h,2,0.020032,0.019622,32,0.000798,0.5,0.5,3,0.05,13.5,1.621825,4.485535,1696.0,0.875503
1,LOW SAMPLE,continuation_candidate,50,above,1,4h,1,0.174189,0.00346,29,-0.162659,0.0,1.0,5,0.129032,5,1.044178,5.944024,347.0,0.423358
2,LOW SAMPLE,continuation_candidate,50,touch,0.618,4h,3,0.170464,0.003671,32,-0.149651,0.0,1.0,3.666667,0.045604,15.666667,1.977436,4.521988,790.164667,0.47347
3,LOW SAMPLE,continuation_candidate,50,touch,1,4h,4,0.141863,0.008519,33.75,-0.095989,0.0,0.5,3,0.035,20,1.882917,6.805025,1024.25,0.345406
4,LOW SAMPLE,continuation_candidate,50,touch,0.786,4h,3,0.130024,0.012284,44,-0.105585,0.0,1.0,4.666667,0.053333,15,1.209848,12.267514,977.736667,0.274753
5,LOW SAMPLE,continuation_candidate,50,above,0.382,4h,1,0.128694,0.000799,20,-0.116529,0.0,0.0,1,0.05,20,2.954198,2.238434,1409.294,0.5517
6,LOW SAMPLE,continuation_candidate,50,cross,1,4h,2,0.117049,0.009882,45.5,-0.048519,0.0,0.5,8.5,0.13,15,1.482666,16.400791,990.5,0.560601
7,LOW SAMPLE,continuation_candidate,50,touch,0.382,4h,4,0.116489,0.006425,44.5,-0.064581,0.0,1.0,8.25,0.085,13.75,1.70898,7.467525,822.369,0.409394
8,ok,continuation_candidate,50,touch,0.5,4h,6,0.111634,0.008089,41.5,-0.070923,0.0,0.6667,2.5,0.034603,13.666667,1.453883,13.42917,1037.25,0.295347
9,LOW SAMPLE,continuation_candidate,50,above,0.236,4h,2,0.086571,0.040535,30,-0.033363,0.5,1.0,5.5,0.06,14,1.926694,4.640054,692.036,0.422861
10,ok,continuation_candidate,50,touch,0.236,4h,5,0.084434,0.014394,39.2,-0.017166,0.0,1.0,11,0.128,11,2.014435,5.250977,756.912,0.255071
11,ok,continuation_candidate,50,cross,0.786,4h,6,0.081837,0.032425,26.666667,-0.021388,0.3333,0.5,4,0.053611,12.5,1.503154,5.599623,1079.729,0.516922
12,LOW SAMPLE,continuation_candidate,50,cross,0.618,4h,3,0.043416,0.032152,32.333333,-0.004035,0.3333,1.0,8.666667,0.126667,15.333333,1.312587,18.95861,1207.235333,0.38704
13,ok,continuation_candidate,50,cross,0.236,4h,5,0.042487,0.038069,21.6,-0.030757,0.6,0.8,4.4,0.044,11.6,2.212445,12.585928,960.108,0.681775
14,ok,continuation_candidate,50,cross,0.382,4h,6,0.040965,0.036035,37.333333,0.002177,0.3333,0.6667,6.666667,0.07,13.666667,0.782858,22.818171,1338.372667,0.811415
15,LOW SAMPLE,continuation_candidate,50,cross,0.5,4h,2,0.037707,0.038099,32,-0.006146,0.5,0.5,3,0.05,13.5,1.621825,4.485535,1696.0,0.875503
1,LOW SAMPLE,failure_candidate,5,cross,1,4h,1,0.037815,0.003739,24,0.028851,1.0,1.0,4,0.04,20,1.491557,4.822994,931.0,0.409592
2,LOW SAMPLE,failure_candidate,5,cross,0.786,4h,2,0.027304,0.008589,27.5,0.010377,1.0,0.5,10.5,0.11,20,1.501483,4.377959,1812.474,0.280803
3,LOW SAMPLE,failure_candidate,5,cross,0.5,4h,3,0.022991,0.001968,24.666667,0.017432,1.0,0.0,4,0.04,14.666667,0.397012,27.896102,1057.666667,0.324233
4,LOW SAMPLE,failure_candidate,5,cross,0.236,4h,2,0.019186,0.008081,15.5,-0.015483,1.0,1.0,4,0.06,13.5,1.271589,7.309283,1672.538,0.761828
5,LOW SAMPLE,failure_candidate,5,cross,0.618,4h,2,0.013593,0.005618,16.5,-0.001453,1.0,0.5,10,0.16,19.5,1.869209,5.406551,730.769,0.265774
6,LOW SAMPLE,failure_candidate,5,touch,0.618,4h,1,0.007191,0.012749,2,0.002002,1.0,1.0,5,0.06,20,0.58378,15.085193,1705.77,0.010385
7,LOW SAMPLE,failure_candidate,5,above,0.382,4h,1,0.006896,0.020107,25,0.006513,1.0,1.0,7,0.02,20,0.829008,9.075829,771.982,0.259287
8,LOW SAMPLE,failure_candidate,5,touch,0.236,4h,1,0.006589,0.018844,10,-0.003218,1.0,1.0,19,0.22,20,1.719169,5.925081,765.46,0.102161
9,LOW SAMPLE,failure_candidate,5,touch,0.382,4h,1,0.006061,0.008953,11,0.004345,1.0,1.0,12,0.08,18,1.196424,8.597929,1336.52,0.045958
1,LOW SAMPLE,failure_candidate,10,cross,1,4h,1,0.039906,0.003739,24,0.033701,1.0,1.0,4,0.04,20,1.491557,4.822994,931.0,0.409592
2,LOW SAMPLE,failure_candidate,10,cross,0.236,4h,2,0.038782,0.008081,15.5,-0.034396,1.0,1.0,4,0.06,13.5,1.271589,7.309283,1672.538,0.761828
3,LOW SAMPLE,failure_candidate,10,cross,0.5,4h,3,0.034531,0.001968,24.666667,0.019071,1.0,0.0,4,0.04,14.666667,0.397012,27.896102,1057.666667,0.324233
4,LOW SAMPLE,failure_candidate,10,cross,0.786,4h,2,0.029991,0.008589,27.5,0.018458,0.5,1.0,10.5,0.11,20,1.501483,4.377959,1812.474,0.280803
5,LOW SAMPLE,failure_candidate,10,above,0.382,4h,1,0.027242,0.020107,25,0.011993,1.0,1.0,7,0.02,20,0.829008,9.075829,771.982,0.259287
6,LOW SAMPLE,failure_candidate,10,cross,0.618,4h,2,0.023542,0.005897,16.5,-0.012623,1.0,0.5,10,0.16,19.5,1.869209,5.406551,730.769,0.265774
7,LOW SAMPLE,failure_candidate,10,touch,0.618,4h,1,0.020322,0.012749,2,0.015792,1.0,1.0,5,0.06,20,0.58378,15.085193,1705.77,0.010385
8,LOW SAMPLE,failure_candidate,10,touch,0.236,4h,1,0.012678,0.018844,10,0.003769,0.0,1.0,19,0.22,20,1.719169,5.925081,765.46,0.102161
9,LOW SAMPLE,failure_candidate,10,touch,0.382,4h,1,0.00993,0.008953,11,0.004458,1.0,1.0,12,0.08,18,1.196424,8.597929,1336.52,0.045958
1,LOW SAMPLE,failure_candidate,20,cross,0.236,4h,2,0.054847,0.008081,15.5,-0.036098,1.0,1.0,4,0.06,13.5,1.271589,7.309283,1672.538,0.761828
2,LOW SAMPLE,failure_candidate,20,cross,1,4h,1,0.046941,0.003739,24,0.025862,1.0,1.0,4,0.04,20,1.491557,4.822994,931.0,0.409592
3,LOW SAMPLE,failure_candidate,20,cross,0.5,4h,3,0.046568,0.015218,24.666667,0.00781,0.3333,0.6667,4,0.04,14.666667,0.397012,27.896102,1057.666667,0.324233
4,LOW SAMPLE,failure_candidate,20,touch,0.618,4h,1,0.043121,0.012749,2,0.0356,1.0,1.0,5,0.06,20,0.58378,15.085193,1705.77,0.010385
5,LOW SAMPLE,failure_candidate,20,cross,0.618,4h,2,0.034006,0.005897,16.5,0.000385,1.0,0.5,10,0.16,19.5,1.869209,5.406551,730.769,0.265774
6,LOW SAMPLE,failure_candidate,20,cross,0.786,4h,2,0.033508,0.013229,27.5,0.01899,0.5,1.0,10.5,0.11,20,1.501483,4.377959,1812.474,0.280803
7,LOW SAMPLE,failure_candidate,20,touch,0.382,4h,1,0.032219,0.008953,11,0.028725,1.0,1.0,12,0.08,18,1.196424,8.597929,1336.52,0.045958
8,LOW SAMPLE,failure_candidate,20,above,0.382,4h,1,0.031954,0.020107,25,0.016626,1.0,1.0,7,0.02,20,0.829008,9.075829,771.982,0.259287
9,LOW SAMPLE,failure_candidate,20,touch,0.236,4h,1,0.012678,0.018844,10,-0.008781,1.0,1.0,19,0.22,20,1.719169,5.925081,765.46,0.102161
1,LOW SAMPLE,failure_candidate,50,touch,0.618,4h,1,0.090773,0.012749,2,0.053328,1.0,1.0,5,0.06,20,0.58378,15.085193,1705.77,0.010385
2,LOW SAMPLE,failure_candidate,50,cross,0.236,4h,2,0.062469,0.015486,15.5,-0.036281,0.5,1.0,4,0.06,13.5,1.271589,7.309283,1672.538,0.761828
3,LOW SAMPLE,failure_candidate,50,cross,1,4h,1,0.046941,0.028663,24,-0.012623,0.0,1.0,4,0.04,20,1.491557,4.822994,931.0,0.409592
4,LOW SAMPLE,failure_candidate,50,cross,0.5,4h,3,0.046785,0.037264,24.666667,-0.013463,0.3333,0.6667,4,0.04,14.666667,0.397012,27.896102,1057.666667,0.324233
5,LOW SAMPLE,failure_candidate,50,cross,0.618,4h,2,0.043598,0.083657,16.5,-0.106931,0.5,0.5,10,0.16,19.5,1.869209,5.406551,730.769,0.265774
6,LOW SAMPLE,failure_candidate,50,touch,0.236,4h,1,0.039123,0.019459,10,-0.019741,1.0,1.0,19,0.22,20,1.719169,5.925081,765.46,0.102161
7,LOW SAMPLE,failure_candidate,50,above,0.382,4h,1,0.034191,0.040492,25,-0.021709,0.0,1.0,7,0.02,20,0.829008,9.075829,771.982,0.259287
8,LOW SAMPLE,failure_candidate,50,cross,0.786,4h,2,0.033508,0.043367,27.5,0.013416,0.0,1.0,10.5,0.11,20,1.501483,4.377959,1812.474,0.280803
9,LOW SAMPLE,failure_candidate,50,touch,0.382,4h,1,0.032219,0.016153,11,-0.009992,0.0,1.0,12,0.08,18,1.196424,8.597929,1336.52,0.045958
1,LOW SAMPLE,reaction_candidate,5,above,0.236,4h,2,0.0199,0.0199,4.5,-0.00452,1.0,0.5,5.5,0.04,14.5,4.225494,1.791097,1449.288,1.840772
2,LOW SAMPLE,reaction_candidate,5,above,0.382,4h,1,0.018844,0.018844,17,-0.003218,1.0,0.0,10,0.16,1,1.719169,5.925081,1170.23,0.683402
3,LOW SAMPLE,reaction_candidate,5,above,0.5,4h,1,0.01803,0.01803,10,-0.006664,1.0,1.0,14,0.14,20,3.727578,1.759916,1862.5,1.075861
4,LOW SAMPLE,reaction_candidate,5,touch,0.786,4h,1,0.01803,0.01803,10,-0.006664,1.0,1.0,15,0.2,20,3.727578,1.759916,1819.96,1.020687
5,LOW SAMPLE,reaction_candidate,5,touch,1,4h,4,0.01359,0.01359,24,0.005475,0.5,0.5,8,0.115101,16,3.870713,2.350912,1087.75,0.807579
6,ok,reaction_candidate,5,touch,0.382,4h,5,0.012921,0.012921,19.4,-0.005095,0.8,0.6,9.2,0.124,12.2,1.772809,79.338921,963.2512,0.566922
7,LOW SAMPLE,reaction_candidate,5,touch,0.236,4h,2,0.0124,0.0124,24,-0.000373,0.0,1.0,18,0.16,7.5,3.004367,3.130203,570.5,0.238237
8,LOW SAMPLE,reaction_candidate,5,touch,0.618,4h,2,0.010076,0.010076,2,-0.000862,1.0,0.5,8.5,0.14,12,2.536626,8.605375,1316.206,0.209658
9,LOW SAMPLE,reaction_candidate,5,touch,0.5,4h,1,0.00927,0.00927,13,-0.007134,0.0,1.0,7,0.08,20,0.183606,41.61039,1710.5,0.253353
10,LOW SAMPLE,reaction_candidate,5,above,0.618,4h,1,0.009244,0.009244,40,-0.004111,1.0,0.0,10,0.16,20,1.690354,7.254392,1128.48,0.429395
11,LOW SAMPLE,reaction_candidate,5,cross,0.236,4h,1,0.009064,0.009064,49,-0.004233,1.0,1.0,6,0.08,20,0.717689,11.608696,821.54,0.400083
12,LOW SAMPLE,reaction_candidate,5,below,0.5,4h,1,0.008434,0.008434,0,0.006285,1.0,0.0,0,0.02439,10,3.803237,2.020361,1249.5,1.017183
1,LOW SAMPLE,reaction_candidate,10,touch,0.618,4h,2,0.041701,0.041701,2,0.027339,1.0,0.5,8.5,0.14,12,2.536626,8.605375,1316.206,0.209658
2,LOW SAMPLE,reaction_candidate,10,above,0.618,4h,1,0.021961,0.021961,40,-0.011427,0.0,1.0,10,0.16,20,1.690354,7.254392,1128.48,0.429395
3,LOW SAMPLE,reaction_candidate,10,touch,0.236,4h,2,0.020904,0.020904,24,-0.006657,0.0,1.0,18,0.16,7.5,3.004367,3.130203,570.5,0.238237
4,LOW SAMPLE,reaction_candidate,10,above,0.236,4h,2,0.0199,0.0199,4.5,0.006731,1.0,0.5,5.5,0.04,14.5,4.225494,1.791097,1449.288,1.840772
5,LOW SAMPLE,reaction_candidate,10,above,0.382,4h,1,0.018844,0.018844,17,0.003769,1.0,0.0,10,0.16,1,1.719169,5.925081,1170.23,0.683402
6,LOW SAMPLE,reaction_candidate,10,above,0.5,4h,1,0.01803,0.01803,10,-0.011843,0.0,1.0,14,0.14,20,3.727578,1.759916,1862.5,1.075861
7,LOW SAMPLE,reaction_candidate,10,touch,0.786,4h,1,0.01803,0.01803,10,-0.011843,0.0,1.0,15,0.2,20,3.727578,1.759916,1819.96,1.020687
8,ok,reaction_candidate,10,touch,0.382,4h,5,0.015798,0.015798,19.4,0.002084,0.4,0.6,9.2,0.124,12.2,1.772809,79.338921,963.2512,0.566922
9,LOW SAMPLE,reaction_candidate,10,touch,1,4h,4,0.01479,0.01479,24,0.005058,0.75,0.5,8,0.115101,16,3.870713,2.350912,1087.75,0.807579
10,LOW SAMPLE,reaction_candidate,10,touch,0.5,4h,1,0.014725,0.014725,13,0.003554,1.0,1.0,7,0.08,20,0.183606,41.61039,1710.5,0.253353
11,LOW SAMPLE,reaction_candidate,10,below,0.5,4h,1,0.010978,0.010978,0,0.006462,1.0,0.0,0,0.02439,10,3.803237,2.020361,1249.5,1.017183
12,LOW SAMPLE,reaction_candidate,10,cross,0.236,4h,1,0.009689,0.009689,49,-0.00153,0.0,1.0,6,0.08,20,0.717689,11.608696,821.54,0.400083
1,LOW SAMPLE,reaction_candidate,20,touch,0.618,4h,2,0.054274,0.054274,2,0.040222,1.0,0.5,8.5,0.14,12,2.536626,8.605375,1316.206,0.209658
2,LOW SAMPLE,reaction_candidate,20,below,0.5,4h,1,0.046362,0.046362,0,-0.034867,1.0,0.0,0,0.02439,10,3.803237,2.020361,1249.5,1.017183
3,LOW SAMPLE,reaction_candidate,20,cross,0.236,4h,1,0.029526,0.029526,49,0.017631,0.0,1.0,6,0.08,20,0.717689,11.608696,821.54,0.400083
4,LOW SAMPLE,reaction_candidate,20,above,0.618,4h,1,0.029251,0.029251,40,-0.023135,0.0,1.0,10,0.16,20,1.690354,7.254392,1128.48,0.429395
5,LOW SAMPLE,reaction_candidate,20,touch,1,4h,4,0.02428,0.02428,24,-0.009452,0.5,0.75,8,0.115101,16,3.870713,2.350912,1087.75,0.807579
6,LOW SAMPLE,reaction_candidate,20,touch,0.5,4h,1,0.024111,0.024111,13,-0.006041,0.0,1.0,7,0.08,20,0.183606,41.61039,1710.5,0.253353
7,LOW SAMPLE,reaction_candidate,20,above,0.236,4h,2,0.023405,0.023405,4.5,0.004628,1.0,0.5,5.5,0.04,14.5,4.225494,1.791097,1449.288,1.840772
8,LOW SAMPLE,reaction_candidate,20,touch,0.236,4h,2,0.02278,0.02278,24,-0.003342,0.0,1.0,18,0.16,7.5,3.004367,3.130203,570.5,0.238237
9,ok,reaction_candidate,20,touch,0.382,4h,5,0.021139,0.021139,19.4,-0.008712,0.6,0.8,9.2,0.124,12.2,1.772809,79.338921,963.2512,0.566922
10,LOW SAMPLE,reaction_candidate,20,above,0.382,4h,1,0.018844,0.018844,17,-0.008781,1.0,0.0,10,0.16,1,1.719169,5.925081,1170.23,0.683402
11,LOW SAMPLE,reaction_candidate,20,above,0.5,4h,1,0.01803,0.01803,10,0.006186,1.0,1.0,14,0.14,20,3.727578,1.759916,1862.5,1.075861
12,LOW SAMPLE,reaction_candidate,20,touch,0.786,4h,1,0.01803,0.01803,10,0.006186,1.0,1.0,15,0.2,20,3.727578,1.759916,1819.96,1.020687
1,LOW SAMPLE,reaction_candidate,50,below,0.5,4h,1,0.168852,0.168852,0,-0.157248,1.0,0.0,0,0.02439,10,3.803237,2.020361,1249.5,1.017183
2,LOW SAMPLE,reaction_candidate,50,touch,1,4h,4,0.149842,0.149842,24,-0.100085,0.25,1.0,8,0.115101,16,3.870713,2.350912,1087.75,0.807579
3,LOW SAMPLE,reaction_candidate,50,touch,0.618,4h,2,0.086129,0.086129,2,0.062213,1.0,1.0,8.5,0.14,12,2.536626,8.605375,1316.206,0.209658
4,LOW SAMPLE,reaction_candidate,50,touch,0.5,4h,1,0.064158,0.064158,13,0.052506,1.0,1.0,7,0.08,20,0.183606,41.61039,1710.5,0.253353
5,LOW SAMPLE,reaction_candidate,50,cross,0.236,4h,1,0.055813,0.055813,49,0.02797,0.0,1.0,6,0.08,20,0.717689,11.608696,821.54,0.400083
6,LOW SAMPLE,reaction_candidate,50,above,0.618,4h,1,0.054838,0.054838,40,-0.023876,0.0,1.0,10,0.16,20,1.690354,7.254392,1128.48,0.429395
7,ok,reaction_candidate,50,touch,0.382,4h,5,0.047869,0.047869,19.4,-0.023542,0.8,1.0,9.2,0.124,12.2,1.772809,79.338921,963.2512,0.566922
8,LOW SAMPLE,reaction_candidate,50,above,0.5,4h,1,0.043912,0.043912,10,-0.008072,1.0,1.0,14,0.14,20,3.727578,1.759916,1862.5,1.075861
9,LOW SAMPLE,reaction_candidate,50,touch,0.786,4h,1,0.043912,0.043912,10,-0.008072,1.0,1.0,15,0.2,20,3.727578,1.759916,1819.96,1.020687
10,LOW SAMPLE,reaction_candidate,50,touch,0.236,4h,2,0.04264,0.04264,24,-0.025237,1.0,1.0,18,0.16,7.5,3.004367,3.130203,570.5,0.238237
11,LOW SAMPLE,reaction_candidate,50,above,0.382,4h,1,0.039123,0.039123,17,-0.019741,0.0,1.0,10,0.16,1,1.719169,5.925081,1170.23,0.683402
12,LOW SAMPLE,reaction_candidate,50,above,0.236,4h,2,0.035523,0.035523,4.5,-0.000369,1.0,0.5,5.5,0.04,14.5,4.225494,1.791097,1449.288,1.840772
1,LOW SAMPLE,rejection_candidate,5,touch,0.5,4h,2,0.026947,0.0033,11,0.009495,1.0,0.0,1.5,0.01,20,2.342084,3.671773,1491.0,1.019333
2,LOW SAMPLE,rejection_candidate,5,above,0.382,4h,2,0.021229,0.011901,4,0.017681,1.0,1.0,6,0.05,7,1.297211,10.039773,1057.982,0.40513
3,LOW SAMPLE,rejection_candidate,5,touch,0.382,4h,2,0.021121,0.007307,19.5,-0.001455,1.0,0.5,2.5,0.02,13.5,1.612465,8.852475,634.376,0.263321
4,LOW SAMPLE,rejection_candidate,5,touch,0.618,4h,2,0.020117,0.002587,1,0.00503,1.0,0.0,3,0.04,20,2.374972,4.268276,1094.645,0.97207
5,LOW SAMPLE,rejection_candidate,5,cross,0.236,4h,2,0.017711,0.002547,19,0.002649,1.0,0.0,4,0.01,11.5,0.833508,11.917401,743.248,0.028672
6,LOW SAMPLE,rejection_candidate,5,below,0.5,4h,1,0.014829,0.002484,0,-0.005883,1.0,0.0,1,0.0,20,0.064654,161.816327,705.5,0.438723
7,LOW SAMPLE,rejection_candidate,5,below,0.618,4h,1,0.014829,0.002484,0,-0.005883,1.0,0.0,1,0.0,20,0.064654,161.816327,647.52,0.36222
8,LOW SAMPLE,rejection_candidate,5,above,0.786,4h,1,0.014673,0.003586,0,0.011749,1.0,0.0,0,0.0,20,2.452389,4.228266,1310.29,0.722024
9,LOW SAMPLE,rejection_candidate,5,touch,1,4h,2,0.014296,0.011322,25,-0.005171,1.0,0.0,10.5,0.12,20,2.998838,2.958965,2955.0,1.12162
