auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.786,1d,20,1,-0.190541,0.453585,0.003961,0.0,0.0,8,0.982056,9.740146,195.1908,0.364083,50,2,0.04
continuation_candidate,above,0.786,1d,5,1,-0.243488,0.453585,0.003961,0.0,0.0,8,0.982056,9.740146,195.1908,0.364083,50,2,0.04
continuation_candidate,above,0.786,1d,50,1,-0.474541,0.562976,0.003961,0.0,0.0,8,0.982056,9.740146,195.1908,0.364083,50,2,0.04
continuation_candidate,above,1,1d,10,4,-0.157408,0.28616,0.023022,0.25,0.75,16.75,2.389321,4.339217,51.75,0.648029,42.75,5,0.065
continuation_candidate,above,1,1d,20,4,-0.297223,0.374533,0.023022,0.0,0.75,16.75,2.389321,4.339217,51.75,0.648029,42.75,5,0.065
continuation_candidate,above,1,1d,5,4,-0.121041,0.196713,0.020849,0.0,0.75,16.75,2.389321,4.339217,51.75,0.648029,42.75,5,0.065
continuation_candidate,above,1,1d,50,4,-0.158565,0.451731,0.097788,0.25,0.75,16.75,2.389321,4.339217,51.75,0.648029,42.75,5,0.065
continuation_candidate,below,0.236,1d,10,3,0.256626,0.309414,0.042269,0.3333,1.0,18.333333,1.304105,8.780573,23.1605,0.301006,40.333333,10.666667,0.186667
continuation_candidate,below,0.236,1d,20,3,0.311756,0.429364,0.042269,0.0,1.0,18.333333,1.304105,8.780573,23.1605,0.301006,40.333333,10.666667,0.186667
continuation_candidate,below,0.236,1d,5,3,0.103491,0.133564,0.042269,0.0,1.0,18.333333,1.304105,8.780573,23.1605,0.301006,40.333333,10.666667,0.186667
continuation_candidate,below,0.236,1d,50,3,0.744276,0.988849,0.07525,0.0,1.0,18.333333,1.304105,8.780573,23.1605,0.301006,40.333333,10.666667,0.186667
continuation_candidate,below,0.382,1d,10,3,-0.013628,0.113877,0.10577,0.3333,1.0,10.333333,3.408908,14.184033,25.426667,0.32047,14,5.333333,0.06
continuation_candidate,below,0.382,1d,20,3,-0.163247,0.183364,0.274373,0.6667,1.0,10.333333,3.408908,14.184033,25.426667,0.32047,14,5.333333,0.06
continuation_candidate,below,0.382,1d,5,3,0.067656,0.113877,0.034909,0.0,1.0,10.333333,3.408908,14.184033,25.426667,0.32047,14,5.333333,0.06
continuation_candidate,below,0.382,1d,50,3,-0.263817,0.183364,0.398036,1.0,1.0,10.333333,3.408908,14.184033,25.426667,0.32047,14,5.333333,0.06
continuation_candidate,below,0.5,1d,10,3,0.199592,0.341929,0.073903,0.3333,1.0,20,1.974749,5.080693,26.658333,0.432076,34.333333,5,0.033333
continuation_candidate,below,0.5,1d,20,3,0.206827,0.463462,0.127944,0.3333,1.0,20,1.974749,5.080693,26.658333,0.432076,34.333333,5,0.033333
continuation_candidate,below,0.5,1d,5,3,0.135928,0.173171,0.023705,0.0,1.0,20,1.974749,5.080693,26.658333,0.432076,34.333333,5,0.033333
continuation_candidate,below,0.5,1d,50,3,0.68021,0.898955,0.157855,0.0,1.0,20,1.974749,5.080693,26.658333,0.432076,34.333333,5,0.033333
continuation_candidate,below,0.786,1d,10,2,0.131278,0.263833,0.125045,0.5,1.0,20,2.428481,3.219796,29.3774,0.379997,26,5.5,0.03
continuation_candidate,below,0.786,1d,20,2,0.139758,0.387051,0.2251,0.5,1.0,20,2.428481,3.219796,29.3774,0.379997,26,5.5,0.03
continuation_candidate,below,0.786,1d,5,2,0.151916,0.17899,0.031513,0.0,1.0,20,2.428481,3.219796,29.3774,0.379997,26,5.5,0.03
continuation_candidate,below,0.786,1d,50,2,0.075801,0.387051,0.233901,0.5,1.0,20,2.428481,3.219796,29.3774,0.379997,26,5.5,0.03
continuation_candidate,below,1,1d,10,2,0.257915,0.304701,0.03054,0.0,1.0,20,3.234462,5.327698,37.915,0.366847,38,4,0.03
continuation_candidate,below,1,1d,20,2,0.256375,0.468013,0.03054,0.0,1.0,20,3.234462,5.327698,37.915,0.366847,38,4,0.03
continuation_candidate,below,1,1d,5,2,0.077488,0.143907,0.03054,0.0,1.0,20,3.234462,5.327698,37.915,0.366847,38,4,0.03
continuation_candidate,below,1,1d,50,2,0.842107,1.121253,0.112186,0.5,1.0,20,3.234462,5.327698,37.915,0.366847,38,4,0.03
continuation_candidate,cross,0.236,1d,10,43,-0.071289,0.213966,0.064641,0.1628,0.4419,13.72093,2.099176,18.898766,100.846726,0.43843,38.976744,5.116279,0.077522
continuation_candidate,cross,0.236,1d,20,43,-0.10521,0.263428,0.095408,0.186,0.5349,13.72093,2.099176,18.898766,100.846726,0.43843,38.976744,5.116279,0.077522
continuation_candidate,cross,0.236,1d,5,43,-0.047287,0.150137,0.043144,0.0,0.3256,13.72093,2.099176,18.898766,100.846726,0.43843,38.976744,5.116279,0.077522
continuation_candidate,cross,0.236,1d,50,43,-0.046123,0.436069,0.158773,0.2326,0.6279,13.72093,2.099176,18.898766,100.846726,0.43843,38.976744,5.116279,0.077522
continuation_candidate,cross,0.382,1d,10,42,-0.057823,0.200975,0.085003,0.1905,0.4048,12.785714,1.910982,22.571168,145.929057,0.694637,36.309524,5.047619,0.068571
continuation_candidate,cross,0.382,1d,20,42,-0.081743,0.247258,0.127175,0.1905,0.4286,12.785714,1.910982,22.571168,145.929057,0.694637,36.309524,5.047619,0.068571
continuation_candidate,cross,0.382,1d,5,42,-0.03465,0.13129,0.061126,0.0,0.3333,12.785714,1.910982,22.571168,145.929057,0.694637,36.309524,5.047619,0.068571
continuation_candidate,cross,0.382,1d,50,42,-0.084284,0.374603,0.200153,0.2857,0.5476,12.785714,1.910982,22.571168,145.929057,0.694637,36.309524,5.047619,0.068571
continuation_candidate,cross,0.5,1d,10,43,-0.042813,0.218763,0.082449,0.186,0.3953,13.395349,2.141801,22.113291,127.910351,0.657474,40.55814,4.604651,0.058605
continuation_candidate,cross,0.5,1d,20,43,-0.04315,0.312513,0.123869,0.1163,0.4419,13.395349,2.141801,22.113291,127.910351,0.657474,40.55814,4.604651,0.058605
continuation_candidate,cross,0.5,1d,5,43,-0.055635,0.147954,0.061368,0.0,0.3023,13.395349,2.141801,22.113291,127.910351,0.657474,40.55814,4.604651,0.058605
continuation_candidate,cross,0.5,1d,50,43,-0.071017,0.451453,0.169967,0.2093,0.5581,13.395349,2.141801,22.113291,127.910351,0.657474,40.55814,4.604651,0.058605
continuation_candidate,cross,0.618,1d,10,41,-0.064575,0.19546,0.08782,0.1463,0.5122,14.634146,2.281547,16.946287,89.122922,0.594527,39.707317,5.146341,0.06223
continuation_candidate,cross,0.618,1d,20,41,-0.120065,0.256664,0.125178,0.1707,0.5122,14.634146,2.281547,16.946287,89.122922,0.594527,39.707317,5.146341,0.06223
continuation_candidate,cross,0.618,1d,5,41,-0.044618,0.136362,0.062484,0.0,0.3902,14.634146,2.281547,16.946287,89.122922,0.594527,39.707317,5.146341,0.06223
continuation_candidate,cross,0.618,1d,50,41,-0.059508,0.412824,0.167591,0.1951,0.6341,14.634146,2.281547,16.946287,89.122922,0.594527,39.707317,5.146341,0.06223
continuation_candidate,cross,0.786,1d,10,38,-0.019871,0.220322,0.059138,0.0789,0.2895,17.447368,2.355098,26.825104,182.816895,0.47154,39.868421,6.421053,0.084211
continuation_candidate,cross,0.786,1d,20,38,-0.033318,0.30558,0.084568,0.1053,0.4211,17.447368,2.355098,26.825104,182.816895,0.47154,39.868421,6.421053,0.084211
continuation_candidate,cross,0.786,1d,5,38,-0.031491,0.154613,0.055165,0.0,0.2632,17.447368,2.355098,26.825104,182.816895,0.47154,39.868421,6.421053,0.084211
continuation_candidate,cross,0.786,1d,50,38,-0.072148,0.432763,0.153958,0.1842,0.6053,17.447368,2.355098,26.825104,182.816895,0.47154,39.868421,6.421053,0.084211
continuation_candidate,cross,1,1d,10,42,-0.011388,0.237533,0.061004,0.1429,0.3095,16.833333,2.246655,17.821486,96.335502,0.506527,40.190476,4.47619,0.0575
continuation_candidate,cross,1,1d,20,42,-0.013622,0.32654,0.098157,0.0952,0.3333,16.833333,2.246655,17.821486,96.335502,0.506527,40.190476,4.47619,0.0575
continuation_candidate,cross,1,1d,5,42,-0.030387,0.164201,0.049799,0.0,0.2857,16.833333,2.246655,17.821486,96.335502,0.506527,40.190476,4.47619,0.0575
continuation_candidate,cross,1,1d,50,42,0.05997,0.511383,0.191708,0.2381,0.5238,16.833333,2.246655,17.821486,96.335502,0.506527,40.190476,4.47619,0.0575
continuation_candidate,touch,0.236,1d,10,33,-0.035,0.253125,0.069837,0.2727,0.8182,10.575758,2.404289,14.277237,135.278367,0.334963,32.909091,7.787879,0.108062
continuation_candidate,touch,0.236,1d,20,33,-0.041139,0.35169,0.09231,0.1818,0.8182,10.575758,2.404289,14.277237,135.278367,0.334963,32.909091,7.787879,0.108062
continuation_candidate,touch,0.236,1d,5,33,-0.053956,0.202205,0.043825,0.0,0.7879,10.575758,2.404289,14.277237,135.278367,0.334963,32.909091,7.787879,0.108062
continuation_candidate,touch,0.236,1d,50,33,0.003083,0.440642,0.255841,0.4242,0.8485,10.575758,2.404289,14.277237,135.278367,0.334963,32.909091,7.787879,0.108062
continuation_candidate,touch,0.382,1d,10,21,-0.070221,0.256543,0.030321,0.1905,0.7143,14.619048,2.29408,6.576456,195.324205,0.240603,39.047619,5.904762,0.080401
continuation_candidate,touch,0.382,1d,20,21,-0.075929,0.314754,0.055989,0.1429,0.7143,14.619048,2.29408,6.576456,195.324205,0.240603,39.047619,5.904762,0.080401
continuation_candidate,touch,0.382,1d,5,21,-0.088917,0.208678,0.023599,0.0,0.7143,14.619048,2.29408,6.576456,195.324205,0.240603,39.047619,5.904762,0.080401
continuation_candidate,touch,0.382,1d,50,21,-0.037204,0.505644,0.13258,0.1429,0.7619,14.619048,2.29408,6.576456,195.324205,0.240603,39.047619,5.904762,0.080401
continuation_candidate,touch,0.5,1d,10,14,-0.053648,0.291197,0.045909,0.1429,0.5714,13.428571,1.979898,8.116579,327.503214,0.334746,36.5,6.071429,0.071042
continuation_candidate,touch,0.5,1d,20,14,-0.022669,0.351944,0.052264,0.0714,0.5714,13.428571,1.979898,8.116579,327.503214,0.334746,36.5,6.071429,0.071042
continuation_candidate,touch,0.5,1d,5,14,-0.040129,0.242931,0.028347,0.0,0.4286,13.428571,1.979898,8.116579,327.503214,0.334746,36.5,6.071429,0.071042
continuation_candidate,touch,0.5,1d,50,14,0.181494,0.741266,0.12339,0.1429,0.6429,13.428571,1.979898,8.116579,327.503214,0.334746,36.5,6.071429,0.071042
continuation_candidate,touch,0.618,1d,10,25,0.024347,0.309203,0.045046,0.16,0.76,15.16,2.124264,12.538875,129.748716,0.347838,36.08,6.8,0.093
continuation_candidate,touch,0.618,1d,20,25,0.041589,0.399341,0.05509,0.16,0.76,15.16,2.124264,12.538875,129.748716,0.347838,36.08,6.8,0.093
continuation_candidate,touch,0.618,1d,5,25,0.001579,0.232809,0.02884,0.0,0.68,15.16,2.124264,12.538875,129.748716,0.347838,36.08,6.8,0.093
continuation_candidate,touch,0.618,1d,50,25,0.27917,0.780894,0.114279,0.2,0.8,15.16,2.124264,12.538875,129.748716,0.347838,36.08,6.8,0.093
continuation_candidate,touch,0.786,1d,10,28,-0.042803,0.271529,0.026308,0.1429,0.7143,16.107143,2.248703,5.381677,130.108125,0.382146,38.214286,5.678571,0.065604
continuation_candidate,touch,0.786,1d,20,28,-0.045268,0.34867,0.030962,0.0714,0.7143,16.107143,2.248703,5.381677,130.108125,0.382146,38.214286,5.678571,0.065604
continuation_candidate,touch,0.786,1d,5,28,-0.051099,0.196713,0.025998,0.0,0.6786,16.107143,2.248703,5.381677,130.108125,0.382146,38.214286,5.678571,0.065604
continuation_candidate,touch,0.786,1d,50,28,0.270065,0.743348,0.147635,0.25,0.7143,16.107143,2.248703,5.381677,130.108125,0.382146,38.214286,5.678571,0.065604
continuation_candidate,touch,1,1d,10,18,0.000215,0.292056,0.022886,0.1111,0.5556,18.5,2.036743,36.9181,394.274389,0.349248,42.277778,5.833333,0.068718
continuation_candidate,touch,1,1d,20,18,0.035831,0.379944,0.027858,0.0,0.5556,18.5,2.036743,36.9181,394.274389,0.349248,42.277778,5.833333,0.068718
continuation_candidate,touch,1,1d,5,18,0.012239,0.194021,0.02106,0.0,0.5556,18.5,2.036743,36.9181,394.274389,0.349248,42.277778,5.833333,0.068718
continuation_candidate,touch,1,1d,50,18,0.209146,0.809774,0.044507,0.0,0.6111,18.5,2.036743,36.9181,394.274389,0.349248,42.277778,5.833333,0.068718
failure_candidate,above,0.236,1d,10,2,0.059278,0.159532,0.149359,1.0,1.0,20,3.73145,2.37791,32.1677,0.367726,2,4.5,0.05
failure_candidate,above,0.236,1d,20,2,0.128216,0.29639,0.149359,1.0,1.0,20,3.73145,2.37791,32.1677,0.367726,2,4.5,0.05
failure_candidate,above,0.236,1d,5,2,0.073157,0.094001,0.149359,1.0,1.0,20,3.73145,2.37791,32.1677,0.367726,2,4.5,0.05
failure_candidate,above,0.236,1d,50,2,0.042027,0.29639,0.149359,1.0,1.0,20,3.73145,2.37791,32.1677,0.367726,2,4.5,0.05
failure_candidate,above,1,1d,10,1,0.059278,0.159532,0.149359,1.0,1.0,20,3.73145,2.37791,32.45,0.380236,2,4,0.06
failure_candidate,above,1,1d,20,1,0.128216,0.29639,0.149359,1.0,1.0,20,3.73145,2.37791,32.45,0.380236,2,4,0.06
failure_candidate,above,1,1d,5,1,0.073157,0.094001,0.149359,1.0,1.0,20,3.73145,2.37791,32.45,0.380236,2,4,0.06
failure_candidate,above,1,1d,50,1,0.042027,0.29639,0.149359,1.0,1.0,20,3.73145,2.37791,32.45,0.380236,2,4,0.06
failure_candidate,below,0.236,1d,10,2,0.010993,0.090187,0.107146,0.5,1.0,17.5,2.962762,3.011557,29.4687,0.207487,14.5,16.5,0.26
failure_candidate,below,0.236,1d,20,2,0.090416,0.090187,0.161603,0.5,1.0,17.5,2.962762,3.011557,29.4687,0.207487,14.5,16.5,0.26
failure_candidate,below,0.236,1d,5,2,-0.011386,0.082226,0.107146,1.0,1.0,17.5,2.962762,3.011557,29.4687,0.207487,14.5,16.5,0.26
failure_candidate,below,0.236,1d,50,2,-0.007562,0.246793,0.23433,0.5,1.0,17.5,2.962762,3.011557,29.4687,0.207487,14.5,16.5,0.26
failure_candidate,below,0.382,1d,10,2,-0.002046,0.117111,0.128475,1.0,1.0,16,1.338415,17.16929,20.53425,0.36363,17.5,17.5,0.32
failure_candidate,below,0.382,1d,20,2,-0.02829,0.217431,0.189628,0.5,1.0,16,1.338415,17.16929,20.53425,0.36363,17.5,17.5,0.32
failure_candidate,below,0.382,1d,5,2,0.01589,0.034337,0.128475,1.0,1.0,16,1.338415,17.16929,20.53425,0.36363,17.5,17.5,0.32
failure_candidate,below,0.382,1d,50,2,0.010064,0.229843,0.198493,0.5,1.0,16,1.338415,17.16929,20.53425,0.36363,17.5,17.5,0.32
failure_candidate,below,0.5,1d,10,2,0.096277,0.046693,0.163423,0.5,1.0,5.5,2.32724,16.689036,27.4275,0.370387,28,23,0.38
failure_candidate,below,0.5,1d,20,2,0.124347,0.046693,0.224575,0.0,1.0,5.5,2.32724,16.689036,27.4275,0.370387,28,23,0.38
failure_candidate,below,0.5,1d,5,2,0.012434,0.046693,0.099659,1.0,1.0,5.5,2.32724,16.689036,27.4275,0.370387,28,23,0.38
failure_candidate,below,0.5,1d,50,2,0.034345,0.068934,0.23344,0.5,1.0,5.5,2.32724,16.689036,27.4275,0.370387,28,23,0.38
failure_candidate,below,0.786,1d,10,6,0.052499,0.115686,0.144531,0.3333,1.0,16.833333,3.577186,2.523472,38.994667,0.3183,23.5,14.5,0.18
failure_candidate,below,0.786,1d,20,6,0.15282,0.115686,0.252411,0.1667,1.0,16.833333,3.577186,2.523472,38.994667,0.3183,23.5,14.5,0.18
failure_candidate,below,0.786,1d,5,6,-0.01844,0.110379,0.123276,1.0,1.0,16.833333,3.577186,2.523472,38.994667,0.3183,23.5,14.5,0.18
failure_candidate,below,0.786,1d,50,6,-0.028312,0.240818,0.395118,0.6667,1.0,16.833333,3.577186,2.523472,38.994667,0.3183,23.5,14.5,0.18
failure_candidate,below,1,1d,10,1,-0.182796,0.280538,0.061909,1.0,1.0,20,2.336444,2.670433,31.04,0.240245,3,2,0.02
failure_candidate,below,1,1d,20,1,-0.202124,0.467742,0.061909,1.0,1.0,20,2.336444,2.670433,31.04,0.240245,3,2,0.02
failure_candidate,below,1,1d,5,1,-0.057446,0.126075,0.061909,1.0,1.0,20,2.336444,2.670433,31.04,0.240245,3,2,0.02
failure_candidate,below,1,1d,50,1,-0.157392,0.467742,0.061909,1.0,1.0,20,2.336444,2.670433,31.04,0.240245,3,2,0.02
failure_candidate,cross,0.236,1d,10,25,0.040902,0.211145,0.070491,0.68,0.68,12.8,2.682215,4.911737,82.489009,0.270405,17.64,10.4,0.172233
failure_candidate,cross,0.236,1d,20,25,0.041202,0.287365,0.088432,0.72,0.68,12.8,2.682215,4.911737,82.489009,0.270405,17.64,10.4,0.172233
failure_candidate,cross,0.236,1d,5,25,0.026907,0.17616,0.055754,1.0,0.56,12.8,2.682215,4.911737,82.489009,0.270405,17.64,10.4,0.172233
failure_candidate,cross,0.236,1d,50,25,-0.114638,0.349849,0.237071,0.4,0.76,12.8,2.682215,4.911737,82.489009,0.270405,17.64,10.4,0.172233
failure_candidate,cross,0.382,1d,10,30,0.058716,0.234572,0.068355,0.7333,0.8333,11.9,2.525679,4.213318,33.905987,0.443695,21.4,10.966667,0.175333
failure_candidate,cross,0.382,1d,20,30,0.089278,0.340557,0.085079,0.6333,0.8667,11.9,2.525679,4.213318,33.905987,0.443695,21.4,10.966667,0.175333
failure_candidate,cross,0.382,1d,5,30,0.054289,0.193994,0.048858,1.0,0.7,11.9,2.525679,4.213318,33.905987,0.443695,21.4,10.966667,0.175333
failure_candidate,cross,0.382,1d,50,30,0.02705,0.392597,0.322402,0.3333,0.9667,11.9,2.525679,4.213318,33.905987,0.443695,21.4,10.966667,0.175333
failure_candidate,cross,0.5,1d,10,26,0.008234,0.238279,0.058858,0.7692,0.9231,12.038462,2.617069,6.746458,105.26385,0.387291,18.692308,8.653846,0.14779
failure_candidate,cross,0.5,1d,20,26,0.006006,0.306891,0.07156,0.6923,0.9615,12.038462,2.617069,6.746458,105.26385,0.387291,18.692308,8.653846,0.14779
failure_candidate,cross,0.5,1d,5,26,0.013616,0.175223,0.043239,1.0,0.7692,12.038462,2.617069,6.746458,105.26385,0.387291,18.692308,8.653846,0.14779
failure_candidate,cross,0.5,1d,50,26,-0.009842,0.350495,0.279752,0.5,1.0,12.038462,2.617069,6.746458,105.26385,0.387291,18.692308,8.653846,0.14779
failure_candidate,cross,0.618,1d,10,18,-0.046094,0.236602,0.061489,0.6667,0.8889,13.777778,2.431814,10.799203,33.273469,0.357122,20.055556,8.166667,0.137778
failure_candidate,cross,0.618,1d,20,18,-0.039533,0.28969,0.080416,0.7778,0.8889,13.777778,2.431814,10.799203,33.273469,0.357122,20.055556,8.166667,0.137778
failure_candidate,cross,0.618,1d,5,18,-0.009059,0.178068,0.052526,1.0,0.8333,13.777778,2.431814,10.799203,33.273469,0.357122,20.055556,8.166667,0.137778
failure_candidate,cross,0.618,1d,50,18,-0.098936,0.333575,0.257756,0.3889,0.8889,13.777778,2.431814,10.799203,33.273469,0.357122,20.055556,8.166667,0.137778
failure_candidate,cross,0.786,1d,10,18,0.030326,0.222148,0.050942,0.8889,0.4444,14.722222,2.594064,5.287013,101.179378,0.325413,9.611111,6.833333,0.102222
failure_candidate,cross,0.786,1d,20,18,-0.05387,0.307242,0.078286,0.7778,0.5556,14.722222,2.594064,5.287013,101.179378,0.325413,9.611111,6.833333,0.102222
failure_candidate,cross,0.786,1d,5,18,0.013701,0.195532,0.049396,1.0,0.4444,14.722222,2.594064,5.287013,101.179378,0.325413,9.611111,6.833333,0.102222
failure_candidate,cross,0.786,1d,50,18,-0.067311,0.382631,0.097851,0.7222,0.6667,14.722222,2.594064,5.287013,101.179378,0.325413,9.611111,6.833333,0.102222
failure_candidate,cross,1,1d,10,15,-0.03904,0.235729,0.064917,1.0,0.8,18.333333,2.08242,10.626407,45.504667,0.471635,14,6.4,0.092
failure_candidate,cross,1,1d,20,15,-0.010987,0.302886,0.098317,0.8,0.8,18.333333,2.08242,10.626407,45.504667,0.471635,14,6.4,0.092
failure_candidate,cross,1,1d,5,15,-0.004909,0.196805,0.064917,1.0,0.8,18.333333,2.08242,10.626407,45.504667,0.471635,14,6.4,0.092
failure_candidate,cross,1,1d,50,15,0.000418,0.417639,0.273834,0.5333,0.8,18.333333,2.08242,10.626407,45.504667,0.471635,14,6.4,0.092
failure_candidate,touch,0.236,1d,10,5,-0.002607,0.136568,0.149994,0.8,1.0,14.4,2.481317,3.813385,22.75992,0.292619,8.6,9.2,0.144
failure_candidate,touch,0.236,1d,20,5,-0.04825,0.235439,0.149994,1.0,1.0,14.4,2.481317,3.813385,22.75992,0.292619,8.6,9.2,0.144
failure_candidate,touch,0.236,1d,5,5,0.048909,0.089817,0.149994,1.0,1.0,14.4,2.481317,3.813385,22.75992,0.292619,8.6,9.2,0.144
failure_candidate,touch,0.236,1d,50,5,-0.071397,0.303046,0.153764,0.8,1.0,14.4,2.481317,3.813385,22.75992,0.292619,8.6,9.2,0.144
failure_candidate,touch,0.382,1d,10,4,0.072953,0.113136,0.187176,0.75,1.0,11.5,2.92153,4.100314,25.094,0.109745,9.75,9.75,0.12
failure_candidate,touch,0.382,1d,20,4,0.071258,0.161526,0.187176,0.75,1.0,11.5,2.92153,4.100314,25.094,0.109745,9.75,9.75,0.12
failure_candidate,touch,0.382,1d,5,4,0.033856,0.078204,0.155294,1.0,1.0,11.5,2.92153,4.100314,25.094,0.109745,9.75,9.75,0.12
failure_candidate,touch,0.382,1d,50,4,0.03054,0.237209,0.187176,1.0,1.0,11.5,2.92153,4.100314,25.094,0.109745,9.75,9.75,0.12
failure_candidate,touch,0.5,1d,10,6,-0.009421,0.082138,0.140831,0.5,1.0,9.666667,2.224196,4.222976,514.2125,0.413843,26.5,7.333333,0.058974
failure_candidate,touch,0.5,1d,20,6,-0.110377,0.141722,0.217898,0.5,1.0,9.666667,2.224196,4.222976,514.2125,0.413843,26.5,7.333333,0.058974
failure_candidate,touch,0.5,1d,5,6,0.015477,0.048312,0.140831,1.0,1.0,9.666667,2.224196,4.222976,514.2125,0.413843,26.5,7.333333,0.058974
failure_candidate,touch,0.5,1d,50,6,-0.167451,0.187713,0.321827,0.3333,1.0,9.666667,2.224196,4.222976,514.2125,0.413843,26.5,7.333333,0.058974
failure_candidate,touch,0.618,1d,10,1,0.037825,0.088609,0.281255,1.0,1.0,20,1.0617,8.114124,27.0004,0.278492,6,7,0.02
failure_candidate,touch,0.618,1d,20,1,0.058843,0.14531,0.281255,1.0,1.0,20,1.0617,8.114124,27.0004,0.278492,6,7,0.02
failure_candidate,touch,0.618,1d,5,1,0.077428,0.088609,0.281255,1.0,1.0,20,1.0617,8.114124,27.0004,0.278492,6,7,0.02
failure_candidate,touch,0.618,1d,50,1,0.034159,0.28866,0.281255,1.0,1.0,20,1.0617,8.114124,27.0004,0.278492,6,7,0.02
failure_candidate,touch,0.786,1d,10,2,-0.165416,0.221481,0.133608,1.0,1.0,12,1.099326,8.910322,44.94635,0.406603,3,3.5,0.04
failure_candidate,touch,0.786,1d,20,2,-0.291195,0.468457,0.133608,1.0,1.0,12,1.099326,8.910322,44.94635,0.406603,3,3.5,0.04
failure_candidate,touch,0.786,1d,5,2,0.010652,0.041628,0.133608,1.0,1.0,12,1.099326,8.910322,44.94635,0.406603,3,3.5,0.04
failure_candidate,touch,0.786,1d,50,2,-0.37869,0.534755,0.133608,1.0,1.0,12,1.099326,8.910322,44.94635,0.406603,3,3.5,0.04
failure_candidate,touch,1,1d,10,3,-0.024155,0.081681,0.262247,0.6667,1.0,16,1.988782,5.971683,37.816667,0.382126,18.333333,6,0.013333
failure_candidate,touch,1,1d,20,3,-0.040781,0.119482,0.329532,0.6667,1.0,16,1.988782,5.971683,37.816667,0.382126,18.333333,6,0.013333
failure_candidate,touch,1,1d,5,3,0.041087,0.081681,0.262247,1.0,1.0,16,1.988782,5.971683,37.816667,0.382126,18.333333,6,0.013333
failure_candidate,touch,1,1d,50,3,-0.026937,0.215049,0.329532,0.6667,1.0,16,1.988782,5.971683,37.816667,0.382126,18.333333,6,0.013333
