rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
19,LOW SAMPLE,failure_candidate,20,below,0.5,1d,2,0.046693,0.224575,28,0.124347,0.0,1.0,23,0.38,5.5,2.32724,16.689036,27.4275,0.370387
1,LOW SAMPLE,failure_candidate,50,touch,0.786,1d,2,0.534755,0.133608,3,-0.37869,1.0,1.0,3.5,0.04,12,1.099326,8.910322,44.94635,0.406603
2,LOW SAMPLE,failure_candidate,50,below,1,1d,1,0.467742,0.061909,3,-0.157392,1.0,1.0,2,0.02,20,2.336444,2.670433,31.04,0.240245
3,ok,failure_candidate,50,cross,1,1d,15,0.417639,0.273834,14,0.000418,0.5333,0.8,6.4,0.092,18.333333,2.08242,10.626407,45.504667,0.471635
4,ok,failure_candidate,50,cross,0.382,1d,30,0.392597,0.322402,21.4,0.02705,0.3333,0.9667,10.966667,0.175333,11.9,2.525679,4.213318,33.905987,0.443695
5,ok,failure_candidate,50,cross,0.786,1d,18,0.382631,0.097851,9.611111,-0.067311,0.7222,0.6667,6.833333,0.102222,14.722222,2.594064,5.287013,101.179378,0.325413
6,ok,failure_candidate,50,cross,0.5,1d,26,0.350495,0.279752,18.692308,-0.009842,0.5,1.0,8.653846,0.14779,12.038462,2.617069,6.746458,105.26385,0.387291
7,ok,failure_candidate,50,cross,0.236,1d,25,0.349849,0.237071,17.64,-0.114638,0.4,0.76,10.4,0.172233,12.8,2.682215,4.911737,82.489009,0.270405
8,ok,failure_candidate,50,cross,0.618,1d,18,0.333575,0.257756,20.055556,-0.098936,0.3889,0.8889,8.166667,0.137778,13.777778,2.431814,10.799203,33.273469,0.357122
9,ok,failure_candidate,50,touch,0.236,1d,5,0.303046,0.153764,8.6,-0.071397,0.8,1.0,9.2,0.144,14.4,2.481317,3.813385,22.75992,0.292619
10,LOW SAMPLE,failure_candidate,50,above,0.236,1d,2,0.29639,0.149359,2,0.042027,1.0,1.0,4.5,0.05,20,3.73145,2.37791,32.1677,0.367726
11,LOW SAMPLE,failure_candidate,50,above,1,1d,1,0.29639,0.149359,2,0.042027,1.0,1.0,4,0.06,20,3.73145,2.37791,32.45,0.380236
12,LOW SAMPLE,failure_candidate,50,touch,0.618,1d,1,0.28866,0.281255,6,0.034159,1.0,1.0,7,0.02,20,1.0617,8.114124,27.0004,0.278492
13,LOW SAMPLE,failure_candidate,50,below,0.236,1d,2,0.246793,0.23433,14.5,-0.007562,0.5,1.0,16.5,0.26,17.5,2.962762,3.011557,29.4687,0.207487
14,ok,failure_candidate,50,below,0.786,1d,6,0.240818,0.395118,23.5,-0.028312,0.6667,1.0,14.5,0.18,16.833333,3.577186,2.523472,38.994667,0.3183
15,LOW SAMPLE,failure_candidate,50,touch,0.382,1d,4,0.237209,0.187176,9.75,0.03054,1.0,1.0,9.75,0.12,11.5,2.92153,4.100314,25.094,0.109745
16,LOW SAMPLE,failure_candidate,50,below,0.382,1d,2,0.229843,0.198493,17.5,0.010064,0.5,1.0,17.5,0.32,16,1.338415,17.16929,20.53425,0.36363
17,LOW SAMPLE,failure_candidate,50,touch,1,1d,3,0.215049,0.329532,18.333333,-0.026937,0.6667,1.0,6,0.013333,16,1.988782,5.971683,37.816667,0.382126
18,ok,failure_candidate,50,touch,0.5,1d,6,0.187713,0.321827,26.5,-0.167451,0.3333,1.0,7.333333,0.058974,9.666667,2.224196,4.222976,514.2125,0.413843
19,LOW SAMPLE,failure_candidate,50,below,0.5,1d,2,0.068934,0.23344,28,0.034345,0.5,1.0,23,0.38,5.5,2.32724,16.689036,27.4275,0.370387
1,ok,reaction_candidate,5,above,1,1d,6,0.17409,0.17409,19.333333,-0.096551,0.3333,0.5,5.5,0.05,19.166667,1.801317,12.745464,729.491667,0.885574
2,ok,reaction_candidate,5,touch,0.618,1d,14,0.155363,0.155363,23.571429,-0.034053,0.5,0.7143,6.857143,0.084286,14.357143,3.168522,3.547528,280.926514,0.552833
3,ok,reaction_candidate,5,touch,0.236,1d,18,0.147902,0.147902,26.111111,-0.014377,0.7778,0.6667,9.611111,0.131111,14.888889,2.354164,6.954129,44.05609,0.593423
4,LOW SAMPLE,reaction_candidate,5,cross,0.786,1d,2,0.147696,0.147696,28,0.024577,1.0,0.0,22,0.4,14,2.216832,3.021043,50.477,0.181895
5,LOW SAMPLE,reaction_candidate,5,above,0.786,1d,2,0.147159,0.147159,18,-0.060556,0.5,1.0,10,0.14,20,4.588895,2.010805,47.587706,0.291541
6,ok,reaction_candidate,5,cross,0.236,1d,11,0.136077,0.136077,34.727273,-0.00214,0.4545,0.7273,10.545455,0.178182,9.545455,2.087302,6.349844,280.6318,0.478665
7,ok,reaction_candidate,5,touch,0.5,1d,22,0.131458,0.131458,20.954545,-0.036946,0.3636,0.8636,8.318182,0.11972,12.363636,1.805376,37.957744,171.448864,0.490571
8,ok,reaction_candidate,5,cross,0.618,1d,9,0.121597,0.121597,32.888889,-0.014668,0.7778,0.6667,12.888889,0.271111,9.555556,2.841622,3.621221,33.385911,0.252177
9,ok,reaction_candidate,5,touch,1,1d,13,0.121391,0.121391,20.769231,-0.013666,0.7692,0.3846,7.692308,0.113846,16.846154,2.804657,49.462633,59.411154,0.555001
10,ok,reaction_candidate,5,above,0.382,1d,6,0.117237,0.117237,26.166667,-0.063556,0.5,0.6667,5.5,0.053333,17,1.465397,9.56859,476.408283,0.619715
11,ok,reaction_candidate,5,touch,0.786,1d,14,0.110352,0.110352,26.5,-0.025085,0.8571,0.4286,6.642857,0.090752,13.142857,2.115205,53.57545,205.159707,0.672225
12,ok,reaction_candidate,5,touch,0.382,1d,18,0.10481,0.10481,26.055556,-0.031921,0.5,0.6667,8.222222,0.104212,12.666667,2.099828,44.24427,116.317372,0.616581
13,LOW SAMPLE,reaction_candidate,5,below,0.618,1d,4,0.103938,0.103938,30.75,0.004072,0.5,0.5,7,0.13,11.75,2.670909,7.962589,45.05535,0.288807
14,ok,reaction_candidate,5,cross,0.382,1d,10,0.101308,0.101308,29.7,0.00239,0.6,1.0,9.1,0.118,13.8,3.145234,4.573257,28.093882,0.332367
15,LOW SAMPLE,reaction_candidate,5,below,0.236,1d,3,0.099319,0.099319,5.333333,0.041213,0.3333,0.6667,10,0.16,8,1.751771,6.403999,53.379967,0.321035
16,ok,reaction_candidate,5,above,0.618,1d,9,0.098914,0.098914,15,-0.039985,0.6667,0.5556,5.111111,0.063457,16.222222,2.330205,99.85351,246.984301,0.5912
17,ok,reaction_candidate,5,cross,0.5,1d,10,0.098215,0.098215,27.8,0.009665,0.5,0.9,11.4,0.186,13.6,3.848027,3.84281,30.404394,0.283853
18,ok,reaction_candidate,5,above,0.5,1d,7,0.092939,0.092939,14.571429,-0.033966,0.7143,0.4286,5,0.056842,15.285714,2.829338,102.352143,341.456429,0.671291
19,LOW SAMPLE,reaction_candidate,5,cross,1,1d,2,0.089191,0.089191,21.5,0.03433,0.5,1.0,10.5,0.2,12.5,4.635555,1.6399,29.34,0.359856
20,LOW SAMPLE,reaction_candidate,5,below,0.786,1d,3,0.088352,0.088352,23.333333,0.010034,0.6667,0.6667,11.666667,0.113333,7.666667,2.929836,3.416742,38.631633,0.244044
21,LOW SAMPLE,reaction_candidate,5,below,0.382,1d,1,0.087724,0.087724,14,0.014388,1.0,0.0,9,0.08,20,2.505098,3.220601,40.4446,0.857252
22,ok,reaction_candidate,5,above,0.236,1d,6,0.080347,0.080347,12,-0.024286,0.6667,0.5,7.166667,0.134062,12.833333,1.009279,106.430234,888.674067,0.77503
23,LOW SAMPLE,reaction_candidate,5,below,1,1d,2,0.078821,0.078821,29.5,0.016495,1.0,0.0,6.5,0.05,20,1.694812,5.049207,35.47,0.79297
24,LOW SAMPLE,reaction_candidate,5,below,0.5,1d,2,0.06099,0.06099,3.5,0.023062,0.0,1.0,8.5,0.11,10,2.092746,5.711657,35.04275,0.218828
1,LOW SAMPLE,reaction_candidate,10,cross,0.786,1d,2,0.250499,0.250499,28,-0.247828,0.0,1.0,22,0.4,14,2.216832,3.021043,50.477,0.181895
2,ok,reaction_candidate,10,above,1,1d,6,0.240818,0.240818,19.333333,-0.079275,0.5,0.6667,5.5,0.05,19.166667,1.801317,12.745464,729.491667,0.885574
3,LOW SAMPLE,reaction_candidate,10,below,0.786,1d,3,0.240792,0.240792,23.333333,0.095062,0.3333,1.0,11.666667,0.113333,7.666667,2.929836,3.416742,38.631633,0.244044
4,LOW SAMPLE,reaction_candidate,10,below,0.618,1d,4,0.234748,0.234748,30.75,0.012655,0.5,0.75,7,0.13,11.75,2.670909,7.962589,45.05535,0.288807
5,LOW SAMPLE,reaction_candidate,10,above,0.786,1d,2,0.228546,0.228546,18,0.048409,0.5,1.0,10,0.14,20,4.588895,2.010805,47.587706,0.291541
6,ok,reaction_candidate,10,touch,0.5,1d,22,0.20312,0.20312,20.954545,-0.037786,0.5455,0.9091,8.318182,0.11972,12.363636,1.805376,37.957744,171.448864,0.490571
7,ok,reaction_candidate,10,touch,0.618,1d,14,0.202441,0.202441,23.571429,0.013277,0.4286,0.7857,6.857143,0.084286,14.357143,3.168522,3.547528,280.926514,0.552833
8,ok,reaction_candidate,10,above,0.382,1d,6,0.202202,0.202202,26.166667,-0.069642,0.5,0.8333,5.5,0.053333,17,1.465397,9.56859,476.408283,0.619715
9,ok,reaction_candidate,10,touch,0.382,1d,18,0.196259,0.196259,26.055556,-0.08391,0.3889,0.8889,8.222222,0.104212,12.666667,2.099828,44.24427,116.317372,0.616581
10,ok,reaction_candidate,10,touch,0.236,1d,18,0.193746,0.193746,26.111111,-0.026339,0.5556,0.8889,9.611111,0.131111,14.888889,2.354164,6.954129,44.05609,0.593423
11,ok,reaction_candidate,10,cross,0.236,1d,11,0.18619,0.18619,34.727273,-0.046771,0.0909,0.9091,10.545455,0.178182,9.545455,2.087302,6.349844,280.6318,0.478665
12,ok,reaction_candidate,10,above,0.5,1d,7,0.183724,0.183724,14.571429,-0.039459,0.4286,0.5714,5,0.056842,15.285714,2.829338,102.352143,341.456429,0.671291
13,ok,reaction_candidate,10,touch,1,1d,13,0.167261,0.167261,20.769231,0.03881,0.6923,0.5385,7.692308,0.113846,16.846154,2.804657,49.462633,59.411154,0.555001
14,LOW SAMPLE,reaction_candidate,10,below,0.5,1d,2,0.152609,0.152609,3.5,-0.129485,1.0,1.0,8.5,0.11,10,2.092746,5.711657,35.04275,0.218828
15,ok,reaction_candidate,10,cross,0.618,1d,9,0.151462,0.151462,32.888889,-0.01767,0.3333,1.0,12.888889,0.271111,9.555556,2.841622,3.621221,33.385911,0.252177
16,LOW SAMPLE,reaction_candidate,10,cross,1,1d,2,0.149166,0.149166,21.5,0.100738,0.0,1.0,10.5,0.2,12.5,4.635555,1.6399,29.34,0.359856
17,ok,reaction_candidate,10,touch,0.786,1d,14,0.147084,0.147084,26.5,-0.036343,0.6429,0.5714,6.642857,0.090752,13.142857,2.115205,53.57545,205.159707,0.672225
18,ok,reaction_candidate,10,above,0.618,1d,9,0.143588,0.143588,15,-0.027223,0.5556,0.6667,5.111111,0.063457,16.222222,2.330205,99.85351,246.984301,0.5912
19,LOW SAMPLE,reaction_candidate,10,below,0.236,1d,3,0.141819,0.141819,5.333333,-0.022481,1.0,1.0,10,0.16,8,1.751771,6.403999,53.379967,0.321035
20,ok,reaction_candidate,10,cross,0.382,1d,10,0.133976,0.133976,29.7,0.025042,0.4,1.0,9.1,0.118,13.8,3.145234,4.573257,28.093882,0.332367
21,ok,reaction_candidate,10,cross,0.5,1d,10,0.13127,0.13127,27.8,0.009887,0.4,1.0,11.4,0.186,13.6,3.848027,3.84281,30.404394,0.283853
22,LOW SAMPLE,reaction_candidate,10,below,1,1d,2,0.113618,0.113618,29.5,0.06165,0.5,0.5,6.5,0.05,20,1.694812,5.049207,35.47,0.79297
23,ok,reaction_candidate,10,above,0.236,1d,6,0.102174,0.102174,12,-0.023824,0.8333,0.6667,7.166667,0.134062,12.833333,1.009279,106.430234,888.674067,0.77503
24,LOW SAMPLE,reaction_candidate,10,below,0.382,1d,1,0.087724,0.087724,14,-0.004116,1.0,0.0,9,0.08,20,2.505098,3.220601,40.4446,0.857252
1,LOW SAMPLE,reaction_candidate,20,below,0.786,1d,3,0.441765,0.441765,23.333333,0.041113,0.6667,1.0,11.666667,0.113333,7.666667,2.929836,3.416742,38.631633,0.244044
2,LOW SAMPLE,reaction_candidate,20,below,1,1d,2,0.439265,0.439265,29.5,0.389683,0.0,1.0,6.5,0.05,20,1.694812,5.049207,35.47,0.79297
3,ok,reaction_candidate,20,touch,1,1d,13,0.438135,0.438135,20.769231,0.126485,0.3846,0.7692,7.692308,0.113846,16.846154,2.804657,49.462633,59.411154,0.555001
4,ok,reaction_candidate,20,above,0.5,1d,7,0.39347,0.39347,14.571429,0.054479,0.5714,0.5714,5,0.056842,15.285714,2.829338,102.352143,341.456429,0.671291
5,LOW SAMPLE,reaction_candidate,20,below,0.618,1d,4,0.39252,0.39252,30.75,0.115681,0.5,0.75,7,0.13,11.75,2.670909,7.962589,45.05535,0.288807
6,ok,reaction_candidate,20,touch,0.618,1d,14,0.350822,0.350822,23.571429,0.031637,0.2857,0.8571,6.857143,0.084286,14.357143,3.168522,3.547528,280.926514,0.552833
7,ok,reaction_candidate,20,touch,0.382,1d,18,0.335599,0.335599,26.055556,-0.039443,0.3333,0.9444,8.222222,0.104212,12.666667,2.099828,44.24427,116.317372,0.616581
8,LOW SAMPLE,reaction_candidate,20,cross,0.786,1d,2,0.330651,0.330651,28,-0.046685,0.0,1.0,22,0.4,14,2.216832,3.021043,50.477,0.181895
9,ok,reaction_candidate,20,touch,0.5,1d,22,0.321305,0.321305,20.954545,-0.047404,0.4545,0.9091,8.318182,0.11972,12.363636,1.805376,37.957744,171.448864,0.490571
10,ok,reaction_candidate,20,above,1,1d,6,0.317641,0.317641,19.333333,-0.172605,0.5,0.8333,5.5,0.05,19.166667,1.801317,12.745464,729.491667,0.885574
11,ok,reaction_candidate,20,above,0.618,1d,9,0.308837,0.308837,15,0.030108,0.6667,0.6667,5.111111,0.063457,16.222222,2.330205,99.85351,246.984301,0.5912
12,ok,reaction_candidate,20,above,0.382,1d,6,0.307082,0.307082,26.166667,-0.167574,0.3333,1.0,5.5,0.053333,17,1.465397,9.56859,476.408283,0.619715
13,LOW SAMPLE,reaction_candidate,20,cross,1,1d,2,0.303774,0.303774,21.5,0.206989,0.5,1.0,10.5,0.2,12.5,4.635555,1.6399,29.34,0.359856
14,ok,reaction_candidate,20,touch,0.236,1d,18,0.292943,0.292943,26.111111,0.045727,0.3889,1.0,9.611111,0.131111,14.888889,2.354164,6.954129,44.05609,0.593423
15,LOW SAMPLE,reaction_candidate,20,below,0.382,1d,1,0.278887,0.278887,14,0.265349,0.0,1.0,9,0.08,20,2.505098,3.220601,40.4446,0.857252
16,ok,reaction_candidate,20,above,0.236,1d,6,0.265224,0.265224,12,-0.012207,0.6667,0.8333,7.166667,0.134062,12.833333,1.009279,106.430234,888.674067,0.77503
17,ok,reaction_candidate,20,touch,0.786,1d,14,0.264123,0.264123,26.5,-0.047247,0.2857,0.8571,6.642857,0.090752,13.142857,2.115205,53.57545,205.159707,0.672225
18,ok,reaction_candidate,20,cross,0.382,1d,10,0.242107,0.242107,29.7,-0.148946,0.4,1.0,9.1,0.118,13.8,3.145234,4.573257,28.093882,0.332367
19,ok,reaction_candidate,20,cross,0.236,1d,11,0.229802,0.229802,34.727273,-0.025618,0.1818,0.9091,10.545455,0.178182,9.545455,2.087302,6.349844,280.6318,0.478665
20,LOW SAMPLE,reaction_candidate,20,above,0.786,1d,2,0.228546,0.228546,18,0.003358,1.0,1.0,10,0.14,20,4.588895,2.010805,47.587706,0.291541
21,ok,reaction_candidate,20,cross,0.618,1d,9,0.20833,0.20833,32.888889,-0.051071,0.1111,1.0,12.888889,0.271111,9.555556,2.841622,3.621221,33.385911,0.252177
22,LOW SAMPLE,reaction_candidate,20,below,0.5,1d,2,0.182018,0.182018,3.5,-0.128687,1.0,1.0,8.5,0.11,10,2.092746,5.711657,35.04275,0.218828
23,ok,reaction_candidate,20,cross,0.5,1d,10,0.169327,0.169327,27.8,-0.021576,0.5,1.0,11.4,0.186,13.6,3.848027,3.84281,30.404394,0.283853
24,LOW SAMPLE,reaction_candidate,20,below,0.236,1d,3,0.141819,0.141819,5.333333,-0.001166,1.0,1.0,10,0.16,8,1.751771,6.403999,53.379967,0.321035
1,LOW SAMPLE,reaction_candidate,50,below,1,1d,2,1.075095,1.075095,29.5,0.671475,0.5,1.0,6.5,0.05,20,1.694812,5.049207,35.47,0.79297
2,ok,reaction_candidate,50,touch,1,1d,13,0.810692,0.810692,20.769231,0.374728,0.4615,0.7692,7.692308,0.113846,16.846154,2.804657,49.462633,59.411154,0.555001
3,LOW SAMPLE,reaction_candidate,50,below,0.618,1d,4,0.765028,0.765028,30.75,0.442317,0.25,1.0,7,0.13,11.75,2.670909,7.962589,45.05535,0.288807
4,LOW SAMPLE,reaction_candidate,50,cross,1,1d,2,0.69487,0.69487,21.5,0.381893,1.0,1.0,10.5,0.2,12.5,4.635555,1.6399,29.34,0.359856
5,ok,reaction_candidate,50,touch,0.382,1d,18,0.684538,0.684538,26.055556,0.166633,0.5,0.9444,8.222222,0.104212,12.666667,2.099828,44.24427,116.317372,0.616581
6,ok,reaction_candidate,50,touch,0.786,1d,14,0.648413,0.648413,26.5,0.235223,0.2143,0.8571,6.642857,0.090752,13.142857,2.115205,53.57545,205.159707,0.672225
7,LOW SAMPLE,reaction_candidate,50,above,0.786,1d,2,0.635981,0.635981,18,0.318738,0.5,1.0,10,0.14,20,4.588895,2.010805,47.587706,0.291541
8,LOW SAMPLE,reaction_candidate,50,below,0.786,1d,3,0.604697,0.604697,23.333333,0.178707,0.3333,1.0,11.666667,0.113333,7.666667,2.929836,3.416742,38.631633,0.244044
9,ok,reaction_candidate,50,touch,0.5,1d,22,0.598725,0.598725,20.954545,0.141742,0.6364,0.9091,8.318182,0.11972,12.363636,1.805376,37.957744,171.448864,0.490571
10,ok,reaction_candidate,50,above,0.5,1d,7,0.59294,0.59294,14.571429,0.157204,0.5714,0.5714,5,0.056842,15.285714,2.829338,102.352143,341.456429,0.671291
11,ok,reaction_candidate,50,above,0.618,1d,9,0.570864,0.570864,15,0.095596,0.5556,0.6667,5.111111,0.063457,16.222222,2.330205,99.85351,246.984301,0.5912
12,ok,reaction_candidate,50,touch,0.618,1d,14,0.559001,0.559001,23.571429,0.113759,0.5714,0.8571,6.857143,0.084286,14.357143,3.168522,3.547528,280.926514,0.552833
13,ok,reaction_candidate,50,touch,0.236,1d,18,0.534663,0.534663,26.111111,0.053865,0.5,1.0,9.611111,0.131111,14.888889,2.354164,6.954129,44.05609,0.593423
14,ok,reaction_candidate,50,above,0.236,1d,6,0.52201,0.52201,12,-0.028047,0.5,0.8333,7.166667,0.134062,12.833333,1.009279,106.430234,888.674067,0.77503
15,ok,reaction_candidate,50,cross,0.236,1d,11,0.509649,0.509649,34.727273,0.037384,0.0909,0.9091,10.545455,0.178182,9.545455,2.087302,6.349844,280.6318,0.478665
16,ok,reaction_candidate,50,above,0.382,1d,6,0.496385,0.496385,26.166667,-0.032303,0.3333,1.0,5.5,0.053333,17,1.465397,9.56859,476.408283,0.619715
17,ok,reaction_candidate,50,cross,0.382,1d,10,0.46876,0.46876,29.7,-0.330729,0.4,1.0,9.1,0.118,13.8,3.145234,4.573257,28.093882,0.332367
18,ok,reaction_candidate,50,cross,0.5,1d,10,0.4081,0.4081,27.8,-0.276258,0.5,1.0,11.4,0.186,13.6,3.848027,3.84281,30.404394,0.283853
19,LOW SAMPLE,reaction_candidate,50,below,0.236,1d,3,0.402165,0.402165,5.333333,-0.335541,1.0,1.0,10,0.16,8,1.751771,6.403999,53.379967,0.321035
20,LOW SAMPLE,reaction_candidate,50,below,0.5,1d,2,0.394953,0.394953,3.5,-0.317227,1.0,1.0,8.5,0.11,10,2.092746,5.711657,35.04275,0.218828
21,ok,reaction_candidate,50,above,1,1d,6,0.394211,0.394211,19.333333,-0.265213,0.1667,0.8333,5.5,0.05,19.166667,1.801317,12.745464,729.491667,0.885574
22,LOW SAMPLE,reaction_candidate,50,below,0.382,1d,1,0.343685,0.343685,14,0.029389,1.0,1.0,9,0.08,20,2.505098,3.220601,40.4446,0.857252
23,LOW SAMPLE,reaction_candidate,50,cross,0.786,1d,2,0.330651,0.330651,28,0.001656,0.0,1.0,22,0.4,14,2.216832,3.021043,50.477,0.181895
24,ok,reaction_candidate,50,cross,0.618,1d,9,0.329946,0.329946,32.888889,-0.079376,0.2222,1.0,12.888889,0.271111,9.555556,2.841622,3.621221,33.385911,0.252177
1,ok,rejection_candidate,5,above,0.618,1d,9,0.233406,0.060485,6.444444,0.158799,1.0,0.1111,2.111111,0.027234,12.111111,2.78111,4.635597,358.034889,0.274013
2,ok,rejection_candidate,5,above,0.786,1d,9,0.211398,0.041061,14.555556,0.133909,1.0,0.0,3,0.043003,13.777778,2.996766,5.069793,366.666644,0.467359
3,ok,rejection_candidate,5,cross,0.382,1d,11,0.2112,0.036922,2.272727,0.013238,1.0,0.0909,4.181818,0.069394,6.181818,2.750786,10.245558,112.7011,0.077903
4,ok,rejection_candidate,5,cross,0.5,1d,13,0.209644,0.035562,14.307692,0.110385,1.0,0.2308,9.538462,0.153846,8.769231,2.187619,6.013347,27.689138,0.038469
5,ok,rejection_candidate,5,below,0.786,1d,8,0.181187,0.016304,5.25,-0.111744,1.0,0.0,5.625,0.14,10.375,2.922067,4.677539,43.006937,0.429394
6,ok,rejection_candidate,5,cross,0.618,1d,7,0.181009,0.062151,7.428571,0.043291,1.0,0.0,5,0.065714,16.142857,2.080089,13.3363,75.949157,0.0243
7,ok,rejection_candidate,5,touch,0.5,1d,43,0.177719,0.052733,12.790698,0.045027,1.0,0.0465,5.488372,0.084186,12.651163,2.718072,32.8932,50.746053,0.355039
8,ok,rejection_candidate,5,below,1,1d,5,0.168676,0.020419,2.6,-0.099137,1.0,0.2,3.4,0.048,11.2,2.598387,7.081032,36.392,0.331253
9,ok,rejection_candidate,5,above,0.236,1d,13,0.164314,0.024247,14.538462,0.09842,1.0,0.0769,3.923077,0.075385,12.461538,1.507563,49.455472,30.428415,0.409826
10,ok,rejection_candidate,5,touch,0.618,1d,49,0.162326,0.029235,8.836735,0.032663,1.0,0.1224,4.469388,0.053985,12.204082,2.062359,30.941858,104.393291,0.351937
11,ok,rejection_candidate,5,above,1,1d,9,0.15999,0.046147,12.222222,0.079408,1.0,0.0,4,0.06,16.777778,3.574882,9.774346,66.003333,0.63075
12,ok,rejection_candidate,5,touch,0.382,1d,48,0.158715,0.042034,14,0.037192,1.0,0.1458,5.666667,0.093667,11.270833,2.443551,37.71582,132.61034,0.405892
13,ok,rejection_candidate,5,touch,1,1d,20,0.155481,0.028426,9.6,0.049559,1.0,0.0,2.8,0.04,14.15,3.39057,21.797306,40.605,0.485554
14,ok,rejection_candidate,5,touch,0.236,1d,35,0.152377,0.042677,10.571429,0.021602,1.0,0.0286,4.285714,0.064,13.942857,1.9085,25.493642,89.275177,0.498104
15,ok,rejection_candidate,5,cross,0.236,1d,7,0.150272,0.025377,21.285714,0.038199,1.0,0.4286,4,0.055238,7.714286,2.105774,15.568627,113.919629,0.045217
16,ok,rejection_candidate,5,touch,0.786,1d,28,0.150143,0.035864,13.035714,-0.013352,1.0,0.1071,4.678571,0.067143,13.714286,2.127013,25.721209,43.041668,0.418878
17,ok,rejection_candidate,5,below,0.618,1d,9,0.140123,0.017004,8.222222,-0.072183,1.0,0.1111,7.222222,0.117778,12.222222,3.078856,5.223184,43.542078,0.324537
18,ok,rejection_candidate,5,above,0.382,1d,10,0.138829,0.065219,15.8,0.084219,1.0,0.3,4.4,0.054333,12.7,2.889311,3.800715,269.99002,0.460855
19,ok,rejection_candidate,5,below,0.382,1d,11,0.137127,0.013236,10,-0.06273,1.0,0.0,5.818182,0.069091,13.090909,2.05439,8.223467,31.315427,0.3986
20,ok,rejection_candidate,5,below,0.236,1d,8,0.136207,0.025138,2.75,-0.073096,1.0,0.125,4.5,0.0825,11.375,2.142141,7.29372,175.756275,0.280834
21,ok,rejection_candidate,5,below,0.5,1d,6,0.114871,0.024665,2.166667,-0.047221,1.0,0.1667,3.5,0.05,8.5,1.55391,7.589964,215.935833,0.349169
22,LOW SAMPLE,rejection_candidate,5,cross,1,1d,1,0.106904,0.042518,36,0.024306,1.0,1.0,7,0.08,20,4.751198,1.918784,31.8,0.056609
23,ok,rejection_candidate,5,above,0.5,1d,6,0.104922,0.039665,12.5,0.050031,1.0,0.0,2,0.023333,13.833333,2.019469,11.902169,514.98,0.57587
24,LOW SAMPLE,rejection_candidate,5,cross,0.786,1d,2,0.094431,0.003035,14,-0.041743,1.0,0.0,21.5,0.39,19,1.596307,6.501562,22.15795,0.023579
1,ok,rejection_candidate,10,above,0.618,1d,9,0.335949,0.060485,6.444444,0.259496,1.0,0.1111,2.111111,0.027234,12.111111,2.78111,4.635597,358.034889,0.274013
2,ok,rejection_candidate,10,cross,0.382,1d,11,0.312097,0.051038,2.272727,0.009118,0.9091,0.1818,4.181818,0.069394,6.181818,2.750786,10.245558,112.7011,0.077903
3,ok,rejection_candidate,10,above,0.786,1d,9,0.279779,0.041061,14.555556,0.180382,1.0,0.2222,3,0.043003,13.777778,2.996766,5.069793,366.666644,0.467359
4,ok,rejection_candidate,10,cross,0.5,1d,13,0.245989,0.058772,14.307692,0.058868,0.8462,0.4615,9.538462,0.153846,8.769231,2.187619,6.013347,27.689138,0.038469
5,ok,rejection_candidate,10,below,0.786,1d,8,0.237002,0.030451,5.25,-0.084834,0.75,0.25,5.625,0.14,10.375,2.922067,4.677539,43.006937,0.429394
6,ok,rejection_candidate,10,touch,0.236,1d,35,0.231396,0.057711,10.571429,0.026916,0.9143,0.1143,4.285714,0.064,13.942857,1.9085,25.493642,89.275177,0.498104
7,ok,rejection_candidate,10,touch,0.5,1d,43,0.223329,0.085059,12.790698,0.039954,0.8372,0.2326,5.488372,0.084186,12.651163,2.718072,32.8932,50.746053,0.355039
8,ok,rejection_candidate,10,touch,1,1d,20,0.212225,0.04202,9.6,0.07437,0.95,0.1,2.8,0.04,14.15,3.39057,21.797306,40.605,0.485554
9,ok,rejection_candidate,10,touch,0.618,1d,49,0.211989,0.054395,8.836735,0.024947,0.898,0.2449,4.469388,0.053985,12.204082,2.062359,30.941858,104.393291,0.351937
10,ok,rejection_candidate,10,below,0.618,1d,9,0.207252,0.06611,8.222222,-0.050353,0.5556,0.6667,7.222222,0.117778,12.222222,3.078856,5.223184,43.542078,0.324537
11,ok,rejection_candidate,10,cross,0.618,1d,7,0.206422,0.10063,7.428571,0.101996,0.7143,0.4286,5,0.065714,16.142857,2.080089,13.3363,75.949157,0.0243
12,ok,rejection_candidate,10,cross,0.236,1d,7,0.197349,0.078059,21.285714,0.090004,0.5714,0.7143,4,0.055238,7.714286,2.105774,15.568627,113.919629,0.045217
13,ok,rejection_candidate,10,above,0.236,1d,13,0.195741,0.036358,14.538462,0.091455,0.9231,0.1538,3.923077,0.075385,12.461538,1.507563,49.455472,30.428415,0.409826
14,ok,rejection_candidate,10,below,0.236,1d,8,0.195613,0.036023,2.75,-0.107599,0.75,0.375,4.5,0.0825,11.375,2.142141,7.29372,175.756275,0.280834
