rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
23,ok,continuation_candidate,5,cross,0.5,4h,234,0.049223,0.016966,37.008547,0.002536,0.0,0.2393,6.534188,0.069487,16.119658,2.158617,20.232316,39.046297,0.556045
24,ok,continuation_candidate,5,below,0.382,4h,34,0.047896,0.013931,35.529412,0.035221,0.0,0.5,7.558824,0.081765,15.911765,2.015618,23.134735,4.209534,0.326479
1,ok,continuation_candidate,10,above,0.5,4h,22,0.111941,0.012682,43.409091,-0.0682,0.0909,0.7273,7.136364,0.088182,15.318182,2.432149,8.342304,13.322977,0.474147
2,ok,continuation_candidate,10,above,0.382,4h,27,0.104538,0.025049,35.592593,-0.054348,0.2593,0.7407,9.777778,0.124444,13.481481,1.838631,13.668699,17.453921,0.370211
3,ok,continuation_candidate,10,below,0.786,4h,23,0.09695,0.014449,36.782609,0.058321,0.1304,0.5652,6.565217,0.065217,14.695652,2.843428,6.075787,198.798136,0.417394
4,ok,continuation_candidate,10,above,1,4h,26,0.096886,0.013924,33.769231,-0.046164,0.2308,0.8462,8.923077,0.097692,12.423077,1.967497,9.966912,484.945962,0.410967
5,ok,continuation_candidate,10,above,0.786,4h,23,0.090672,0.014047,36.956522,-0.056883,0.2609,0.7391,9.26087,0.118261,13.695652,2.067896,9.768766,120.114564,0.557561
6,ok,continuation_candidate,10,touch,0.786,4h,156,0.090386,0.019613,33.224359,-0.001827,0.25,0.6603,7.967949,0.089231,15.346154,2.425364,21.410556,99.688318,0.346109
7,ok,continuation_candidate,10,touch,0.5,4h,167,0.088175,0.018602,35.359281,-0.003294,0.2156,0.6527,7.742515,0.086347,15.269461,2.348937,12.09583,22.120159,0.304203
8,ok,continuation_candidate,10,touch,0.382,4h,161,0.085312,0.017595,36.490683,0.002484,0.1801,0.6584,8.546584,0.091925,15.080745,2.439944,16.222232,30.779951,0.303147
9,ok,continuation_candidate,10,touch,0.618,4h,180,0.083066,0.020446,34.483333,0.008846,0.2611,0.6889,8.694444,0.095444,14.822222,2.079576,14.434353,25.503432,0.307437
10,ok,continuation_candidate,10,below,0.5,4h,18,0.082977,0.018805,29,0.04244,0.2222,0.7778,7.277778,0.061111,16.722222,1.907068,9.189971,13.85875,0.53701
11,ok,continuation_candidate,10,touch,1,4h,128,0.082219,0.020332,35.210938,0.005923,0.2031,0.6562,8.59375,0.09809,15.773438,2.008815,18.788372,134.776875,0.332978
12,ok,continuation_candidate,10,touch,0.236,4h,159,0.081393,0.019796,34.924528,-0.005028,0.2516,0.7358,8.176101,0.090943,15.389937,2.134849,27.182503,9.01765,0.312502
13,ok,continuation_candidate,10,above,0.236,4h,21,0.0774,0.020177,29.333333,-0.030298,0.2381,0.8095,7.571429,0.082857,13.952381,1.793542,49.080172,7.822344,0.340536
14,ok,continuation_candidate,10,below,0.618,4h,27,0.076887,0.016477,29.296296,0.045722,0.1481,0.7407,8.148148,0.096296,15.074074,2.833392,6.348241,19.627144,0.333231
15,ok,continuation_candidate,10,cross,0.618,4h,246,0.075849,0.024053,37.48374,0.000617,0.2033,0.4553,6.313008,0.070407,15.857724,1.985044,20.999511,56.858486,0.503894
16,ok,continuation_candidate,10,above,0.618,4h,20,0.075741,0.016157,35.1,-0.039445,0.2,0.6,8.65,0.108,13.35,1.660405,10.946286,8.049799,0.370136
17,ok,continuation_candidate,10,cross,1,4h,236,0.07392,0.028433,36.830508,-1.1e-05,0.1822,0.4661,6.682203,0.075847,16.300847,2.278494,9.690841,168.537614,0.539778
18,ok,continuation_candidate,10,cross,0.382,4h,253,0.073768,0.027478,36.3083,0.00167,0.2292,0.4585,6.608696,0.074862,16.731225,2.086284,16.752186,49.297082,0.551171
19,ok,continuation_candidate,10,cross,0.5,4h,234,0.073332,0.023945,37.008547,0.004601,0.1795,0.4017,6.534188,0.069487,16.119658,2.158617,20.232316,39.046297,0.556045
20,ok,continuation_candidate,10,below,1,4h,26,0.071365,0.015253,31.461538,0.040664,0.1538,0.8846,9.615385,0.104615,15.269231,2.339539,9.505868,10.183885,0.431034
21,ok,continuation_candidate,10,cross,0.786,4h,249,0.071026,0.023258,36.759036,0.002684,0.1647,0.4418,6.341365,0.071807,15.875502,2.037835,21.651435,62.687018,0.552679
22,ok,continuation_candidate,10,cross,0.236,4h,276,0.069733,0.025184,35.960145,0.004858,0.2138,0.4638,7.050725,0.080129,15.699275,2.234992,13.463437,30.377829,0.526519
23,ok,continuation_candidate,10,below,0.382,4h,34,0.067735,0.016164,35.529412,0.041306,0.1471,0.6176,7.558824,0.081765,15.911765,2.015618,23.134735,4.209534,0.326479
24,ok,continuation_candidate,10,below,0.236,4h,37,0.067233,0.020982,31.054054,0.028275,0.2432,0.7838,6.513514,0.068108,13.72973,2.1139,8.044078,8.473557,0.468635
1,ok,continuation_candidate,20,above,0.5,4h,22,0.13694,0.017896,43.409091,-0.066447,0.2273,0.7727,7.136364,0.088182,15.318182,2.432149,8.342304,13.322977,0.474147
2,ok,continuation_candidate,20,below,0.786,4h,23,0.125187,0.02825,36.782609,0.069428,0.2174,0.7391,6.565217,0.065217,14.695652,2.843428,6.075787,198.798136,0.417394
3,ok,continuation_candidate,20,above,0.786,4h,23,0.120138,0.018364,36.956522,-0.05699,0.2174,0.7391,9.26087,0.118261,13.695652,2.067896,9.768766,120.114564,0.557561
4,ok,continuation_candidate,20,above,1,4h,26,0.118222,0.020136,33.769231,-0.056194,0.3077,0.8846,8.923077,0.097692,12.423077,1.967497,9.966912,484.945962,0.410967
5,ok,continuation_candidate,20,above,0.382,4h,27,0.115359,0.030166,35.592593,-0.032562,0.2963,0.7778,9.777778,0.124444,13.481481,1.838631,13.668699,17.453921,0.370211
6,ok,continuation_candidate,20,touch,0.786,4h,156,0.109286,0.031689,33.224359,-0.00272,0.3397,0.7885,7.967949,0.089231,15.346154,2.425364,21.410556,99.688318,0.346109
7,ok,continuation_candidate,20,touch,0.382,4h,161,0.108394,0.023815,36.490683,-0.001452,0.2484,0.7205,8.546584,0.091925,15.080745,2.439944,16.222232,30.779951,0.303147
8,ok,continuation_candidate,20,touch,0.5,4h,167,0.106559,0.031693,35.359281,-0.000128,0.3653,0.7784,7.742515,0.086347,15.269461,2.348937,12.09583,22.120159,0.304203
9,ok,continuation_candidate,20,below,0.618,4h,27,0.106273,0.028205,29.296296,0.045143,0.3333,0.8889,8.148148,0.096296,15.074074,2.833392,6.348241,19.627144,0.333231
10,ok,continuation_candidate,20,touch,0.236,4h,159,0.105101,0.030804,34.924528,-0.003456,0.3145,0.7925,8.176101,0.090943,15.389937,2.134849,27.182503,9.01765,0.312502
11,ok,continuation_candidate,20,below,0.382,4h,34,0.1049,0.03353,35.529412,0.045009,0.3529,0.7353,7.558824,0.081765,15.911765,2.015618,23.134735,4.209534,0.326479
12,ok,continuation_candidate,20,touch,0.618,4h,180,0.104684,0.031716,34.483333,0.011832,0.3611,0.8056,8.694444,0.095444,14.822222,2.079576,14.434353,25.503432,0.307437
13,ok,continuation_candidate,20,below,0.5,4h,18,0.1029,0.042795,29,0.039255,0.3889,0.9444,7.277778,0.061111,16.722222,1.907068,9.189971,13.85875,0.53701
14,ok,continuation_candidate,20,touch,1,4h,128,0.101607,0.029577,35.210938,0.002836,0.3203,0.7344,8.59375,0.09809,15.773438,2.008815,18.788372,134.776875,0.332978
15,ok,continuation_candidate,20,above,0.236,4h,21,0.098949,0.037828,29.333333,-0.018178,0.5714,0.9048,7.571429,0.082857,13.952381,1.793542,49.080172,7.822344,0.340536
16,ok,continuation_candidate,20,cross,0.5,4h,234,0.096078,0.038201,37.008547,0.003838,0.2479,0.5726,6.534188,0.069487,16.119658,2.158617,20.232316,39.046297,0.556045
17,ok,continuation_candidate,20,above,0.618,4h,20,0.095774,0.021241,35.1,-0.04537,0.35,0.75,8.65,0.108,13.35,1.660405,10.946286,8.049799,0.370136
18,ok,continuation_candidate,20,cross,0.618,4h,246,0.095419,0.037617,37.48374,-0.003587,0.248,0.5813,6.313008,0.070407,15.857724,1.985044,20.999511,56.858486,0.503894
19,ok,continuation_candidate,20,cross,0.382,4h,253,0.094236,0.042916,36.3083,0.003309,0.3004,0.6008,6.608696,0.074862,16.731225,2.086284,16.752186,49.297082,0.551171
20,ok,continuation_candidate,20,cross,1,4h,236,0.093492,0.040952,36.830508,0.001407,0.2754,0.5847,6.682203,0.075847,16.300847,2.278494,9.690841,168.537614,0.539778
21,ok,continuation_candidate,20,cross,0.786,4h,249,0.092527,0.038203,36.759036,0.003735,0.2932,0.5904,6.341365,0.071807,15.875502,2.037835,21.651435,62.687018,0.552679
22,ok,continuation_candidate,20,cross,0.236,4h,276,0.091217,0.042058,35.960145,0.004552,0.308,0.6159,7.050725,0.080129,15.699275,2.234992,13.463437,30.377829,0.526519
23,ok,continuation_candidate,20,below,1,4h,26,0.090853,0.026189,31.461538,0.034866,0.4231,0.9615,9.615385,0.104615,15.269231,2.339539,9.505868,10.183885,0.431034
24,ok,continuation_candidate,20,below,0.236,4h,37,0.085224,0.043416,31.054054,0.020784,0.4054,0.8649,6.513514,0.068108,13.72973,2.1139,8.044078,8.473557,0.468635
1,ok,continuation_candidate,50,above,0.5,4h,22,0.222456,0.024337,43.409091,-0.132198,0.0455,0.7727,7.136364,0.088182,15.318182,2.432149,8.342304,13.322977,0.474147
2,ok,continuation_candidate,50,below,0.786,4h,23,0.161547,0.05573,36.782609,0.050321,0.4348,0.7826,6.565217,0.065217,14.695652,2.843428,6.075787,198.798136,0.417394
3,ok,continuation_candidate,50,above,1,4h,26,0.161108,0.048081,33.769231,-0.046179,0.4615,0.8846,8.923077,0.097692,12.423077,1.967497,9.966912,484.945962,0.410967
4,ok,continuation_candidate,50,above,0.786,4h,23,0.153377,0.035873,36.956522,-0.062837,0.3478,0.8696,9.26087,0.118261,13.695652,2.067896,9.768766,120.114564,0.557561
5,ok,continuation_candidate,50,above,0.382,4h,27,0.152758,0.052237,35.592593,-0.055107,0.2593,0.8148,9.777778,0.124444,13.481481,1.838631,13.668699,17.453921,0.370211
6,ok,continuation_candidate,50,below,0.382,4h,34,0.148816,0.060659,35.529412,0.047031,0.3824,0.7941,7.558824,0.081765,15.911765,2.015618,23.134735,4.209534,0.326479
7,ok,continuation_candidate,50,touch,0.382,4h,161,0.148028,0.053008,36.490683,0.01166,0.3354,0.8634,8.546584,0.091925,15.080745,2.439944,16.222232,30.779951,0.303147
8,ok,continuation_candidate,50,touch,0.236,4h,159,0.146206,0.059104,34.924528,-8.2e-05,0.3648,0.8805,8.176101,0.090943,15.389937,2.134849,27.182503,9.01765,0.312502
9,ok,continuation_candidate,50,touch,0.618,4h,180,0.146142,0.06119,34.483333,0.016458,0.3389,0.8889,8.694444,0.095444,14.822222,2.079576,14.434353,25.503432,0.307437
10,ok,continuation_candidate,50,touch,0.5,4h,167,0.144799,0.060892,35.359281,-0.004379,0.3473,0.8563,7.742515,0.086347,15.269461,2.348937,12.09583,22.120159,0.304203
11,ok,continuation_candidate,50,cross,0.618,4h,246,0.144382,0.064451,37.48374,-0.006211,0.313,0.6992,6.313008,0.070407,15.857724,1.985044,20.999511,56.858486,0.503894
12,ok,continuation_candidate,50,touch,0.786,4h,156,0.142015,0.063879,33.224359,0.006756,0.4038,0.8718,7.967949,0.089231,15.346154,2.425364,21.410556,99.688318,0.346109
13,ok,continuation_candidate,50,below,0.5,4h,18,0.13929,0.065137,29,0.046289,0.5,0.9444,7.277778,0.061111,16.722222,1.907068,9.189971,13.85875,0.53701
14,ok,continuation_candidate,50,touch,1,4h,128,0.139161,0.058606,35.210938,0.002306,0.3594,0.8672,8.59375,0.09809,15.773438,2.008815,18.788372,134.776875,0.332978
15,ok,continuation_candidate,50,below,0.618,4h,27,0.138214,0.070541,29.296296,0.004112,0.6296,0.963,8.148148,0.096296,15.074074,2.833392,6.348241,19.627144,0.333231
16,ok,continuation_candidate,50,above,0.618,4h,20,0.13758,0.060909,35.1,-0.030312,0.4,0.9,8.65,0.108,13.35,1.660405,10.946286,8.049799,0.370136
17,ok,continuation_candidate,50,cross,0.5,4h,234,0.135879,0.072433,37.008547,0.011128,0.3462,0.7094,6.534188,0.069487,16.119658,2.158617,20.232316,39.046297,0.556045
18,ok,continuation_candidate,50,cross,1,4h,236,0.135194,0.068378,36.830508,-0.003774,0.3347,0.6907,6.682203,0.075847,16.300847,2.278494,9.690841,168.537614,0.539778
19,ok,continuation_candidate,50,cross,0.382,4h,253,0.134015,0.068768,36.3083,-0.00205,0.3123,0.7194,6.608696,0.074862,16.731225,2.086284,16.752186,49.297082,0.551171
20,ok,continuation_candidate,50,cross,0.236,4h,276,0.13048,0.071353,35.960145,0.009668,0.3188,0.7319,7.050725,0.080129,15.699275,2.234992,13.463437,30.377829,0.526519
21,ok,continuation_candidate,50,cross,0.786,4h,249,0.1304,0.063734,36.759036,0.005413,0.3454,0.7149,6.341365,0.071807,15.875502,2.037835,21.651435,62.687018,0.552679
22,ok,continuation_candidate,50,above,0.236,4h,21,0.130029,0.069023,29.333333,-0.03324,0.381,0.9048,7.571429,0.082857,13.952381,1.793542,49.080172,7.822344,0.340536
23,ok,continuation_candidate,50,below,1,4h,26,0.123218,0.065185,31.461538,0.022183,0.3846,1.0,9.615385,0.104615,15.269231,2.339539,9.505868,10.183885,0.431034
24,ok,continuation_candidate,50,below,0.236,4h,37,0.120751,0.062607,31.054054,0.023704,0.5405,0.8919,6.513514,0.068108,13.72973,2.1139,8.044078,8.473557,0.468635
1,ok,failure_candidate,5,cross,0.618,4h,122,0.059101,0.016463,14.204918,0.007019,1.0,0.6393,7.581967,0.091803,14.663934,2.31214,13.05942,63.273696,0.411635
2,ok,failure_candidate,5,cross,0.786,4h,112,0.055821,0.018556,19.035714,0.004461,1.0,0.7321,7.642857,0.086607,15.464286,2.098612,39.798136,110.05579,0.376816
3,ok,failure_candidate,5,cross,0.236,4h,117,0.055103,0.019368,13.803419,0.006143,1.0,0.6667,7.282051,0.081368,15.91453,2.135623,31.036954,22.127598,0.370913
4,ok,failure_candidate,5,cross,1,4h,115,0.053539,0.016999,14.356522,0.006274,1.0,0.6348,8.243478,0.089565,16.113043,2.283799,17.996044,126.625774,0.381074
5,ok,failure_candidate,5,cross,0.5,4h,101,0.052586,0.017074,15.09901,-0.006914,1.0,0.7921,8.069307,0.093465,15.138614,2.273666,12.349116,35.144292,0.438012
6,ok,failure_candidate,5,cross,0.382,4h,146,0.051888,0.016004,15.136986,-0.001633,1.0,0.6849,8.945205,0.099589,15.835616,2.120459,19.401088,32.343735,0.387483
7,ok,failure_candidate,5,touch,1,4h,23,0.027689,0.041857,17.434783,0.002807,1.0,1.0,9.869565,0.109565,16.086957,1.926178,17.222962,127.219565,0.278848
8,LOW SAMPLE,failure_candidate,5,below,0.382,4h,3,0.025825,0.03689,25,-0.012674,1.0,1.0,18.333333,0.186667,12.333333,1.844336,4.793898,18.071813,0.215111
9,LOW SAMPLE,failure_candidate,5,above,0.236,4h,4,0.02436,0.057078,25,0.007545,1.0,1.0,7,0.095,16.75,0.847509,40.910132,4.688287,0.381407
10,ok,failure_candidate,5,touch,0.382,4h,38,0.02239,0.041356,12.789474,0.000304,1.0,1.0,7.052632,0.067368,15.736842,2.089163,36.880876,90.749306,0.264691
11,ok,failure_candidate,5,touch,0.786,4h,28,0.020142,0.049582,19.5,-0.003611,1.0,1.0,9.785714,0.107143,16.357143,2.039339,16.93038,6.390634,0.39198
12,ok,failure_candidate,5,touch,0.618,4h,27,0.01919,0.041581,14.111111,-0.002064,1.0,1.0,7.518519,0.072593,16.148148,2.134553,14.931996,10.183212,0.362136
13,ok,failure_candidate,5,touch,0.236,4h,33,0.019186,0.047894,18.090909,0.000596,1.0,1.0,10.575758,0.122424,15.727273,2.293155,9.776311,27.991507,0.381223
14,ok,failure_candidate,5,touch,0.5,4h,28,0.019102,0.036315,20,-0.002179,1.0,1.0,8.785714,0.097143,14.535714,2.456347,9.613756,35.14125,0.295821
15,ok,failure_candidate,5,below,0.786,4h,5,0.01811,0.038294,11.6,0.004076,1.0,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
16,LOW SAMPLE,failure_candidate,5,below,0.5,4h,4,0.017006,0.031733,20,-0.009261,1.0,1.0,13,0.125,11.75,3.092074,5.483185,4.022875,0.329863
17,ok,failure_candidate,5,above,0.618,4h,7,0.014877,0.041418,16.857143,0.000397,1.0,1.0,10.142857,0.102857,12.142857,2.257918,5.296378,5.398161,0.546532
18,ok,failure_candidate,5,above,0.786,4h,5,0.014776,0.027682,18.6,0.000305,1.0,1.0,6.8,0.056,18,1.795416,7.017772,657.306484,0.419851
19,ok,failure_candidate,5,above,0.5,4h,8,0.013243,0.039604,10.375,-0.004463,1.0,1.0,7.5,0.095,15.375,2.083189,12.960192,22.878563,0.387074
20,LOW SAMPLE,failure_candidate,5,above,1,4h,4,0.010559,0.042368,27.75,0.001304,1.0,1.0,13,0.18,17.25,1.913581,7.951606,7.64,0.325493
21,ok,failure_candidate,5,below,1,4h,5,0.010108,0.042547,16.6,0.004173,1.0,1.0,13.4,0.148,14.6,3.151463,5.027689,4.5498,0.713731
22,LOW SAMPLE,failure_candidate,5,below,0.618,4h,3,0.009791,0.054157,10.666667,0.005852,1.0,1.0,7,0.093333,20,2.239999,124.501315,25.483093,0.901444
23,ok,failure_candidate,5,above,0.382,4h,5,0.009164,0.037136,17.4,0.000605,1.0,1.0,10.4,0.116,11.2,2.786075,3.829126,7.397196,0.48107
24,LOW SAMPLE,failure_candidate,5,below,0.236,4h,2,0.007255,0.038513,28,-0.00036,1.0,1.0,10.5,0.09,20,2.114552,37.077091,13.86262,0.281972
1,ok,failure_candidate,10,cross,0.236,4h,117,0.08388,0.023628,13.803419,0.007683,0.8205,0.7265,7.282051,0.081368,15.91453,2.135623,31.036954,22.127598,0.370913
2,ok,failure_candidate,10,cross,0.618,4h,122,0.082325,0.019308,14.204918,0.007803,0.8443,0.6967,7.581967,0.091803,14.663934,2.31214,13.05942,63.273696,0.411635
3,ok,failure_candidate,10,cross,0.5,4h,101,0.08053,0.020309,15.09901,-0.003158,0.802,0.8713,8.069307,0.093465,15.138614,2.273666,12.349116,35.144292,0.438012
4,ok,failure_candidate,10,cross,1,4h,115,0.077921,0.020361,14.356522,0.002254,0.8348,0.7043,8.243478,0.089565,16.113043,2.283799,17.996044,126.625774,0.381074
5,ok,failure_candidate,10,cross,0.786,4h,112,0.077549,0.026721,19.035714,-0.00575,0.6875,0.8125,7.642857,0.086607,15.464286,2.098612,39.798136,110.05579,0.376816
6,ok,failure_candidate,10,cross,0.382,4h,146,0.07457,0.020614,15.136986,-0.006976,0.7808,0.7671,8.945205,0.099589,15.835616,2.120459,19.401088,32.343735,0.387483
7,ok,failure_candidate,10,touch,1,4h,23,0.051664,0.046756,17.434783,0.016447,0.6522,1.0,9.869565,0.109565,16.086957,1.926178,17.222962,127.219565,0.278848
8,ok,failure_candidate,10,touch,0.618,4h,27,0.050887,0.048191,14.111111,-0.006882,0.6667,1.0,7.518519,0.072593,16.148148,2.134553,14.931996,10.183212,0.362136
9,ok,failure_candidate,10,touch,0.382,4h,38,0.04974,0.045127,12.789474,0.002132,0.7105,1.0,7.052632,0.067368,15.736842,2.089163,36.880876,90.749306,0.264691
10,ok,failure_candidate,10,below,1,4h,5,0.047334,0.042547,16.6,-0.018288,1.0,1.0,13.4,0.148,14.6,3.151463,5.027689,4.5498,0.713731
11,ok,failure_candidate,10,touch,0.236,4h,33,0.044303,0.053856,18.090909,0.001306,0.5758,1.0,10.575758,0.122424,15.727273,2.293155,9.776311,27.991507,0.381223
12,ok,failure_candidate,10,touch,0.786,4h,28,0.042474,0.058033,19.5,-0.002832,0.7143,1.0,9.785714,0.107143,16.357143,2.039339,16.93038,6.390634,0.39198
13,LOW SAMPLE,failure_candidate,10,below,0.382,4h,3,0.042065,0.049067,25,0.022065,0.3333,1.0,18.333333,0.186667,12.333333,1.844336,4.793898,18.071813,0.215111
14,LOW SAMPLE,failure_candidate,10,above,0.236,4h,4,0.041048,0.058688,25,0.007236,0.75,1.0,7,0.095,16.75,0.847509,40.910132,4.688287,0.381407
15,ok,failure_candidate,10,below,0.786,4h,5,0.037866,0.043203,11.6,-0.007674,0.8,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
16,LOW SAMPLE,failure_candidate,10,below,0.618,4h,3,0.033134,0.067084,10.666667,0.035891,0.6667,1.0,7,0.093333,20,2.239999,124.501315,25.483093,0.901444
17,ok,failure_candidate,10,above,0.5,4h,8,0.03256,0.042732,10.375,0.016746,0.75,1.0,7.5,0.095,15.375,2.083189,12.960192,22.878563,0.387074
18,ok,failure_candidate,10,above,0.618,4h,7,0.031069,0.046493,16.857143,0.001111,0.5714,1.0,10.142857,0.102857,12.142857,2.257918,5.296378,5.398161,0.546532
19,ok,failure_candidate,10,touch,0.5,4h,28,0.030737,0.04384,20,-0.010703,0.5357,1.0,8.785714,0.097143,14.535714,2.456347,9.613756,35.14125,0.295821
20,LOW SAMPLE,failure_candidate,10,below,0.5,4h,4,0.02871,0.031733,20,-0.007996,0.75,1.0,13,0.125,11.75,3.092074,5.483185,4.022875,0.329863
21,ok,failure_candidate,10,above,0.382,4h,5,0.023506,0.03841,17.4,0.004027,0.8,1.0,10.4,0.116,11.2,2.786075,3.829126,7.397196,0.48107
22,ok,failure_candidate,10,above,0.786,4h,5,0.02328,0.034416,18.6,-0.001851,0.6,1.0,6.8,0.056,18,1.795416,7.017772,657.306484,0.419851
23,LOW SAMPLE,failure_candidate,10,above,1,4h,4,0.023239,0.046766,27.75,-0.012166,0.25,1.0,13,0.18,17.25,1.913581,7.951606,7.64,0.325493
24,LOW SAMPLE,failure_candidate,10,below,0.236,4h,2,0.010052,0.047955,28,0.016199,0.5,1.0,10.5,0.09,20,2.114552,37.077091,13.86262,0.281972
1,LOW SAMPLE,failure_candidate,20,above,0.236,4h,4,0.129759,0.071501,25,0.072203,0.75,1.0,7,0.095,16.75,0.847509,40.910132,4.688287,0.381407
2,ok,failure_candidate,20,cross,0.618,4h,122,0.111015,0.032494,14.204918,0.013388,0.7213,0.7869,7.581967,0.091803,14.663934,2.31214,13.05942,63.273696,0.411635
3,ok,failure_candidate,20,cross,0.236,4h,117,0.107236,0.033526,13.803419,0.009919,0.7436,0.7863,7.282051,0.081368,15.91453,2.135623,31.036954,22.127598,0.370913
4,ok,failure_candidate,20,below,0.786,4h,5,0.106761,0.055744,11.6,-0.056927,0.8,1.0,9,0.092,14.8,1.894624,7.014424,4.841151,0.340229
5,ok,failure_candidate,20,cross,0.5,4h,101,0.104615,0.038011,15.09901,0.009683,0.703,0.8911,8.069307,0.093465,15.138614,2.273666,12.349116,35.144292,0.438012
6,ok,failure_candidate,20,cross,0.786,4h,112,0.102382,0.042649,19.035714,0.00184,0.6071,0.8571,7.642857,0.086607,15.464286,2.098612,39.798136,110.05579,0.376816
7,ok,failure_candidate,20,cross,0.382,4h,146,0.101264,0.034188,15.136986,-0.013468,0.7329,0.8288,8.945205,0.099589,15.835616,2.120459,19.401088,32.343735,0.387483
