rank_in_candidate_horizon,sample_flag,auto_candidate,horizon,relation,fib_level,timeframe,n_events,mean_mfe,mean_mae,mean_post_bars_on_break_side,mean_forward_return,rate_close_on_approach_side,rate_crossed_back,mean_post_retest_count,mean_post_remained_near_level_rate,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm
8,ok,reaction_candidate,5,touch,0.5,4h,12,0.023494,0.023494,14.666667,0.004434,0.75,0.4167,7.916667,0.098333,15.583333,2.653895,5.370528,1930.25,0.585094
9,LOW SAMPLE,reaction_candidate,5,cross,0.236,4h,3,0.022811,0.022811,19.666667,0.002944,0.6667,0.6667,11.666667,0.166667,15.333333,2.280004,4.594983,1849.749233,0.079192
10,ok,reaction_candidate,5,touch,0.786,4h,7,0.02068,0.02068,9,-0.005545,0.7143,0.4286,7.714286,0.254603,16.285714,3.47132,10.15425,1310.056877,0.759972
11,LOW SAMPLE,reaction_candidate,5,below,0.382,4h,1,0.020569,0.020569,27,0.013325,1.0,0.0,13,0.16,15,1.593395,6.925993,1984.924,0.951015
12,ok,reaction_candidate,5,touch,0.618,4h,5,0.019842,0.019842,14,-0.007911,0.6,0.6,8.4,0.088,12.4,2.335679,4.595981,1602.5144,0.765423
13,LOW SAMPLE,reaction_candidate,5,cross,0.382,4h,3,0.019207,0.019207,33.666667,-0.005303,0.6667,0.6667,10.333333,0.126667,11.333333,2.461522,5.004738,720.358667,0.093522
14,LOW SAMPLE,reaction_candidate,5,above,0.786,4h,2,0.018292,0.018292,6.5,-0.003904,1.0,0.0,4.5,0.04,11.5,0.606545,15.170079,1029.756535,0.554975
15,LOW SAMPLE,reaction_candidate,5,cross,0.786,4h,1,0.017312,0.017312,17,0.003441,0.0,1.0,10,0.08,20,2.16616,3.849765,1208.748,0.262085
16,LOW SAMPLE,reaction_candidate,5,touch,0.236,4h,2,0.017098,0.017098,31.5,-0.006401,0.5,1.0,13.5,0.25,13,2.27866,42.851101,1061.428,0.680853
17,LOW SAMPLE,reaction_candidate,5,cross,0.5,4h,4,0.016658,0.016658,33.75,0.000363,0.5,0.25,7.25,0.11,12.5,2.058327,13.151941,973.5,0.160273
18,LOW SAMPLE,reaction_candidate,5,above,0.5,4h,1,0.016534,0.016534,3,0.003117,1.0,1.0,14,0.32,20,0.241994,43.659176,1185.0,0.261933
19,LOW SAMPLE,reaction_candidate,5,above,1,4h,2,0.016275,0.016275,25,-0.012288,0.5,0.5,4.5,0.05,9,3.906695,1.977765,936.0,0.77103
20,LOW SAMPLE,reaction_candidate,5,cross,1,4h,3,0.013105,0.013105,14.666667,-0.000578,0.6667,1.0,9.333333,0.106667,11,2.388267,3.586548,924.333333,0.150365
21,LOW SAMPLE,reaction_candidate,5,above,0.382,4h,1,0.011004,0.011004,1,-0.002819,1.0,0.0,12,0.12,20,0.035273,164.948718,1403.076,0.537307
1,LOW SAMPLE,reaction_candidate,10,below,0.382,4h,1,0.121028,0.121028,27,0.110973,0.0,1.0,13,0.16,15,1.593395,6.925993,1984.924,0.951015
2,LOW SAMPLE,reaction_candidate,10,below,1,4h,3,0.057303,0.057303,23,0.007132,0.3333,0.6667,6,0.073333,18,2.296958,6.495655,2286.0,0.963887
3,LOW SAMPLE,reaction_candidate,10,below,0.618,4h,2,0.052902,0.052902,43,0.023553,0.5,1.0,3.5,0.07,5.5,4.796024,2.117439,1648.729924,0.713666
4,ok,reaction_candidate,10,touch,1,4h,12,0.047845,0.047845,29.166667,-0.011769,0.4167,0.6667,8.416667,0.101667,17.916667,2.293922,4.758665,2703.583333,0.818262
5,LOW SAMPLE,reaction_candidate,10,cross,0.618,4h,3,0.042236,0.042236,17,0.008839,0.6667,0.6667,5.666667,0.053333,15,2.67164,7.911802,1158.18405,0.179793
6,LOW SAMPLE,reaction_candidate,10,cross,1,4h,3,0.039889,0.039889,14.666667,0.025398,0.3333,1.0,9.333333,0.106667,11,2.388267,3.586548,924.333333,0.150365
7,ok,reaction_candidate,10,touch,0.618,4h,5,0.036583,0.036583,14,-0.014181,0.4,0.8,8.4,0.088,12.4,2.335679,4.595981,1602.5144,0.765423
8,ok,reaction_candidate,10,touch,0.786,4h,7,0.035926,0.035926,9,-0.000448,0.5714,0.7143,7.714286,0.254603,16.285714,3.47132,10.15425,1310.056877,0.759972
9,ok,reaction_candidate,10,touch,0.382,4h,13,0.0339,0.0339,13,-0.002013,0.6154,0.6154,9.230769,0.107692,14.538462,2.473308,6.293007,1315.629231,0.841676
10,LOW SAMPLE,reaction_candidate,10,cross,0.786,4h,1,0.032224,0.032224,17,0.01695,1.0,1.0,10,0.08,20,2.16616,3.849765,1208.748,0.262085
11,ok,reaction_candidate,10,touch,0.5,4h,12,0.031824,0.031824,14.666667,0.003877,0.5833,0.5,7.916667,0.098333,15.583333,2.653895,5.370528,1930.25,0.585094
12,LOW SAMPLE,reaction_candidate,10,below,0.236,4h,2,0.031147,0.031147,6,-0.006606,1.0,1.0,11,0.15,20,3.341083,4.260789,2355.951849,0.442634
13,LOW SAMPLE,reaction_candidate,10,above,0.786,4h,2,0.031076,0.031076,6.5,-0.007457,0.5,1.0,4.5,0.04,11.5,0.606545,15.170079,1029.756535,0.554975
14,LOW SAMPLE,reaction_candidate,10,above,1,4h,2,0.029531,0.029531,25,-0.022741,0.5,0.5,4.5,0.05,9,3.906695,1.977765,936.0,0.77103
15,LOW SAMPLE,reaction_candidate,10,below,0.5,4h,2,0.029489,0.029489,0.5,0.00084,1.0,0.5,2,0.01,20,1.361981,8.071528,2626.5,1.794094
16,LOW SAMPLE,reaction_candidate,10,cross,0.5,4h,4,0.027384,0.027384,33.75,0.003062,0.5,0.5,7.25,0.11,12.5,2.058327,13.151941,973.5,0.160273
17,LOW SAMPLE,reaction_candidate,10,cross,0.236,4h,3,0.025135,0.025135,19.666667,-0.003649,1.0,1.0,11.666667,0.166667,15.333333,2.280004,4.594983,1849.749233,0.079192
18,LOW SAMPLE,reaction_candidate,10,cross,0.382,4h,3,0.022436,0.022436,33.666667,-0.00263,0.3333,1.0,10.333333,0.126667,11.333333,2.461522,5.004738,720.358667,0.093522
19,LOW SAMPLE,reaction_candidate,10,touch,0.236,4h,2,0.021381,0.021381,31.5,-0.008947,0.5,1.0,13.5,0.25,13,2.27866,42.851101,1061.428,0.680853
20,LOW SAMPLE,reaction_candidate,10,above,0.5,4h,1,0.016534,0.016534,3,-0.005188,0.0,1.0,14,0.32,20,0.241994,43.659176,1185.0,0.261933
21,LOW SAMPLE,reaction_candidate,10,above,0.382,4h,1,0.013697,0.013697,1,0.000959,1.0,1.0,12,0.12,20,0.035273,164.948718,1403.076,0.537307
1,LOW SAMPLE,reaction_candidate,20,below,0.618,4h,2,0.12529,0.12529,43,0.092858,0.0,1.0,3.5,0.07,5.5,4.796024,2.117439,1648.729924,0.713666
2,LOW SAMPLE,reaction_candidate,20,below,0.382,4h,1,0.121028,0.121028,27,-0.021675,1.0,1.0,13,0.16,15,1.593395,6.925993,1984.924,0.951015
3,ok,reaction_candidate,20,touch,1,4h,12,0.06575,0.06575,29.166667,-0.014519,0.3333,0.75,8.416667,0.101667,17.916667,2.293922,4.758665,2703.583333,0.818262
4,ok,reaction_candidate,20,touch,0.618,4h,5,0.06408,0.06408,14,-0.006893,0.8,0.8,8.4,0.088,12.4,2.335679,4.595981,1602.5144,0.765423
5,LOW SAMPLE,reaction_candidate,20,below,1,4h,3,0.057682,0.057682,23,0.008947,0.6667,0.6667,6,0.073333,18,2.296958,6.495655,2286.0,0.963887
6,ok,reaction_candidate,20,touch,0.786,4h,7,0.05724,0.05724,9,-0.000746,0.2857,0.8571,7.714286,0.254603,16.285714,3.47132,10.15425,1310.056877,0.759972
7,LOW SAMPLE,reaction_candidate,20,below,0.5,4h,2,0.054422,0.054422,0.5,-0.023502,1.0,0.5,2,0.01,20,1.361981,8.071528,2626.5,1.794094
8,ok,reaction_candidate,20,touch,0.5,4h,12,0.053765,0.053765,14.666667,-0.006238,0.6667,0.6667,7.916667,0.098333,15.583333,2.653895,5.370528,1930.25,0.585094
9,LOW SAMPLE,reaction_candidate,20,cross,0.618,4h,3,0.053112,0.053112,17,0.014733,0.6667,0.6667,5.666667,0.053333,15,2.67164,7.911802,1158.18405,0.179793
10,LOW SAMPLE,reaction_candidate,20,cross,0.5,4h,4,0.051044,0.051044,33.75,0.009129,0.25,0.5,7.25,0.11,12.5,2.058327,13.151941,973.5,0.160273
11,LOW SAMPLE,reaction_candidate,20,cross,1,4h,3,0.049948,0.049948,14.666667,0.026534,0.6667,1.0,9.333333,0.106667,11,2.388267,3.586548,924.333333,0.150365
12,LOW SAMPLE,reaction_candidate,20,above,0.786,4h,2,0.049349,0.049349,6.5,0.022086,1.0,1.0,4.5,0.04,11.5,0.606545,15.170079,1029.756535,0.554975
13,LOW SAMPLE,reaction_candidate,20,cross,0.382,4h,3,0.043446,0.043446,33.666667,-0.014978,0.3333,1.0,10.333333,0.126667,11.333333,2.461522,5.004738,720.358667,0.093522
14,ok,reaction_candidate,20,touch,0.382,4h,13,0.041672,0.041672,13,2e-06,0.8462,0.6923,9.230769,0.107692,14.538462,2.473308,6.293007,1315.629231,0.841676
15,LOW SAMPLE,reaction_candidate,20,above,1,4h,2,0.041123,0.041123,25,-0.028687,0.5,0.5,4.5,0.05,9,3.906695,1.977765,936.0,0.77103
16,LOW SAMPLE,reaction_candidate,20,below,0.236,4h,2,0.039921,0.039921,6,-0.024244,0.5,1.0,11,0.15,20,3.341083,4.260789,2355.951849,0.442634
17,LOW SAMPLE,reaction_candidate,20,cross,0.786,4h,1,0.037839,0.037839,17,0.027545,1.0,1.0,10,0.08,20,2.16616,3.849765,1208.748,0.262085
18,LOW SAMPLE,reaction_candidate,20,touch,0.236,4h,2,0.0295,0.0295,31.5,-0.027142,0.5,1.0,13.5,0.25,13,2.27866,42.851101,1061.428,0.680853
19,LOW SAMPLE,reaction_candidate,20,cross,0.236,4h,3,0.028327,0.028327,19.666667,0.008363,0.6667,1.0,11.666667,0.166667,15.333333,2.280004,4.594983,1849.749233,0.079192
20,LOW SAMPLE,reaction_candidate,20,above,0.382,4h,1,0.022372,0.022372,1,-0.004817,1.0,1.0,12,0.12,20,0.035273,164.948718,1403.076,0.537307
21,LOW SAMPLE,reaction_candidate,20,above,0.5,4h,1,0.016534,0.016534,3,-0.000463,1.0,1.0,14,0.32,20,0.241994,43.659176,1185.0,0.261933
1,LOW SAMPLE,reaction_candidate,50,below,0.618,4h,2,0.149698,0.149698,43,0.126689,0.0,1.0,3.5,0.07,5.5,4.796024,2.117439,1648.729924,0.713666
2,LOW SAMPLE,reaction_candidate,50,cross,0.618,4h,3,0.136551,0.136551,17,0.051856,0.6667,1.0,5.666667,0.053333,15,2.67164,7.911802,1158.18405,0.179793
3,LOW SAMPLE,reaction_candidate,50,below,0.382,4h,1,0.121028,0.121028,27,-0.019358,1.0,1.0,13,0.16,15,1.593395,6.925993,1984.924,0.951015
4,LOW SAMPLE,reaction_candidate,50,above,0.786,4h,2,0.119754,0.119754,6.5,0.093477,1.0,1.0,4.5,0.04,11.5,0.606545,15.170079,1029.756535,0.554975
5,ok,reaction_candidate,50,touch,0.786,4h,7,0.100049,0.100049,9,0.026739,0.7143,0.8571,7.714286,0.254603,16.285714,3.47132,10.15425,1310.056877,0.759972
6,ok,reaction_candidate,50,touch,1,4h,12,0.099256,0.099256,29.166667,-0.049503,0.4167,0.9167,8.416667,0.101667,17.916667,2.293922,4.758665,2703.583333,0.818262
7,LOW SAMPLE,reaction_candidate,50,cross,0.5,4h,4,0.079873,0.079873,33.75,0.040073,0.25,0.5,7.25,0.11,12.5,2.058327,13.151941,973.5,0.160273
8,LOW SAMPLE,reaction_candidate,50,below,0.236,4h,2,0.079746,0.079746,6,-0.016309,1.0,1.0,11,0.15,20,3.341083,4.260789,2355.951849,0.442634
9,ok,reaction_candidate,50,touch,0.5,4h,12,0.079321,0.079321,14.666667,-0.004777,0.6667,0.6667,7.916667,0.098333,15.583333,2.653895,5.370528,1930.25,0.585094
10,LOW SAMPLE,reaction_candidate,50,above,0.5,4h,1,0.077869,0.077869,3,0.050066,1.0,1.0,14,0.32,20,0.241994,43.659176,1185.0,0.261933
11,ok,reaction_candidate,50,touch,0.382,4h,13,0.077856,0.077856,13,0.009719,0.6154,0.9231,9.230769,0.107692,14.538462,2.473308,6.293007,1315.629231,0.841676
12,LOW SAMPLE,reaction_candidate,50,cross,0.236,4h,3,0.074775,0.074775,19.666667,0.019853,0.6667,1.0,11.666667,0.166667,15.333333,2.280004,4.594983,1849.749233,0.079192
13,ok,reaction_candidate,50,touch,0.618,4h,5,0.074408,0.074408,14,-0.013748,0.6,0.8,8.4,0.088,12.4,2.335679,4.595981,1602.5144,0.765423
14,LOW SAMPLE,reaction_candidate,50,touch,0.236,4h,2,0.071033,0.071033,31.5,-0.014461,0.0,1.0,13.5,0.25,13,2.27866,42.851101,1061.428,0.680853
15,LOW SAMPLE,reaction_candidate,50,below,1,4h,3,0.070847,0.070847,23,0.024444,0.3333,1.0,6,0.073333,18,2.296958,6.495655,2286.0,0.963887
16,LOW SAMPLE,reaction_candidate,50,cross,1,4h,3,0.069821,0.069821,14.666667,0.013368,1.0,1.0,9.333333,0.106667,11,2.388267,3.586548,924.333333,0.150365
17,LOW SAMPLE,reaction_candidate,50,cross,0.786,4h,1,0.059105,0.059105,17,0.021402,1.0,1.0,10,0.08,20,2.16616,3.849765,1208.748,0.262085
18,LOW SAMPLE,reaction_candidate,50,above,1,4h,2,0.058121,0.058121,25,-0.023052,0.5,1.0,4.5,0.05,9,3.906695,1.977765,936.0,0.77103
19,LOW SAMPLE,reaction_candidate,50,below,0.5,4h,2,0.057032,0.057032,0.5,-0.030971,1.0,0.5,2,0.01,20,1.361981,8.071528,2626.5,1.794094
20,LOW SAMPLE,reaction_candidate,50,cross,0.382,4h,3,0.055289,0.055289,33.666667,-0.006902,0.0,1.0,10.333333,0.126667,11.333333,2.461522,5.004738,720.358667,0.093522
21,LOW SAMPLE,reaction_candidate,50,above,0.382,4h,1,0.031881,0.031881,1,0.004452,1.0,1.0,12,0.12,20,0.035273,164.948718,1403.076,0.537307
1,LOW SAMPLE,rejection_candidate,5,cross,0.618,4h,2,0.086356,0.000507,0,0.078283,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
2,LOW SAMPLE,rejection_candidate,5,cross,1,4h,3,0.034091,0.005583,21,0.000638,1.0,0.3333,6.666667,0.026667,17.333333,2.379908,5.633354,2097.666667,0.059081
3,ok,rejection_candidate,5,touch,0.786,4h,12,0.033256,0.012436,10.333333,0.017607,1.0,0.1667,5.5,0.041667,16.166667,2.912587,4.533329,2069.676845,0.647765
4,ok,rejection_candidate,5,touch,0.618,4h,24,0.029289,0.008837,7.125,0.013898,1.0,0.0833,3.208333,0.016667,17.333333,2.75584,48.176315,1329.488686,0.754213
5,ok,rejection_candidate,5,above,0.786,4h,5,0.028981,0.009882,12.2,0.019066,1.0,0.2,5.8,0.072,17.2,1.551712,11.770596,1119.386614,0.375176
6,ok,rejection_candidate,5,above,1,4h,7,0.028456,0.005633,20.428571,0.023133,1.0,0.0,4.571429,0.031429,13.428571,2.49738,8.662863,1777.428571,0.662452
7,LOW SAMPLE,rejection_candidate,5,cross,0.382,4h,4,0.028269,0.007995,25.25,-0.019755,1.0,0.5,9.75,0.115,15.75,2.919552,3.600357,729.628,0.044413
8,LOW SAMPLE,rejection_candidate,5,cross,0.236,4h,4,0.027223,0.00705,17.75,-0.008031,1.0,0.75,7,0.06,19.25,2.001173,6.364983,2130.956,0.047158
9,ok,rejection_candidate,5,below,0.786,4h,5,0.027164,0.007618,21.8,-0.016193,1.0,0.2,4,0.048,18,1.785588,76.487007,1593.476959,0.816534
10,ok,rejection_candidate,5,below,0.236,4h,5,0.026094,0.003086,1.8,-0.016184,1.0,0.0,1.2,0.004,11,2.549324,67.90146,1069.62874,0.430191
11,ok,rejection_candidate,5,below,1,4h,6,0.025366,0.005239,5.5,-0.01677,1.0,0.0,2.5,0.03,15.666667,2.849918,12.24197,1070.666667,0.483188
12,ok,rejection_candidate,5,touch,1,4h,26,0.025335,0.008732,16.807692,-0.001374,1.0,0.1923,6.192308,0.073846,13.807692,2.334009,8.056086,1383.461538,0.42019
13,ok,rejection_candidate,5,touch,0.5,4h,17,0.024901,0.008965,7,0.005363,1.0,0.1765,3.647059,0.036471,13.941176,2.107148,7.530712,1475.049881,0.502109
14,LOW SAMPLE,rejection_candidate,5,below,0.382,4h,3,0.024602,0.004794,10.333333,-0.014804,1.0,0.0,5.333333,0.033333,10.333333,2.198322,3.689576,1088.61603,0.688287
15,ok,rejection_candidate,5,touch,0.236,4h,17,0.023511,0.010283,12.117647,-0.008742,1.0,0.1765,6.176471,0.075294,18,2.437407,6.499665,2019.136453,0.617303
16,LOW SAMPLE,rejection_candidate,5,below,0.618,4h,1,0.022876,0.005294,30,-0.014904,1.0,0.0,21,0.28,20,6.891902,1.571324,1277.488,0.137609
17,LOW SAMPLE,rejection_candidate,5,cross,0.786,4h,2,0.02031,0.010866,2.5,0.003787,1.0,0.5,9.5,0.1,8.5,1.276234,6.176675,1558.248,0.022602
18,LOW SAMPLE,rejection_candidate,5,above,0.5,4h,4,0.020088,0.007805,20.75,0.015293,1.0,0.25,2.75,0.015,16.25,1.212582,11.839776,1777.0,0.538712
19,ok,rejection_candidate,5,touch,0.382,4h,18,0.019415,0.006488,15.388889,0.004938,1.0,0.0,6.277778,0.054444,15.166667,1.753247,18.640849,1014.757551,0.441622
20,LOW SAMPLE,rejection_candidate,5,above,0.236,4h,2,0.019409,0.005336,41,0.012349,1.0,0.5,5,0.07,20,4.942654,2.335911,1590.848,0.202486
21,LOW SAMPLE,rejection_candidate,5,below,0.5,4h,3,0.016368,0.007626,5.333333,-0.013608,1.0,0.0,1.666667,0.006667,15.333333,1.832699,5.26107,940.282657,1.004253
22,ok,rejection_candidate,5,above,0.382,4h,5,0.013746,0.006518,11.4,0.007022,1.0,0.0,5,0.056,11.8,1.61707,7.412757,1119.204,0.656805
1,LOW SAMPLE,rejection_candidate,10,cross,0.618,4h,2,0.086589,0.000507,0,0.048087,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
2,LOW SAMPLE,rejection_candidate,10,below,0.382,4h,3,0.056003,0.007197,10.333333,-0.035275,1.0,0.3333,5.333333,0.033333,10.333333,2.198322,3.689576,1088.61603,0.688287
3,LOW SAMPLE,rejection_candidate,10,below,0.5,4h,3,0.054132,0.007626,5.333333,-0.034065,1.0,0.0,1.666667,0.006667,15.333333,1.832699,5.26107,940.282657,1.004253
4,ok,rejection_candidate,10,touch,0.786,4h,12,0.045877,0.014978,10.333333,0.015513,0.9167,0.1667,5.5,0.041667,16.166667,2.912587,4.533329,2069.676845,0.647765
5,ok,rejection_candidate,10,below,1,4h,6,0.04569,0.007317,5.5,-0.03128,0.8333,0.1667,2.5,0.03,15.666667,2.849918,12.24197,1070.666667,0.483188
6,LOW SAMPLE,rejection_candidate,10,above,0.5,4h,4,0.042486,0.02995,20.75,0.012312,0.5,0.75,2.75,0.015,16.25,1.212582,11.839776,1777.0,0.538712
7,ok,rejection_candidate,10,touch,0.618,4h,24,0.039987,0.011995,7.125,0.006681,0.875,0.2083,3.208333,0.016667,17.333333,2.75584,48.176315,1329.488686,0.754213
8,LOW SAMPLE,rejection_candidate,10,cross,1,4h,3,0.037135,0.008954,21,0.004075,0.6667,0.6667,6.666667,0.026667,17.333333,2.379908,5.633354,2097.666667,0.059081
9,ok,rejection_candidate,10,below,0.786,4h,5,0.037081,0.011947,21.8,-0.006727,0.8,0.4,4,0.048,18,1.785588,76.487007,1593.476959,0.816534
10,ok,rejection_candidate,10,above,0.786,4h,5,0.037004,0.019839,12.2,0.00393,0.6,0.6,5.8,0.072,17.2,1.551712,11.770596,1119.386614,0.375176
11,ok,rejection_candidate,10,touch,0.5,4h,17,0.036231,0.011614,7,-0.001965,0.8824,0.2941,3.647059,0.036471,13.941176,2.107148,7.530712,1475.049881,0.502109
12,ok,rejection_candidate,10,below,0.236,4h,5,0.034247,0.003086,1.8,-0.024221,1.0,0.0,1.2,0.004,11,2.549324,67.90146,1069.62874,0.430191
13,ok,rejection_candidate,10,touch,1,4h,26,0.032644,0.011682,16.807692,-0.004897,0.8462,0.2308,6.192308,0.073846,13.807692,2.334009,8.056086,1383.461538,0.42019
14,ok,rejection_candidate,10,touch,0.236,4h,17,0.031241,0.017704,12.117647,-0.016931,0.8235,0.3529,6.176471,0.075294,18,2.437407,6.499665,2019.136453,0.617303
15,ok,rejection_candidate,10,above,1,4h,7,0.031209,0.006613,20.428571,0.015367,0.8571,0.1429,4.571429,0.031429,13.428571,2.49738,8.662863,1777.428571,0.662452
16,LOW SAMPLE,rejection_candidate,10,cross,0.382,4h,4,0.029656,0.007995,25.25,-0.017179,0.5,0.5,9.75,0.115,15.75,2.919552,3.600357,729.628,0.044413
17,LOW SAMPLE,rejection_candidate,10,cross,0.236,4h,4,0.028463,0.007911,17.75,0.000114,1.0,0.75,7,0.06,19.25,2.001173,6.364983,2130.956,0.047158
18,LOW SAMPLE,rejection_candidate,10,cross,0.786,4h,2,0.027178,0.010866,2.5,0.018386,1.0,0.5,9.5,0.1,8.5,1.276234,6.176675,1558.248,0.022602
19,ok,rejection_candidate,10,above,0.382,4h,5,0.02568,0.007475,11.4,0.014071,1.0,0.0,5,0.056,11.8,1.61707,7.412757,1119.204,0.656805
20,LOW SAMPLE,rejection_candidate,10,below,0.618,4h,1,0.024609,0.005294,30,-0.001169,1.0,0.0,21,0.28,20,6.891902,1.571324,1277.488,0.137609
21,ok,rejection_candidate,10,touch,0.382,4h,18,0.022186,0.015164,15.388889,-0.001315,0.7222,0.3333,6.277778,0.054444,15.166667,1.753247,18.640849,1014.757551,0.441622
22,LOW SAMPLE,rejection_candidate,10,above,0.236,4h,2,0.019409,0.029279,41,-0.021672,0.5,0.5,5,0.07,20,4.942654,2.335911,1590.848,0.202486
1,LOW SAMPLE,rejection_candidate,20,cross,0.618,4h,2,0.090919,0.000507,0,0.073983,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
2,LOW SAMPLE,rejection_candidate,20,below,0.5,4h,3,0.074322,0.009233,5.333333,-0.049857,1.0,0.0,1.666667,0.006667,15.333333,1.832699,5.26107,940.282657,1.004253
3,ok,rejection_candidate,20,above,0.786,4h,5,0.063317,0.032834,12.2,0.029191,0.6,0.8,5.8,0.072,17.2,1.551712,11.770596,1119.386614,0.375176
4,ok,rejection_candidate,20,touch,0.618,4h,24,0.057716,0.018418,7.125,0.011494,0.7917,0.3333,3.208333,0.016667,17.333333,2.75584,48.176315,1329.488686,0.754213
5,ok,rejection_candidate,20,below,1,4h,6,0.057693,0.016379,5.5,-0.021956,0.6667,0.5,2.5,0.03,15.666667,2.849918,12.24197,1070.666667,0.483188
6,LOW SAMPLE,rejection_candidate,20,below,0.382,4h,3,0.056003,0.010332,10.333333,-0.032922,0.6667,0.6667,5.333333,0.033333,10.333333,2.198322,3.689576,1088.61603,0.688287
7,ok,rejection_candidate,20,below,0.236,4h,5,0.053983,0.003086,1.8,-0.030156,1.0,0.0,1.2,0.004,11,2.549324,67.90146,1069.62874,0.430191
8,ok,rejection_candidate,20,touch,0.786,4h,12,0.053811,0.030396,10.333333,0.017289,0.8333,0.4167,5.5,0.041667,16.166667,2.912587,4.533329,2069.676845,0.647765
9,ok,rejection_candidate,20,touch,0.5,4h,17,0.0466,0.019286,7,6.6e-05,0.7647,0.2941,3.647059,0.036471,13.941176,2.107148,7.530712,1475.049881,0.502109
10,LOW SAMPLE,rejection_candidate,20,cross,0.236,4h,4,0.044703,0.028876,17.75,0.004522,0.5,0.75,7,0.06,19.25,2.001173,6.364983,2130.956,0.047158
11,LOW SAMPLE,rejection_candidate,20,above,0.5,4h,4,0.043713,0.03888,20.75,-0.002165,0.5,0.75,2.75,0.015,16.25,1.212582,11.839776,1777.0,0.538712
12,LOW SAMPLE,rejection_candidate,20,cross,1,4h,3,0.043424,0.024739,21,0.005339,0.6667,1.0,6.666667,0.026667,17.333333,2.379908,5.633354,2097.666667,0.059081
13,ok,rejection_candidate,20,touch,1,4h,26,0.04175,0.026768,16.807692,-0.007042,0.6538,0.5,6.192308,0.073846,13.807692,2.334009,8.056086,1383.461538,0.42019
14,ok,rejection_candidate,20,above,1,4h,7,0.040616,0.021128,20.428571,-0.004842,0.7143,0.4286,4.571429,0.031429,13.428571,2.49738,8.662863,1777.428571,0.662452
15,ok,rejection_candidate,20,below,0.786,4h,5,0.038785,0.043155,21.8,0.018647,0.4,0.6,4,0.048,18,1.785588,76.487007,1593.476959,0.816534
16,ok,rejection_candidate,20,touch,0.236,4h,17,0.035632,0.023583,12.117647,-0.00802,0.5882,0.5882,6.176471,0.075294,18,2.437407,6.499665,2019.136453,0.617303
17,ok,rejection_candidate,20,above,0.382,4h,5,0.035112,0.021922,11.4,0.006511,0.8,0.2,5,0.056,11.8,1.61707,7.412757,1119.204,0.656805
18,LOW SAMPLE,rejection_candidate,20,cross,0.382,4h,4,0.029656,0.026502,25.25,0.005615,0.5,0.5,9.75,0.115,15.75,2.919552,3.600357,729.628,0.044413
19,LOW SAMPLE,rejection_candidate,20,cross,0.786,4h,2,0.028185,0.012827,2.5,0.003396,0.5,1.0,9.5,0.1,8.5,1.276234,6.176675,1558.248,0.022602
20,ok,rejection_candidate,20,touch,0.382,4h,18,0.026645,0.023432,15.388889,0.003031,0.6667,0.4444,6.277778,0.054444,15.166667,1.753247,18.640849,1014.757551,0.441622
21,LOW SAMPLE,rejection_candidate,20,below,0.618,4h,1,0.024609,0.018529,30,0.004656,0.0,1.0,21,0.28,20,6.891902,1.571324,1277.488,0.137609
22,LOW SAMPLE,rejection_candidate,20,above,0.236,4h,2,0.019409,0.058977,41,-0.037366,0.0,1.0,5,0.07,20,4.942654,2.335911,1590.848,0.202486
1,LOW SAMPLE,rejection_candidate,50,below,0.5,4h,3,0.12421,0.042851,5.333333,-0.091505,0.6667,0.3333,1.666667,0.006667,15.333333,1.832699,5.26107,940.282657,1.004253
2,LOW SAMPLE,rejection_candidate,50,cross,0.618,4h,2,0.105986,0.00058,0,0.069357,1.0,0.0,1.5,0.0,14,1.894959,21.388478,1466.424,0.035176
3,LOW SAMPLE,rejection_candidate,50,cross,0.786,4h,2,0.096376,0.012827,2.5,0.077425,1.0,1.0,9.5,0.1,8.5,1.276234,6.176675,1558.248,0.022602
4,ok,rejection_candidate,50,touch,0.618,4h,24,0.096201,0.033063,7.125,0.046646,0.75,0.5,3.208333,0.016667,17.333333,2.75584,48.176315,1329.488686,0.754213
5,ok,rejection_candidate,50,above,0.786,4h,5,0.085966,0.044158,12.2,0.048995,0.8,0.8,5.8,0.072,17.2,1.551712,11.770596,1119.386614,0.375176
6,LOW SAMPLE,rejection_candidate,50,cross,1,4h,3,0.083306,0.045377,21,-0.044399,0.3333,1.0,6.666667,0.026667,17.333333,2.379908,5.633354,2097.666667,0.059081
7,LOW SAMPLE,rejection_candidate,50,below,0.382,4h,3,0.078396,0.0285,10.333333,-0.034112,0.6667,0.6667,5.333333,0.033333,10.333333,2.198322,3.689576,1088.61603,0.688287
8,ok,rejection_candidate,50,touch,0.5,4h,17,0.075904,0.038414,7,0.005755,0.7647,0.4118,3.647059,0.036471,13.941176,2.107148,7.530712,1475.049881,0.502109
9,ok,rejection_candidate,50,below,1,4h,6,0.075565,0.026143,5.5,-0.020558,0.8333,0.6667,2.5,0.03,15.666667,2.849918,12.24197,1070.666667,0.483188
