auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.236,4h,10,1,-0.035555,0.097176,-1.2e-05,0.0,0.0,16,0.615874,15.065116,820.024,0.382915,27,9,0.04
continuation_candidate,above,0.236,4h,20,1,0.000267,0.097176,0.01287,1.0,1.0,16,0.615874,15.065116,820.024,0.382915,27,9,0.04
continuation_candidate,above,0.236,4h,5,1,-0.071037,0.097176,-1.2e-05,0.0,0.0,16,0.615874,15.065116,820.024,0.382915,27,9,0.04
continuation_candidate,above,0.236,4h,50,1,0.024527,0.097176,0.042523,1.0,1.0,16,0.615874,15.065116,820.024,0.382915,27,9,0.04
continuation_candidate,above,0.5,4h,10,1,-0.015336,0.02744,0.003367,0.0,1.0,5,3.005671,3.801144,740.0,0.492345,35,22,0.28
continuation_candidate,above,0.5,4h,20,1,-0.008528,0.02744,0.003367,0.0,1.0,5,3.005671,3.801144,740.0,0.492345,35,22,0.28
continuation_candidate,above,0.5,4h,5,1,-0.015963,0.023692,0.003367,0.0,1.0,5,3.005671,3.801144,740.0,0.492345,35,22,0.28
continuation_candidate,above,0.5,4h,50,1,-0.007373,0.03281,0.012964,0.0,1.0,5,3.005671,3.801144,740.0,0.492345,35,22,0.28
continuation_candidate,above,0.786,4h,10,2,-0.061441,0.119873,0.007182,0.0,1.0,13.5,2.699733,7.066152,1894.336,1.249127,16.5,11,0.1
continuation_candidate,above,0.786,4h,20,2,-0.024167,0.119873,0.007182,0.5,1.0,13.5,2.699733,7.066152,1894.336,1.249127,16.5,11,0.1
continuation_candidate,above,0.786,4h,5,2,-0.05241,0.100434,0.007182,0.0,1.0,13.5,2.699733,7.066152,1894.336,1.249127,16.5,11,0.1
continuation_candidate,above,0.786,4h,50,2,0.00132,0.119873,0.075922,1.0,1.0,13.5,2.699733,7.066152,1894.336,1.249127,16.5,11,0.1
continuation_candidate,above,1,4h,10,6,-0.015629,0.062994,0.014411,0.3333,1.0,14,1.976568,17.527612,2065.166667,0.588055,18.666667,10,0.093333
continuation_candidate,above,1,4h,20,6,0.000489,0.064555,0.028044,0.6667,1.0,14,1.976568,17.527612,2065.166667,0.588055,18.666667,10,0.093333
continuation_candidate,above,1,4h,5,6,-0.035331,0.053916,0.014262,0.0,0.8333,14,1.976568,17.527612,2065.166667,0.588055,18.666667,10,0.093333
continuation_candidate,above,1,4h,50,6,0.061199,0.064555,0.088807,0.8333,1.0,14,1.976568,17.527612,2065.166667,0.588055,18.666667,10,0.093333
