timestamp,open,high,low,close,volume
2022-11-03 00:00:00+00:00,1335.5,1338.4,1073.9,1102.6,191093.61270806
2022-11-10 00:00:00+00:00,1253.0,1268.3,1186.1,1215.3,18650.09503011
2022-11-17 00:00:00+00:00,1139.6,1192.0,1127.6,1184.3,18745.72081282
2022-11-24 00:00:00+00:00,1216.9,1310.3,1213.2,1295.6,17405.34705722
2022-12-01 00:00:00+00:00,1271.9,1278.3,1219.0,1231.7,9551.3438705
2022-12-08 00:00:00+00:00,1321.5,1352.7,1301.8,1308.2,17435.56845367
2022-12-15 00:00:00+00:00,1218.2,1223.8,1205.2,1215.0,12580.19906671
2022-12-22 00:00:00+00:00,1212.7,1216.7,1184.3,1190.7,20444.99489316
2022-12-29 00:00:00+00:00,1215.6,1273.3,1213.8,1257.5,18767.18771966
2023-01-05 00:00:00+00:00,1336.0,1399.6,1321.2,1390.0,16748.92866792
2023-01-12 00:00:00+00:00,1565.6,1610.8,1501.8,1512.7,20135.56695403
2023-01-19 00:00:00+00:00,1555.7,1639.6,1516.1,1611.8,15571.07262865
2023-01-26 00:00:00+00:00,1585.6,1647.6,1556.3,1640.8,15046.74856261
2023-02-02 00:00:00+00:00,1671.0,1697.5,1631.0,1650.4,14087.68249381
2023-02-09 00:00:00+00:00,1555.8,1682.6,1543.3,1674.7,17528.55121676
2023-02-16 00:00:00+00:00,1659.7,1667.0,1597.5,1643.5,11184.43426986
2023-02-23 00:00:00+00:00,1605.6,1670.6,1596.2,1666.1,5609.14746946
2023-03-02 00:00:00+00:00,1562.4,1571.0,1524.3,1533.7,5129.80171092
2023-03-09 00:00:00+00:00,1702.7,1719.1,1614.4,1652.1,21477.58220002
2023-03-16 00:00:00+00:00,1802.1,1819.9,1711.1,1735.1,10217.71699677
2023-03-23 00:00:00+00:00,1773.1,1827.8,1772.6,1792.9,5418.02094892
2023-03-30 00:00:00+00:00,1870.7,1943.0,1864.9,1908.3,8554.35614986
2023-04-06 00:00:00+00:00,1888.7,1931.8,1852.9,1917.9,7497.79241049
2023-04-13 00:00:00+00:00,2104.8,2104.9,1925.0,1935.6,35831.01665041
2023-04-20 00:00:00+00:00,1867.7,1965.1,1787.0,1866.5,15948.23244571
2023-04-27 00:00:00+00:00,1870.4,1917.2,1844.5,1906.3,3859.16185765
2023-05-04 00:00:00+00:00,1849.2,1888.9,1793.4,1842.7,14311.61152509
2023-05-11 00:00:00+00:00,1825.7,1838.7,1786.7,1823.8,3121.80523656
2023-05-18 00:00:00+00:00,1855.5,1855.5,1777.6,1801.7,7038.04382717
2023-05-25 00:00:00+00:00,1901.8,1908.6,1849.1,1874.6,4673.00873984
2023-06-01 00:00:00+00:00,1885.0,1897.2,1822.6,1833.6,7889.62594632
2023-06-08 00:00:00+00:00,1740.4,1751.0,1629.4,1652.1,10217.928312600001
2023-06-15 00:00:00+00:00,1793.6,1903.4,1788.8,1891.3,11963.74824494
2023-06-22 00:00:00+00:00,1891.9,1891.9,1817.3,1828.0,3794.53486435
2023-06-29 00:00:00+00:00,1937.5,1943.9,1896.3,1912.0,2814.03320852
2023-07-06 00:00:00+00:00,1880.1,1906.0,1867.5,1874.5,3095.36724334
2023-07-13 00:00:00+00:00,1898.4,1925.1,1883.3,1891.3,2199.47062334
2023-07-20 00:00:00+00:00,1860.9,1890.7,1851.2,1874.0,2359.360443
2023-07-27 00:00:00+00:00,1876.0,1881.1,1823.2,1842.0,2342.74956034
2023-08-03 00:00:00+00:00,1857.3,1872.7,1847.1,1856.5,1971.6946317
2023-08-10 00:00:00+00:00,1829.4,1831.2,1798.3,1808.0,3409.03192043
2023-08-17 00:00:00+00:00,1636.0,1702.9,1630.6,1680.4,9526.44790999
2023-08-24 00:00:00+00:00,1731.1,1732.2,1697.3,1706.9,3737.89582668
2023-08-31 00:00:00+00:00,1634.8,1672.0,1609.8,1634.3,8823.34543243
2023-09-07 00:00:00+00:00,1593.6,1620.2,1583.8,1609.2,3288.37645853
2023-09-14 00:00:00+00:00,1644.8,1651.1,1605.6,1623.1,4257.95378651
2023-09-21 00:00:00+00:00,1595.5,1635.6,1585.8,1599.7,3633.48573882
2023-09-28 00:00:00+00:00,1656.7,1658.1,1623.1,1648.4,3311.92846194
2023-10-05 00:00:00+00:00,1568.8,1579.3,1545.4,1567.4,5588.05894292
2023-10-12 00:00:00+00:00,1565.6,1586.1,1556.4,1564.2,3164.31547687
2023-10-19 00:00:00+00:00,1786.5,1818.2,1762.3,1787.4,4864.44537796
2023-10-26 00:00:00+00:00,1815.8,1859.4,1784.5,1848.4,7649.31442245
2023-11-02 00:00:00+00:00,1887.3,1904.4,1875.0,1889.1,3443.90474042
2023-11-09 00:00:00+00:00,1980.0,2063.2,1968.2,2059.5,5355.95966701
2023-11-16 00:00:00+00:00,1933.2,2092.4,1930.5,2063.9,6409.30743706
2023-11-23 00:00:00+00:00,2045.8,2074.9,2018.3,2028.5,4456.40865887
2023-11-30 00:00:00+00:00,2295.5,2312.5,2222.4,2235.7,10670.18131899
2023-12-07 00:00:00+00:00,2204.5,2285.1,2147.8,2262.5,5364.13362147
2023-12-14 00:00:00+00:00,2180.1,2268.0,2160.2,2203.7,5267.34387058
2023-12-21 00:00:00+00:00,2233.1,2393.5,2215.3,2379.6,15021.38972314
2023-12-28 00:00:00+00:00,2358.2,2387.1,2097.4,2211.8,21831.3641157
2024-01-04 00:00:00+00:00,2344.5,2635.1,2340.4,2580.4,34325.16390527
2024-01-11 00:00:00+00:00,2588.6,2593.9,2508.0,2530.8,5641.24688216
2024-01-18 00:00:00+00:00,2244.6,2267.0,2195.6,2237.1,4537.36249186
2024-01-25 00:00:00+00:00,2346.8,2351.0,2264.2,2283.6,2854.82375386
2024-02-01 00:00:00+00:00,2372.6,2444.3,2354.8,2423.7,2900.44780615
2024-02-08 00:00:00+00:00,2643.7,2785.8,2622.4,2775.0,16744.94862019
