auto_candidate,relation,fib_level,timeframe,horizon,n_events,mean_forward_return,mean_mfe,mean_mae,rate_close_on_approach_side,rate_crossed_back,mean_pre_bars_approaching_level,mean_pre_distance_atr_norm,mean_pre_approach_choppiness,mean_at_wick_through_level,mean_at_close_distance_atr_norm,mean_post_bars_on_break_side,mean_post_retest_count,mean_post_remained_near_level_rate
continuation_candidate,above,0.236,4h,10,1,-0.166265,0.170422,0.004157,0.0,1.0,20,0.139297,68.282051,6.44112,0.032346,49,3,0.04
continuation_candidate,above,0.236,4h,20,1,-0.137027,0.170422,0.004157,0.0,1.0,20,0.139297,68.282051,6.44112,0.032346,49,3,0.04
continuation_candidate,above,0.236,4h,5,1,-0.028955,0.055123,0.004157,0.0,1.0,20,0.139297,68.282051,6.44112,0.032346,49,3,0.04
continuation_candidate,above,0.236,4h,50,1,-0.10486,0.170422,0.004157,0.0,1.0,20,0.139297,68.282051,6.44112,0.032346,49,3,0.04
continuation_candidate,above,0.382,4h,10,4,-0.029512,0.065276,0.018035,0.0,1.0,11.75,2.574002,4.300563,4.694412,0.409544,19.75,8.75,0.11
continuation_candidate,above,0.382,4h,20,4,0.017735,0.068608,0.036471,0.75,1.0,11.75,2.574002,4.300563,4.694412,0.409544,19.75,8.75,0.11
continuation_candidate,above,0.382,4h,5,4,-0.025047,0.055558,0.018035,0.0,1.0,11.75,2.574002,4.300563,4.694412,0.409544,19.75,8.75,0.11
continuation_candidate,above,0.382,4h,50,4,0.034991,0.096374,0.081299,0.75,1.0,11.75,2.574002,4.300563,4.694412,0.409544,19.75,8.75,0.11
continuation_candidate,above,0.5,4h,10,3,-0.055138,0.086246,0.004947,0.0,0.6667,9.666667,1.660763,15.192339,6.343333,0.714007,39.666667,8.333333,0.16
continuation_candidate,above,0.5,4h,20,3,-0.079238,0.108772,0.004947,0.3333,0.6667,9.666667,1.660763,15.192339,6.343333,0.714007,39.666667,8.333333,0.16
continuation_candidate,above,0.5,4h,5,3,-0.044186,0.048728,0.004947,0.0,0.6667,9.666667,1.660763,15.192339,6.343333,0.714007,39.666667,8.333333,0.16
continuation_candidate,above,0.5,4h,50,3,-0.108551,0.155935,0.004947,0.3333,0.6667,9.666667,1.660763,15.192339,6.343333,0.714007,39.666667,8.333333,0.16
continuation_candidate,above,0.618,4h,10,3,-0.008427,0.05887,0.026572,0.3333,1.0,15,1.971954,6.918015,4.063771,0.215947,25.666667,11.333333,0.113333
continuation_candidate,above,0.618,4h,20,3,0.004518,0.082443,0.044629,0.6667,1.0,15,1.971954,6.918015,4.063771,0.215947,25.666667,11.333333,0.113333
continuation_candidate,above,0.618,4h,5,3,-0.042824,0.050112,0.009819,0.0,0.6667,15,1.971954,6.918015,4.063771,0.215947,25.666667,11.333333,0.113333
continuation_candidate,above,0.618,4h,50,3,0.00949,0.098492,0.086462,0.6667,1.0,15,1.971954,6.918015,4.063771,0.215947,25.666667,11.333333,0.113333
continuation_candidate,above,0.786,4h,10,4,-0.058695,0.085726,0.014807,0.0,0.5,15.25,2.474854,20.08121,5.019534,0.278979,38,12,0.14
continuation_candidate,above,0.786,4h,20,4,-0.050558,0.10675,0.015711,0.25,0.5,15.25,2.474854,20.08121,5.019534,0.278979,38,12,0.14
continuation_candidate,above,0.786,4h,5,4,-0.040972,0.055269,0.014807,0.0,0.5,15.25,2.474854,20.08121,5.019534,0.278979,38,12,0.14
continuation_candidate,above,0.786,4h,50,4,-0.037982,0.135567,0.030406,0.5,0.75,15.25,2.474854,20.08121,5.019534,0.278979,38,12,0.14
continuation_candidate,above,1,4h,10,1,-0.072748,0.131187,0.005876,0.0,1.0,12,0.814381,9.108053,3.095,0.618049,32,17,0.34
continuation_candidate,above,1,4h,20,1,-0.044587,0.131187,0.009923,0.0,1.0,12,0.814381,9.108053,3.095,0.618049,32,17,0.34
continuation_candidate,above,1,4h,5,1,-0.047872,0.066517,0.005876,0.0,1.0,12,0.814381,9.108053,3.095,0.618049,32,17,0.34
continuation_candidate,above,1,4h,50,1,-0.015681,0.131187,0.012717,1.0,1.0,12,0.814381,9.108053,3.095,0.618049,32,17,0.34
continuation_candidate,below,0.236,4h,10,1,0.016857,0.03522,0.014274,0.0,1.0,20,1.776541,4.479452,3.22868,1.084751,33,16,0.12
continuation_candidate,below,0.236,4h,20,1,0.02776,0.065347,0.014274,0.0,1.0,20,1.776541,4.479452,3.22868,1.084751,33,16,0.12
continuation_candidate,below,0.236,4h,5,1,0.022165,0.03522,0.014274,0.0,1.0,20,1.776541,4.479452,3.22868,1.084751,33,16,0.12
